activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,duration_seconds
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:36+00:00,-8.04479833,-34.93925667,98.0,0.0,0.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:37+00:00,-8.04476867,-34.939251,97.0,0.0,1.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:38+00:00,-8.04473734,-34.93923668,96.0,0.0,2.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:39+00:00,-8.04469734,-34.93922235,95.0,0.0,3.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:45+00:00,-8.04456502,-34.93918836,100.0,0.5799999833106995,9.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:46+00:00,-8.04454635,-34.93918836,100.0,2.240000009536743,10.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:47+00:00,-8.04452003,-34.93918237,100.0,4.090000152587891,11.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:48+00:00,-8.04449303,-34.93917171,100.0,4.090000152587891,12.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:49+00:00,-8.04447437,-34.93916005,100.0,4.5,13.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:50+00:00,-8.04447237,-34.93915905,100.0,4.110000133514404,14.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:51+00:00,-8.04449237,-34.93916738,100.0,4.0,15.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:52+00:00,-8.04451436,-34.93917205,99.0,3.8399999141693115,16.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:53+00:00,-8.04455769,-34.93921338,98.0,3.369999885559082,17.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:54+00:00,-8.04460169,-34.93927171,98.0,3.369999885559082,18.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:55+00:00,-8.04462601,-34.93932404,98.0,2.940000057220459,19.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:56+00:00,-8.04464201,-34.93936436,97.0,3.0199999809265137,20.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:57+00:00,-8.04465134,-34.93939236,97.0,3.200000047683716,21.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:58+00:00,-8.04465933,-34.93941236,97.0,3.359999895095825,22.0
2025-05-25T18:31:03Z,Ride,2025-05-25 18:31:59+00:00,-8.044665,-34.93942835,97.0,3.4100000858306885,23.0
