activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,duration_seconds
2023-09-24T14:22:46Z,ride,2023-09-24 14:23:52+00:00,-8.04446,-34.93965333,111,0.0,0.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:23:53+00:00,-8.04446099,-34.93964701,111,0.0,1.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:23:54+00:00,-8.04445967,-34.93964001,111,0.0,2.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:23:55+00:00,-8.04445668,-34.93963969,110,0.0,3.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:23:56+00:00,-8.04445668,-34.93965035,109,0.15000000596046448,4.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:23:57+00:00,-8.04445867,-34.93966835,109,0.15000000596046448,5.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:23:58+00:00,-8.04445601,-34.93968734,108,0.4699999988079071,6.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:23:59+00:00,-8.04445068,-34.93970568,107,0.8399999737739563,7.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:00+00:00,-8.04444702,-34.93972333,106,1.190000057220459,8.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:01+00:00,-8.04444801,-34.93974066,106,1.5299999713897705,9.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:02+00:00,-8.04445068,-34.93975198,106,1.909999966621399,10.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:03+00:00,-8.04445534,-34.93975765,106,1.909999966621399,11.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:04+00:00,-8.04446067,-34.93976598,105,2.0899999141693115,12.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:05+00:00,-8.04446867,-34.93977431,105,2.0899999141693115,13.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:06+00:00,-8.04447499,-34.93978431,105,2.1500000953674316,14.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:07+00:00,-8.04447665,-34.93979597,105,2.119999885559082,15.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:08+00:00,-8.04447332,-34.93980697,105,1.9700000286102295,16.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:09+00:00,-8.04446466,-34.93981729,105,1.9700000286102295,17.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:10+00:00,-8.04444933,-34.93983129,104,1.899999976158142,18.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:11+00:00,-8.044433,-34.93985329,104,1.899999976158142,19.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:12+00:00,-8.04441333,-34.93988163,105,1.9299999475479126,20.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:13+00:00,-8.04439468,-34.93991429,105,2.130000114440918,21.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:14+00:00,-8.04437501,-34.93995096,105,2.509999990463257,22.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:15+00:00,-8.04435701,-34.93998996,105,2.509999990463257,23.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:16+00:00,-8.04433934,-34.94002995,109,3.0999999046325684,24.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:17+00:00,-8.04432302,-34.94006961,110,3.700000047683716,25.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:18+00:00,-8.04430769,-34.94010861,110,4.130000114440918,26.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:19+00:00,-8.04429203,-34.94014593,110,4.420000076293945,27.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:20+00:00,-8.04427703,-34.94018559,110,4.519999980926514,28.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:21+00:00,-8.04426337,-34.94022692,110,4.519999980926514,29.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:22+00:00,-8.04425005,-34.94026892,110,4.559999942779541,30.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:23+00:00,-8.04423738,-34.94031158,111,4.599999904632568,31.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:24+00:00,-8.04422572,-34.94035524,111,4.650000095367432,32.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:25+00:00,-8.04421406,-34.9403979,112,4.710000038146973,33.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:26+00:00,-8.04420106,-34.94043822,113,4.829999923706055,34.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:27+00:00,-8.04418774,-34.94047855,113,4.829999923706055,35.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:28+00:00,-8.04417208,-34.94051888,113,4.920000076293945,36.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:29+00:00,-8.04415876,-34.94055954,113,4.949999809265137,37.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:30+00:00,-8.0441471,-34.9406002,114,5.0,38.0
2023-09-24T14:22:46Z,ride,2023-09-24 14:24:31+00:00,-8.04413477,-34.94064153,114,5.0,39.0
