activity_id,sport_type,timestamp,latitude,longitude,heart_rate,duration_seconds
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:40+00:00,-8.10280726,-35.04724362,93,54.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:41+00:00,-8.10277593,-35.04727895,93,55.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:42+00:00,-8.10274027,-35.04730361,93,56.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:43+00:00,-8.10269627,-35.04733127,93,57.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:44+00:00,-8.10264828,-35.04736327,94,58.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:45+00:00,-8.10260128,-35.04739326,94,59.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:46+00:00,-8.10255496,-35.04741659,94,60.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:47+00:00,-8.10250862,-35.04743792,94,61.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:48+00:00,-8.10246263,-35.04746192,95,62.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:49+00:00,-8.10241597,-35.04748491,95,63.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:50+00:00,-8.10236598,-35.04750757,96,64.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:51+00:00,-8.10231599,-35.04753122,96,65.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:52+00:00,-8.102267,-35.04755056,98,66.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:53+00:00,-8.10222,-35.04756389,98,67.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:54+00:00,-8.10217467,-35.04757355,100,68.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:55+00:00,-8.10212734,-35.04758088,101,69.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:56+00:00,-8.10207534,-35.04758288,100,70.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:57+00:00,-8.10201768,-35.04758487,96,71.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:58+00:00,-8.10194968,-35.04758553,99,72.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:14:59+00:00,-8.10187735,-35.04758187,96,73.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:00+00:00,-8.10180502,-35.04757687,96,74.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:01+00:00,-8.10172803,-35.04756854,94,75.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:02+00:00,-8.10164736,-35.04755621,93,76.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:03+00:00,-8.10156569,-35.04753889,92,77.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:04+00:00,-8.10148404,-35.04751722,92,78.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:05+00:00,-8.1014037,-35.04748857,92,79.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:06+00:00,-8.10132638,-35.0474529,92,80.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:07+00:00,-8.10125171,-35.04741424,93,81.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:08+00:00,-8.10118006,-35.04737391,93,82.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:09+00:00,-8.10111072,-35.04733225,94,83.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:10+00:00,-8.1010444,-35.04728859,94,84.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:11+00:00,-8.10098141,-35.0472426,93,85.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:12+00:00,-8.10091808,-35.0471956,93,86.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:13+00:00,-8.10085442,-35.04714394,93,87.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:14+00:00,-8.1007961,-35.04710061,92,88.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:15+00:00,-8.10073843,-35.04705827,92,89.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:16+00:00,-8.10068344,-35.04701828,92,90.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:17+00:00,-8.10062811,-35.04698228,93,91.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:18+00:00,-8.10057478,-35.04694863,93,92.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:19+00:00,-8.10052245,-35.04691464,94,93.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:20+00:00,-8.10047079,-35.04688065,95,94.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:21+00:00,-8.10042046,-35.04684832,95,95.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:22+00:00,-8.10036947,-35.04681699,94,96.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:23+00:00,-8.10032047,-35.046784,95,97.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:24+00:00,-8.10027147,-35.04675333,95,98.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:25+00:00,-8.10022181,-35.046726,95,99.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:26+00:00,-8.10017215,-35.04669668,95,100.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:27+00:00,-8.10012416,-35.04666601,95,101.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:28+00:00,-8.10007949,-35.04663435,95,102.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:29+00:00,-8.10004117,-35.04660135,95,103.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:30+00:00,-8.10000518,-35.04656535,95,104.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:31+00:00,-8.09997651,-35.04652402,95,105.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:32+00:00,-8.09995418,-35.04647669,96,106.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:33+00:00,-8.09993552,-35.04642602,97,107.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:34+00:00,-8.09991619,-35.04637269,97,108.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:35+00:00,-8.09989519,-35.04631803,98,109.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:36+00:00,-8.0998702,-35.04626337,98,110.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:37+00:00,-8.0998402,-35.04620972,98,111.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:38+00:00,-8.09980587,-35.04616272,99,112.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:39+00:00,-8.09976621,-35.04611939,99,113.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:40+00:00,-8.09972187,-35.04608073,99,114.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:41+00:00,-8.09967388,-35.04604706,99,115.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:42+00:00,-8.09962089,-35.04601739,99,116.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:43+00:00,-8.09956257,-35.04598774,99,117.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:44+00:00,-8.0995029,-35.04595774,99,118.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:45+00:00,-8.09944358,-35.04592308,100,119.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:46+00:00,-8.09938358,-35.04588541,101,120.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:47+00:00,-8.09932292,-35.04584409,101,121.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:48+00:00,-8.09926327,-35.04580076,101,122.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:49+00:00,-8.09920427,-35.0457601,101,123.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:50+00:00,-8.09914628,-35.0457211,103,124.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:51+00:00,-8.09908929,-35.04568477,105,125.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:52+00:00,-8.09903262,-35.0456491,105,126.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:53+00:00,-8.0989763,-35.04561277,105,127.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:54+00:00,-8.09891931,-35.04558178,105,128.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:55+00:00,-8.09885998,-35.04555445,105,129.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:56+00:00,-8.09879965,-35.04553045,105,130.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:57+00:00,-8.09873799,-35.04550845,106,131.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:58+00:00,-8.098676,-35.0454878,107,132.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:15:59+00:00,-8.09861467,-35.04546546,107,133.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:00+00:00,-8.09855535,-35.04544514,107,134.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:01+00:00,-8.09849802,-35.04542881,106,135.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:02+00:00,-8.09843936,-35.04541315,106,136.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:03+00:00,-8.09838136,-35.04539848,105,137.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:04+00:00,-8.09832537,-35.04538549,106,138.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:05+00:00,-8.09827137,-35.04537549,106,139.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:06+00:00,-8.09822304,-35.0453665,106,140.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:07+00:00,-8.09818239,-35.04536117,106,141.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:08+00:00,-8.09815105,-35.0453625,107,142.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:09+00:00,-8.0981314,-35.04536983,108,143.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:10+00:00,-8.09812174,-35.04538083,108,144.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:11+00:00,-8.09812473,-35.04539048,108,145.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:12+00:00,-8.09814573,-35.04539848,109,146.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:13+00:00,-8.09817639,-35.04540548,109,147.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:14+00:00,-8.09821438,-35.04541082,110,148.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:15+00:00,-8.09825838,-35.04541647,110,149.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:16+00:00,-8.09830603,-35.04542246,110,150.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:17+00:00,-8.09835602,-35.04542979,110,151.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:18+00:00,-8.09840669,-35.04543979,110,152.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:19+00:00,-8.09845768,-35.04545144,110,153.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:20+00:00,-8.09850767,-35.0454661,111,154.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:21+00:00,-8.09855667,-35.04548309,110,155.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:22+00:00,-8.09860399,-35.04550409,108,156.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:23+00:00,-8.09864533,-35.04552941,108,157.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:24+00:00,-8.09867765,-35.04556241,108,158.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:25+00:00,-8.09869732,-35.04560374,108,159.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:26+00:00,-8.09870497,-35.04565206,107,160.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:27+00:00,-8.09870497,-35.04570539,105,161.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:28+00:00,-8.09870131,-35.04576173,104,162.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:29+00:00,-8.09869732,-35.04581939,103,163.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:30+00:00,-8.09869165,-35.04587705,103,164.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:31+00:00,-8.09868799,-35.04593538,103,165.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:32+00:00,-8.09868499,-35.04599537,103,166.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:33+00:00,-8.09868467,-35.04605537,103,167.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:34+00:00,-8.09868699,-35.04611536,103,168.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:35+00:00,-8.09869198,-35.04617636,102,169.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:36+00:00,-8.09869965,-35.04623702,102,170.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:37+00:00,-8.09870932,-35.04629368,102,171.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:38+00:00,-8.09871997,-35.04634868,102,172.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:39+00:00,-8.09873331,-35.046408,103,173.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:40+00:00,-8.09875163,-35.046467,104,174.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:41+00:00,-8.09877463,-35.046526,104,175.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:42+00:00,-8.09879895,-35.04658133,104,176.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:43+00:00,-8.09882462,-35.04663232,104,177.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:44+00:00,-8.09885228,-35.04668331,103,178.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:46+00:00,-8.09898561,-35.0468833,102,180.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:47+00:00,-8.09899527,-35.0468933,101,181.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:48+00:00,-8.09901692,-35.04691263,101,182.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:49+00:00,-8.09904759,-35.04693896,101,183.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:50+00:00,-8.09908291,-35.04696795,101,184.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:51+00:00,-8.09912225,-35.04699562,100,185.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:52+00:00,-8.09916225,-35.04702595,97,186.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:53+00:00,-8.09919757,-35.04706194,95,187.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:54+00:00,-8.09922357,-35.04710126,95,188.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:55+00:00,-8.09924056,-35.0471526,95,189.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:56+00:00,-8.09924389,-35.04721059,95,190.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:57+00:00,-8.09923456,-35.04727325,96,191.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:58+00:00,-8.09921457,-35.04733724,97,192.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:16:59+00:00,-8.09918491,-35.04740124,97,193.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:00+00:00,-8.09915159,-35.04746024,97,194.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:01+00:00,-8.09911892,-35.04751324,96,195.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:03+00:00,-8.09905227,-35.04770657,95,197.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:04+00:00,-8.09905492,-35.04771123,95,198.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:05+00:00,-8.09906626,-35.04772289,95,199.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:06+00:00,-8.09908759,-35.04773789,95,200.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:07+00:00,-8.09911891,-35.04775722,94,201.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:08+00:00,-8.09915758,-35.04777955,94,202.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:09+00:00,-8.0991999,-35.04780521,94,203.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:10+00:00,-8.09924924,-35.04782354,95,204.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:11+00:00,-8.09930524,-35.04783987,96,205.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:12+00:00,-8.09936089,-35.04785186,97,206.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:13+00:00,-8.09941889,-35.04786419,97,207.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:14+00:00,-8.09947388,-35.04787485,97,208.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:15+00:00,-8.09952754,-35.04788452,97,209.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:16+00:00,-8.0995792,-35.04789184,97,210.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:17+00:00,-8.09962886,-35.04789817,95,211.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:18+00:00,-8.0996762,-35.0479035,95,212.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:19+00:00,-8.09972185,-35.0479095,95,213.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:20+00:00,-8.09976552,-35.04791449,95,214.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:21+00:00,-8.09980752,-35.04791782,96,215.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:22+00:00,-8.09984952,-35.04791881,96,216.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:23+00:00,-8.09989184,-35.04791815,95,217.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:24+00:00,-8.09993283,-35.04791749,94,218.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:25+00:00,-8.0999735,-35.04791716,94,219.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:26+00:00,-8.10001416,-35.04791584,94,220.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:27+00:00,-8.10005316,-35.04791485,93,221.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:28+00:00,-8.10009381,-35.04791252,93,222.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:29+00:00,-8.10013647,-35.04790785,92,223.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:30+00:00,-8.10017814,-35.04790252,92,224.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:31+00:00,-8.1002208,-35.04789319,93,225.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:32+00:00,-8.10026546,-35.04788286,93,226.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:33+00:00,-8.10031312,-35.04787253,93,227.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:34+00:00,-8.10036178,-35.0478622,94,228.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:35+00:00,-8.10041312,-35.04784987,94,229.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:36+00:00,-8.10046577,-35.04783788,94,230.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:37+00:00,-8.10051876,-35.04782489,94,231.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:38+00:00,-8.10057042,-35.04780956,94,232.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:39+00:00,-8.10062174,-35.04779157,94,233.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:40+00:00,-8.10067208,-35.0477729,94,234.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:41+00:00,-8.10072174,-35.04775291,94,235.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:42+00:00,-8.10077107,-35.04773058,94,236.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:43+00:00,-8.1008194,-35.04770624,94,237.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:44+00:00,-8.10086773,-35.04768059,94,238.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:44+00:00,-8.10091572,-35.04765292,94,238.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:45+00:00,-8.10096206,-35.04762293,94,239.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:46+00:00,-8.10100838,-35.0475906,95,240.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:47+00:00,-8.10105637,-35.04756427,95,241.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:48+00:00,-8.10110569,-35.04754261,95,242.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:49+00:00,-8.10115435,-35.04752894,95,243.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:50+00:00,-8.10119868,-35.04753027,95,244.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:51+00:00,-8.10123901,-35.0475426,95,245.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:52+00:00,-8.101275,-35.04756626,95,246.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:53+00:00,-8.10130632,-35.04760125,95,247.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:54+00:00,-8.10133364,-35.04764458,95,248.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:55+00:00,-8.10135497,-35.04770024,95,249.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:56+00:00,-8.10137297,-35.04776257,95,250.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:57+00:00,-8.10139129,-35.0478259,94,251.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:58+00:00,-8.10140996,-35.04788723,94,252.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:17:59+00:00,-8.10142628,-35.04794756,93,253.0
2023-03-14T00:13:29Z,ride,2023-03-14 00:18:00+00:00,-8.1014446,-35.04800455,93,254.0
