time,latitude,longitude,altitude
2022-01-04T22:25:41Z,-8.05045824,-34.95324416,
2022-01-04T22:25:41Z,-8.05043968,-34.9532288,
2022-01-04T22:25:42Z,-8.05043392,-34.95322112,
2022-01-04T22:25:43Z,-8.05042624,-34.95321344,
2022-01-04T22:25:44Z,-8.05042048,-34.95320576,
2022-01-04T22:25:45Z,-8.05041984,-34.95319296,
2022-01-04T22:25:46Z,-8.05042432,-34.95318528,
2022-01-04T22:25:47Z,-8.05043328,-34.95318272,
2022-01-04T22:25:48Z,-8.05044352,-34.9531776,
2022-01-04T22:25:49Z,-8.05045312,-34.9531776,
2022-01-04T22:25:50Z,-8.05046208,-34.9531776,14.420000076293945
2022-01-04T22:25:51Z,-8.0504672,-34.9531776,14.420000076293945
2022-01-04T22:26:06Z,-8.05047808,-34.95315968,17.780000686645508
2022-01-04T22:26:11Z,-8.05053248,-34.95316224,19.31999969482422
2022-01-04T22:26:15Z,-8.05058688,-34.95316736,19.31999969482422
2022-01-04T22:26:20Z,-8.05064704,-34.95316992,20.510000228881836
2022-01-04T22:26:25Z,-8.0507104,-34.95318528,25.780000686645508
2022-01-04T22:26:30Z,-8.05077184,-34.95320064,28.8700008392334
2022-01-04T22:26:33Z,-8.0508192,-34.95320576,28.8700008392334
2022-01-04T22:26:37Z,-8.05087744,-34.953216,30.139999389648438
2022-01-04T22:26:41Z,-8.05093504,-34.95322368,30.139999389648438
2022-01-04T22:26:45Z,-8.05099136,-34.9532288,30.139999389648438
2022-01-04T22:26:49Z,-8.0510432,-34.95323648,30.139999389648438
2022-01-04T22:26:53Z,-8.0511008,-34.95323648,30.139999389648438
2022-01-04T22:26:57Z,-8.05114624,-34.95324416,30.139999389648438
2022-01-04T22:27:02Z,-8.05121216,-34.9532544,30.139999389648438
2022-01-04T22:27:06Z,-8.05126464,-34.9532672,30.139999389648438
2022-01-04T22:27:10Z,-8.05132096,-34.95327488,30.139999389648438
2022-01-04T22:27:14Z,-8.05137728,-34.95327488,30.139999389648438
2022-01-04T22:27:18Z,-8.05143552,-34.95327744,30.139999389648438
2022-01-04T22:27:22Z,-8.05148864,-34.95327744,30.139999389648438
2022-01-04T22:27:27Z,-8.05155648,-34.95328512,30.139999389648438
2022-01-04T22:27:31Z,-8.05161216,-34.95328512,30.139999389648438
2022-01-04T22:27:35Z,-8.05167552,-34.95328512,31.31999969482422
2022-01-04T22:27:39Z,-8.05173184,-34.95329024,31.31999969482422
2022-01-04T22:27:43Z,-8.05178752,-34.95329792,31.31999969482422
2022-01-04T22:27:47Z,-8.05184768,-34.95329792,31.31999969482422
2022-01-04T22:27:51Z,-8.05190848,-34.95330048,18.6299991607666
2022-01-04T22:27:55Z,-8.05196096,-34.95330304,18.6299991607666
2022-01-04T22:27:59Z,-8.0520192,-34.95331072,18.6299991607666
2022-01-04T22:28:03Z,-8.05206976,-34.9533184,18.6299991607666
2022-01-04T22:28:07Z,-8.05212032,-34.95333376,18.6299991607666
2022-01-04T22:28:11Z,-8.0521792,-34.95333888,18.6299991607666
2022-01-04T22:28:15Z,-8.05223872,-34.95333888,18.6299991607666
2022-01-04T22:28:20Z,-8.0523232,-34.95334656,18.6299991607666
2022-01-04T22:28:23Z,-8.05236992,-34.95334912,18.6299991607666
2022-01-04T22:28:28Z,-8.05243136,-34.9533568,18.6299991607666
2022-01-04T22:28:33Z,-8.05249216,-34.9533696,18.6299991607666
2022-01-04T22:28:37Z,-8.05255296,-34.95337728,18.6299991607666
2022-01-04T22:28:41Z,-8.0526112,-34.95338496,18.6299991607666
2022-01-04T22:28:45Z,-8.05266688,-34.95337984,18.6299991607666
2022-01-04T22:28:49Z,-8.05272384,-34.95337984,18.6299991607666
2022-01-04T22:28:53Z,-8.05278592,-34.95337216,18.6299991607666
2022-01-04T22:28:57Z,-8.05284288,-34.95338496,18.6299991607666
2022-01-04T22:29:02Z,-8.05287168,-34.9534336,18.6299991607666
2022-01-04T22:29:06Z,-8.05288384,-34.95348736,18.6299991607666
2022-01-04T22:29:10Z,-8.05289664,-34.95354112,18.6299991607666
2022-01-04T22:29:14Z,-8.05289728,-34.95360512,18.6299991607666
2022-01-04T22:29:18Z,-8.05288576,-34.953664,18.6299991607666
2022-01-04T22:29:22Z,-8.05287808,-34.95372032,18.6299991607666
2022-01-04T22:29:26Z,-8.05287488,-34.95377664,18.6299991607666
2022-01-04T22:29:31Z,-8.05287936,-34.9538304,18.6299991607666
2022-01-04T22:29:38Z,-8.05293184,-34.95385088,18.6299991607666
2022-01-04T22:29:43Z,-8.05300224,-34.95385088,18.6299991607666
2022-01-04T22:29:47Z,-8.05306624,-34.95384576,18.6299991607666
2022-01-04T22:29:51Z,-8.05312256,-34.95384576,18.18000030517578
2022-01-04T22:29:55Z,-8.05316992,-34.95383552,18.18000030517578
2022-01-04T22:29:59Z,-8.05323328,-34.9538432,18.18000030517578
2022-01-04T22:30:03Z,-8.05329152,-34.95385344,18.18000030517578
2022-01-04T22:30:07Z,-8.05334272,-34.95387904,18.18000030517578
2022-01-04T22:30:12Z,-8.05340288,-34.95389952,18.18000030517578
2022-01-04T22:30:16Z,-8.0534656,-34.9539072,18.18000030517578
2022-01-04T22:30:19Z,-8.0535136,-34.9539072,18.18000030517578
2022-01-04T22:30:23Z,-8.05357376,-34.95390976,18.18000030517578
2022-01-04T22:30:26Z,-8.05362112,-34.95391744,18.18000030517578
2022-01-04T22:30:30Z,-8.05367936,-34.95393792,18.18000030517578
2022-01-04T22:30:34Z,-8.05372992,-34.95395584,18.18000030517578
2022-01-04T22:30:39Z,-8.05379648,-34.95396096,18.18000030517578
2022-01-04T22:30:43Z,-8.053856,-34.95396352,18.18000030517578
2022-01-04T22:30:47Z,-8.0539168,-34.95396864,18.18000030517578
2022-01-04T22:30:51Z,-8.05396544,-34.95397632,18.18000030517578
2022-01-04T22:30:55Z,-8.05402752,-34.953984,18.18000030517578
2022-01-04T22:30:59Z,-8.05408768,-34.95399424,18.18000030517578
2022-01-04T22:31:02Z,-8.0541344,-34.95399936,18.18000030517578
2022-01-04T22:31:06Z,-8.05420096,-34.95399424,18.18000030517578
2022-01-04T22:31:10Z,-8.05425664,-34.95399936,18.18000030517578
2022-01-04T22:31:14Z,-8.05430592,-34.95400704,18.18000030517578
2022-01-04T22:31:18Z,-8.05436544,-34.95401472,18.18000030517578
2022-01-04T22:31:22Z,-8.0544128,-34.95403776,18.18000030517578
2022-01-04T22:31:26Z,-8.05445568,-34.95408128,18.18000030517578
