activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence,speed,duration_seconds
2024-02-19T23:41:45Z,walk,2024-02-19 23:41:55+00:00,-8.05175,-34.94761832,168,59.0,0.0,0.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:41:58+00:00,-8.05185832,-34.94750167,166,59.0,0.0,3.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:41:59+00:00,-8.05186232,-34.94750933,165,59.0,0.0,4.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:00+00:00,-8.05187132,-34.94751666,165,59.0,0.0,5.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:01+00:00,-8.05187798,-34.94752499,164,59.0,0.0,6.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:02+00:00,-8.0518803,-34.94753332,164,,0.0,7.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:03+00:00,-8.05187665,-34.94754198,164,59.0,0.0,8.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:04+00:00,-8.05187031,-34.94754931,164,59.0,0.0,9.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:05+00:00,-8.05185865,-34.94755564,163,59.0,0.0,10.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:06+00:00,-8.05184166,-34.94756229,162,59.0,0.6100000143051147,11.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:07+00:00,-8.05182366,-34.94756963,162,61.0,1.2300000190734863,12.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:08+00:00,-8.05178733,-34.94758762,162,61.0,1.2799999713897705,13.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:09+00:00,-8.05174934,-34.94760428,161,61.0,1.440000057220459,14.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:10+00:00,-8.05171402,-34.94762028,161,61.0,1.440000057220459,15.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:11+00:00,-8.05168002,-34.94763494,160,61.0,1.649999976158142,16.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:12+00:00,-8.05165203,-34.94765061,160,60.0,1.909999966621399,17.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:13+00:00,-8.05162237,-34.94766793,160,60.0,2.1500000953674316,18.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:14+00:00,-8.05159471,-34.94768393,160,61.0,2.2799999713897705,19.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:15+00:00,-8.05157304,-34.94769459,160,61.0,2.3499999046325684,20.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:16+00:00,-8.05155071,-34.94770492,160,61.0,2.3499999046325684,21.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:17+00:00,-8.05153138,-34.94771158,159,59.0,2.3499999046325684,22.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:18+00:00,-8.05151673,-34.94771524,159,62.0,2.3299999237060547,23.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:19+00:00,-8.05150474,-34.94771623,159,62.0,2.190000057220459,24.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:20+00:00,-8.05149374,-34.9477139,159,62.0,2.0299999713897705,25.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:21+00:00,-8.05148108,-34.94771157,158,61.0,1.840000033378601,26.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:22+00:00,-8.05146741,-34.94770891,158,61.0,1.840000033378601,27.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:23+00:00,-8.05145242,-34.94770591,158,61.0,1.559999942779541,28.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:24+00:00,-8.05143576,-34.94770325,157,61.0,1.3799999952316284,29.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:25+00:00,-8.05141809,-34.94770092,157,61.0,1.3600000143051147,30.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:26+00:00,-8.0514011,-34.94769725,156,61.0,1.3600000143051147,31.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:27+00:00,-8.05138477,-34.94769393,156,61.0,1.3799999952316284,32.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:28+00:00,-8.05136911,-34.94769094,156,61.0,1.3799999952316284,33.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:29+00:00,-8.05135445,-34.94768995,156,61.0,1.4500000476837158,34.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:30+00:00,-8.05134012,-34.94769161,155,61.0,1.5,35.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:31+00:00,-8.05132245,-34.94769261,155,61.0,1.5,36.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:32+00:00,-8.05130645,-34.94769326,155,61.0,1.5099999904632568,37.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:33+00:00,-8.0512888,-34.94769392,155,60.0,1.5299999713897705,38.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:34+00:00,-8.05127347,-34.9476926,155,60.0,1.5299999713897705,39.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:35+00:00,-8.05126014,-34.9476906,155,60.0,1.5499999523162842,40.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:36+00:00,-8.05124815,-34.94768793,154,61.0,1.5399999618530273,41.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:37+00:00,-8.05123716,-34.94768526,154,61.0,1.4900000095367432,42.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:38+00:00,-8.05122717,-34.94768361,154,62.0,1.4600000381469727,43.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:39+00:00,-8.0512145,-34.94768493,154,63.0,1.409999966621399,44.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:40+00:00,-8.05119985,-34.9476876,154,63.0,1.409999966621399,45.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:41+00:00,-8.05118618,-34.9476896,154,63.0,1.350000023841858,46.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:42+00:00,-8.05117652,-34.94769025,153,62.0,1.3200000524520874,47.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:43+00:00,-8.05116852,-34.9476866,153,62.0,1.3200000524520874,48.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:44+00:00,-8.05116019,-34.9476816,153,62.0,1.309999942779541,49.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:45+00:00,-8.05115153,-34.94767794,153,62.0,1.2999999523162842,50.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:46+00:00,-8.05113954,-34.94767561,153,61.0,1.2899999618530273,51.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:47+00:00,-8.05112755,-34.94767494,153,61.0,1.2899999618530273,52.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:48+00:00,-8.05111589,-34.94767494,153,61.0,1.2799999713897705,53.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:49+00:00,-8.05110523,-34.94767328,153,62.0,1.2799999713897705,54.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:50+00:00,-8.05109424,-34.94766996,155,62.0,1.2699999809265137,55.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:51+00:00,-8.05108191,-34.94766929,156,62.0,1.2699999809265137,56.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:52+00:00,-8.05106758,-34.94766963,156,61.0,1.2699999809265137,57.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:53+00:00,-8.05105325,-34.94766896,156,61.0,1.2699999809265137,58.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:54+00:00,-8.05103859,-34.94766864,156,61.0,1.2699999809265137,59.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:55+00:00,-8.05102259,-34.94767064,156,60.0,1.2699999809265137,60.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:56+00:00,-8.05100693,-34.94767264,155,61.0,1.2699999809265137,61.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:57+00:00,-8.05099127,-34.94767496,155,61.0,1.2799999713897705,62.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:59+00:00,-8.05097495,-34.94767596,154,61.0,1.2899999618530273,64.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:42:59+00:00,-8.05095961,-34.94767662,154,61.0,1.2899999618530273,64.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:43:00+00:00,-8.05094462,-34.94767761,154,60.0,1.2999999523162842,65.0
2024-02-19T23:41:45Z,walk,2024-02-19 23:43:01+00:00,-8.05092997,-34.94767728,154,61.0,1.309999942779541,66.0
