activity_id,sport_type,timestamp,latitude,longitude,cadence,speed,heart_rate,duration_seconds
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:01+00:00,-8.05230333,-34.948555,58.0,0.0,,0.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:02+00:00,-8.05230966,-34.94856067,58.0,0.0,,1.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:03+00:00,-8.05230399,-34.94857633,,0.0,,2.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:04+00:00,-8.05232232,-34.94858299,60.0,0.0,,3.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:06+00:00,-8.05220666,-34.94868832,60.0,0.0,,5.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:08+00:00,-8.05202333,-34.94876999,60.0,0.0,82.0,7.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:09+00:00,-8.05201633,-34.94877531,60.0,0.0,80.0,8.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:10+00:00,-8.05200668,-34.94878665,60.0,0.0,80.0,9.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:11+00:00,-8.05199734,-34.94880198,60.0,0.0,80.0,10.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:12+00:00,-8.05198368,-34.9488193,61.0,0.8700000047683716,80.0,11.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:13+00:00,-8.05197002,-34.94883629,61.0,1.7899999618530273,80.0,12.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:14+00:00,-8.05195902,-34.94885263,61.0,1.8899999856948853,80.0,13.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:15+00:00,-8.05194802,-34.94886795,61.0,1.940000057220459,81.0,14.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:16+00:00,-8.05193969,-34.94888295,61.0,1.899999976158142,81.0,15.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:17+00:00,-8.0519317,-34.94889727,61.0,1.899999976158142,81.0,16.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:18+00:00,-8.0519227,-34.9489116,61.0,1.7999999523162842,82.0,17.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:19+00:00,-8.05191271,-34.94892459,61.0,1.7400000095367432,83.0,18.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:20+00:00,-8.05190171,-34.94893659,61.0,1.7599999904632568,83.0,19.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:21+00:00,-8.05189672,-34.94894924,61.0,1.7100000381469727,82.0,20.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:22+00:00,-8.05188806,-34.94895991,61.0,1.649999976158142,83.0,21.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:23+00:00,-8.05187973,-34.94897123,61.0,1.649999976158142,83.0,22.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:24+00:00,-8.05187339,-34.94898322,61.0,1.600000023841858,84.0,23.0
2025-04-18T20:32:50Z,Walk,2025-04-18 20:33:25+00:00,-8.05186774,-34.94899589,61.0,1.5299999713897705,85.0,24.0
