activity_id,sport_type,timestamp,latitude,longitude,speed,cadence,heart_rate,duration_seconds
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:39+00:00,-9.444625,-35.52736833,0.0,,,0.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:40+00:00,-9.44462766,-35.52735267,0.0,62.0,,1.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:41+00:00,-9.44463366,-35.52732233,0.0,62.0,,2.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:41+00:00,-9.44463665,-35.52729001,0.0,62.0,,2.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:42+00:00,-9.44464498,-35.52725602,0.0,62.0,94.0,3.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:43+00:00,-9.44465631,-35.52722802,0.0,62.0,93.0,4.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:45+00:00,-9.44466397,-35.5272047,0.0,62.0,93.0,6.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:46+00:00,-9.44466864,-35.52718336,0.0,62.0,94.0,7.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:47+00:00,-9.44466698,-35.5271677,0.0,62.0,94.0,8.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:48+00:00,-9.44466165,-35.52715537,0.0,62.0,94.0,9.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:49+00:00,-9.44465465,-35.52714538,1.0,62.0,94.0,10.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:50+00:00,-9.44464599,-35.52713705,2.0,62.0,95.0,11.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:51+00:00,-9.44463733,-35.52713038,1.8200000524520874,61.0,97.0,12.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:52+00:00,-9.44462733,-35.52712306,1.559999942779541,61.0,99.0,13.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:53+00:00,-9.44461834,-35.52711706,1.440000057220459,61.0,101.0,14.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:54+00:00,-9.44460901,-35.52711139,1.440000057220459,61.0,101.0,15.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:55+00:00,-9.44460001,-35.5271054,1.3600000143051147,62.0,102.0,16.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:56+00:00,-9.44458968,-35.52709875,1.3200000524520874,62.0,103.0,17.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:57+00:00,-9.44457935,-35.52709209,1.309999942779541,61.0,104.0,18.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:58+00:00,-9.44456803,-35.52708709,1.309999942779541,61.0,104.0,19.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:57:59+00:00,-9.44455437,-35.52708142,1.3200000524520874,62.0,106.0,20.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:00+00:00,-9.44454204,-35.52707476,1.3200000524520874,62.0,106.0,21.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:01+00:00,-9.44453037,-35.52706877,1.3300000429153442,62.0,107.0,22.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:02+00:00,-9.44451938,-35.52706144,1.3600000143051147,62.0,109.0,23.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:03+00:00,-9.44450739,-35.52705444,1.3899999856948853,62.0,109.0,24.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:04+00:00,-9.44449573,-35.52704812,1.4199999570846558,62.0,110.0,25.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:05+00:00,-9.44448439,-35.52704112,1.4500000476837158,62.0,110.0,26.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:06+00:00,-9.44447374,-35.52703246,1.4500000476837158,62.0,110.0,27.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:07+00:00,-9.44446308,-35.52702413,1.4900000095367432,62.0,109.0,28.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:08+00:00,-9.44445341,-35.52701514,1.5399999618530273,30.0,107.0,29.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:09+00:00,-9.44444508,-35.52700615,1.5399999618530273,30.0,107.0,30.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:10+00:00,-9.44443642,-35.52699882,1.5199999809265137,30.0,106.0,31.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:11+00:00,-9.44442709,-35.52699149,1.5399999618530273,30.0,106.0,32.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:12+00:00,-9.4444171,-35.52698383,1.5399999618530273,30.0,106.0,33.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:13+00:00,-9.44440644,-35.52697616,1.5399999618530273,30.0,106.0,34.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:14+00:00,-9.44439579,-35.52696984,1.5199999809265137,30.0,106.0,35.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:15+00:00,-9.44438679,-35.52696285,1.5,30.0,106.0,36.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:16+00:00,-9.44437845,-35.52695419,1.4800000190734863,62.0,107.0,37.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:17+00:00,-9.44436746,-35.52694419,1.4700000286102295,61.0,107.0,38.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:18+00:00,-9.4443568,-35.52693453,1.4700000286102295,61.0,107.0,39.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:19+00:00,-9.44434681,-35.52692553,1.4700000286102295,62.0,109.0,40.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:20+00:00,-9.44433981,-35.52691754,1.4700000286102295,62.0,111.0,41.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:21+00:00,-9.44433214,-35.52690921,1.4700000286102295,62.0,113.0,42.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:22+00:00,-9.44432482,-35.52690021,1.4700000286102295,62.0,115.0,43.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:23+00:00,-9.44431682,-35.52689089,1.4600000381469727,62.0,115.0,44.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:24+00:00,-9.44430849,-35.52688123,1.4600000381469727,62.0,115.0,45.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:25+00:00,-9.44429917,-35.52687423,1.4700000286102295,62.0,115.0,46.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:26+00:00,-9.44428784,-35.52686856,1.4700000286102295,62.0,116.0,47.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:27+00:00,-9.4442765,-35.52686356,1.4600000381469727,62.0,116.0,48.0
2025-01-15T20:57:26Z,Walk,2025-01-15 20:58:28+00:00,-9.44426785,-35.52685791,1.4600000381469727,62.0,116.0,49.0
