activity_id,sport_type,timestamp,latitude,longitude,cadence,heart_rate,duration_seconds
2023-02-16T22:32:49Z,run,2023-02-16 22:33:02+00:00,-8.04809167,-34.95023833,84.0,,0.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:04+00:00,-8.04821332,-34.95030332,85.0,,2.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:05+00:00,-8.04821233,-34.95031066,86.0,117.0,3.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:06+00:00,-8.04821266,-34.95032132,86.0,117.0,4.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:07+00:00,-8.04821133,-34.95033598,86.0,117.0,5.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:08+00:00,-8.048207,-34.95035198,86.0,117.0,6.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:09+00:00,-8.04819834,-34.9503723,85.0,117.0,7.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:10+00:00,-8.04818468,-34.95039664,85.0,117.0,8.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:11+00:00,-8.04816569,-34.95042429,86.0,117.0,9.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:12+00:00,-8.0481437,-34.95045663,85.0,117.0,10.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:13+00:00,-8.04811604,-34.95049062,85.0,117.0,11.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:14+00:00,-8.04808904,-34.95052028,85.0,117.0,12.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:15+00:00,-8.04806072,-34.95054862,85.0,118.0,13.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:16+00:00,-8.04803806,-34.95057294,85.0,117.0,14.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:17+00:00,-8.04801974,-34.95059261,84.0,116.0,15.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:18+00:00,-8.04800541,-34.95060527,84.0,115.0,16.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:19+00:00,-8.04799441,-34.9506156,84.0,115.0,17.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:20+00:00,-8.04798809,-34.95062226,84.0,115.0,18.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:21+00:00,-8.04798643,-34.95062825,85.0,115.0,19.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:22+00:00,-8.04799642,-34.95063025,85.0,115.0,20.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:23+00:00,-8.04801242,-34.95063124,85.0,116.0,21.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:24+00:00,-8.04803275,-34.95063059,86.0,117.0,22.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:25+00:00,-8.04805708,-34.95062925,86.0,117.0,23.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:26+00:00,-8.04808308,-34.95062726,86.0,118.0,24.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:27+00:00,-8.0481084,-34.9506266,86.0,118.0,25.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:28+00:00,-8.04813174,-34.9506266,85.0,119.0,26.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:29+00:00,-8.04815506,-34.9506266,85.0,120.0,27.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:30+00:00,-8.04817973,-34.95062594,86.0,120.0,28.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:31+00:00,-8.04820505,-34.95062427,86.0,120.0,29.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:32+00:00,-8.04823105,-34.95062228,86.0,121.0,30.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:33+00:00,-8.04826038,-34.95062028,86.0,121.0,31.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:34+00:00,-8.04829238,-34.95061862,87.0,123.0,32.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:35+00:00,-8.04832604,-34.95061895,86.0,124.0,33.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:36+00:00,-8.04836536,-34.95062127,86.0,124.0,34.0
2023-02-16T22:32:49Z,run,2023-02-16 22:33:37+00:00,-8.04840036,-34.95062727,85.0,124.0,35.0
