activity_id,sport_type,timestamp,latitude,longitude,speed,cadence,heart_rate,duration_seconds
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:30+00:00,-8.05137167,-34.94918833,0.0,,,0.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:33+00:00,-8.051545,-34.94946499,0.0,60.0,,3.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:34+00:00,-8.05154067,-34.94947132,0.0,60.0,,4.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:35+00:00,-8.05153334,-34.94947765,0.0,,,5.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:36+00:00,-8.05152301,-34.94948664,0.0,62.0,,6.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:37+00:00,-8.05151235,-34.94949563,0.0,62.0,82.0,7.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:38+00:00,-8.05149436,-34.94949629,0.0,62.0,82.0,8.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:39+00:00,-8.05147271,-34.94949163,0.0,62.0,81.0,9.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:40+00:00,-8.05145337,-34.94948497,0.0,62.0,81.0,10.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:41+00:00,-8.05143372,-34.94947664,1.0800000429153442,61.0,79.0,11.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:42+00:00,-8.05141272,-34.9494683,2.1600000858306885,61.0,79.0,12.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:43+00:00,-8.05139006,-34.94945965,2.2300000190734863,59.0,80.0,13.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:44+00:00,-8.05136874,-34.94945265,2.3399999141693115,60.0,81.0,14.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:45+00:00,-8.05134774,-34.94944731,2.4000000953674316,61.0,81.0,15.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:46+00:00,-8.05132807,-34.94944432,2.4000000953674316,61.0,81.0,16.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:47+00:00,-8.05130908,-34.94944333,2.4200000762939453,61.0,83.0,17.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:48+00:00,-8.05129009,-34.94944567,2.4200000762939453,61.0,83.0,18.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:49+00:00,-8.05127042,-34.94944899,2.4000000953674316,61.0,83.0,19.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:50+00:00,-8.05125343,-34.94945331,2.369999885559082,61.0,83.0,20.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:51+00:00,-8.05124011,-34.94945931,2.3399999141693115,61.0,83.0,21.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:52+00:00,-8.05123044,-34.94946364,2.3399999141693115,61.0,83.0,22.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:53+00:00,-8.05122145,-34.94946729,2.309999942779541,61.0,83.0,23.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:54+00:00,-8.05121212,-34.94947263,2.2699999809265137,61.0,83.0,24.0
2025-08-09T19:52:21Z,Run,2025-08-09 19:52:55+00:00,-8.05120046,-34.94948096,2.1600000858306885,61.0,84.0,25.0
