activity_id,sport_type,timestamp,latitude,longitude,speed,cadence,heart_rate,duration_seconds
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:07+00:00,-8.05561833,-34.95405833,0.0,,,0.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:08+00:00,-8.05561933,-34.95406266,0.0,88.0,,1.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:09+00:00,-8.05561533,-34.95406666,0.0,88.0,,2.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:10+00:00,-8.05560367,-34.95405832,0.0,88.0,,3.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:11+00:00,-8.05559433,-34.95403766,0.0,88.0,,4.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:12+00:00,-8.05558267,-34.95400166,0.0,88.0,,5.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:13+00:00,-8.05557268,-34.95396499,0.0,88.0,106.0,6.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:14+00:00,-8.05556235,-34.95393067,0.0,88.0,106.0,7.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:15+00:00,-8.05554969,-34.95389834,0.0,88.0,105.0,8.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:16+00:00,-8.05553702,-34.95387034,0.0,88.0,105.0,9.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:17+00:00,-8.05552203,-34.95384502,0.0,88.0,105.0,10.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:18+00:00,-8.05550504,-34.95382302,1.4700000286102295,87.0,106.0,11.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:19+00:00,-8.05548737,-34.95380503,2.950000047683716,87.0,107.0,12.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:20+00:00,-8.05546871,-34.95379203,2.950000047683716,87.0,107.0,13.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:21+00:00,-8.05544771,-34.95378136,2.9000000953674316,87.0,106.0,14.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:22+00:00,-8.05542372,-34.95377437,2.799999952316284,87.0,106.0,15.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:23+00:00,-8.05540006,-34.95376971,2.799999952316284,87.0,106.0,16.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:24+00:00,-8.05537539,-34.95376737,2.6600000858306885,87.0,108.0,17.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:25+00:00,-8.05535073,-34.95376605,2.5799999237060547,87.0,110.0,18.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:26+00:00,-8.05532307,-34.95376671,2.5399999618530273,87.0,112.0,19.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:27+00:00,-8.05529541,-34.95376736,2.5199999809265137,88.0,114.0,20.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:28+00:00,-8.05526741,-34.95376769,2.5199999809265137,88.0,115.0,21.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:29+00:00,-8.05524042,-34.9537667,2.5199999809265137,88.0,115.0,22.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:30+00:00,-8.05521343,-34.95376436,2.569999933242798,87.0,116.0,23.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:31+00:00,-8.0551871,-34.95376171,2.630000114440918,87.0,118.0,24.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:32+00:00,-8.0551611,-34.95375971,2.6700000762939453,87.0,119.0,25.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:33+00:00,-8.05513778,-34.95375872,2.6700000762939453,87.0,120.0,26.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:34+00:00,-8.05511512,-34.95375839,2.6700000762939453,87.0,120.0,27.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:35+00:00,-8.05509212,-34.95375905,2.6700000762939453,87.0,120.0,28.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:37+00:00,-8.05506845,-34.95375806,2.6600000858306885,87.0,121.0,30.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:38+00:00,-8.05504546,-34.95375707,2.630000114440918,86.0,125.0,31.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:39+00:00,-8.05502014,-34.95375574,2.630000114440918,86.0,125.0,32.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:40+00:00,-8.05499547,-34.95375441,2.630000114440918,86.0,126.0,33.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:41+00:00,-8.05497181,-34.95375241,2.630000114440918,87.0,126.0,34.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:42+00:00,-8.05494881,-34.95374775,2.630000114440918,87.0,125.0,35.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:43+00:00,-8.05492948,-34.95373542,2.619999885559082,87.0,125.0,36.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:44+00:00,-8.05490882,-34.95372309,2.609999895095825,88.0,126.0,37.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:45+00:00,-8.05488949,-34.95371443,2.609999895095825,88.0,126.0,38.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:46+00:00,-8.05486849,-34.95371144,2.609999895095825,88.0,126.0,39.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:47+00:00,-8.0548465,-34.95370912,2.609999895095825,88.0,126.0,40.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:48+00:00,-8.05482417,-34.95370779,2.5799999237060547,88.0,127.0,41.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:49+00:00,-8.05480151,-34.95370646,2.5399999618530273,88.0,127.0,42.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:50+00:00,-8.05477918,-34.95370413,2.509999990463257,88.0,126.0,43.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:51+00:00,-8.05475751,-34.95370381,2.509999990463257,88.0,126.0,44.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:52+00:00,-8.05473652,-34.95370413,2.5,88.0,126.0,45.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:53+00:00,-8.05471786,-34.95370545,2.4800000190734863,88.0,126.0,46.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:54+00:00,-8.0546972,-34.95370645,2.450000047683716,87.0,126.0,47.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:55+00:00,-8.05467853,-34.95370479,2.440000057220459,88.0,126.0,48.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:56+00:00,-8.05465987,-34.95370446,2.440000057220459,87.0,126.0,49.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:57+00:00,-8.05464088,-34.95370446,2.440000057220459,87.0,126.0,50.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:58+00:00,-8.05461988,-34.95370812,2.430000066757202,87.0,126.0,51.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:01:59+00:00,-8.05459855,-34.95371345,2.4200000762939453,88.0,126.0,52.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:02:00+00:00,-8.05457723,-34.95371879,2.4200000762939453,88.0,127.0,53.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:02:01+00:00,-8.05455457,-34.95372412,2.4100000858306885,88.0,128.0,54.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:02:02+00:00,-8.05453224,-34.95372878,2.4000000953674316,88.0,129.0,55.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:02:03+00:00,-8.05451092,-34.95373178,2.4000000953674316,88.0,129.0,56.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:02:04+00:00,-8.05448825,-34.95373577,2.4000000953674316,87.0,129.0,57.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:02:05+00:00,-8.05446359,-34.95374142,2.4000000953674316,87.0,131.0,58.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:02:06+00:00,-8.05443859,-34.95374576,2.4000000953674316,88.0,132.0,59.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:02:07+00:00,-8.05441394,-34.95375108,2.4100000858306885,89.0,132.0,60.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:02:08+00:00,-8.0543896,-34.95375608,2.4200000762939453,88.0,132.0,61.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:02:09+00:00,-8.05436461,-34.9537594,2.4200000762939453,88.0,132.0,62.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:02:10+00:00,-8.05433961,-34.95375908,2.430000066757202,88.0,132.0,63.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:02:11+00:00,-8.05431529,-34.95375442,2.440000057220459,88.0,131.0,64.0
2025-10-09T23:00:58Z,Run,2025-10-09 23:02:12+00:00,-8.05429129,-34.95374809,2.450000047683716,88.0,131.0,65.0
