time,latitude,longitude,altitude
2021-01-09T23:09:14Z,-8.05209536,-34.94990592,
2021-01-09T23:09:15Z,-8.05209536,-34.94988544,
2021-01-09T23:09:16Z,-8.05209472,-34.94987776,
2021-01-09T23:09:17Z,-8.05209472,-34.94986752,
2021-01-09T23:09:18Z,-8.05209472,-34.94985472,
2021-01-09T23:09:19Z,-8.05209664,-34.9498368,
2021-01-09T23:09:20Z,-8.0520992,-34.94981376,
2021-01-09T23:09:21Z,-8.05210304,-34.94979072,
2021-01-09T23:09:24Z,-8.05211264,-34.94972672,18.68000030517578
2021-01-09T23:09:27Z,-8.05212096,-34.94964992,18.68000030517578
2021-01-09T23:09:30Z,-8.052128,-34.9495808,18.68000030517578
2021-01-09T23:09:33Z,-8.05212864,-34.94951168,18.68000030517578
2021-01-09T23:09:36Z,-8.052128,-34.94944256,20.1299991607666
2021-01-09T23:09:39Z,-8.05213184,-34.94937088,21.579999923706055
2021-01-09T23:09:41Z,-8.05213376,-34.94932224,23.040000915527344
2021-01-09T23:09:44Z,-8.05213824,-34.94925312,23.040000915527344
2021-01-09T23:09:47Z,-8.05213952,-34.94918144,26.68000030517578
2021-01-09T23:09:50Z,-8.052144,-34.94911232,28.579999923706055
2021-01-09T23:09:52Z,-8.05214976,-34.94906112,30.1299991607666
2021-01-09T23:09:55Z,-8.05215936,-34.94899456,31.399999618530273
2021-01-09T23:09:58Z,-8.05216704,-34.94892032,34.220001220703125
2021-01-09T23:10:00Z,-8.05217088,-34.94887424,34.220001220703125
2021-01-09T23:10:03Z,-8.0521728,-34.94880256,35.58000183105469
2021-01-09T23:10:05Z,-8.05217088,-34.94875648,36.86000061035156
2021-01-09T23:10:08Z,-8.05216,-34.94869504,36.86000061035156
2021-01-09T23:10:11Z,-8.05215104,-34.94862848,38.220001220703125
2021-01-09T23:10:14Z,-8.05214592,-34.94856192,39.400001525878906
2021-01-09T23:10:17Z,-8.052144,-34.94849792,40.95000076293945
2021-01-09T23:10:20Z,-8.05214208,-34.94843392,42.310001373291016
2021-01-09T23:10:23Z,-8.05214144,-34.94835968,42.310001373291016
2021-01-09T23:10:26Z,-8.05214144,-34.94829568,43.4900016784668
2021-01-09T23:10:29Z,-8.05214336,-34.94822656,44.68000030517578
2021-01-09T23:10:32Z,-8.05214528,-34.94816512,44.68000030517578
2021-01-09T23:10:35Z,-8.05215168,-34.94810112,44.68000030517578
2021-01-09T23:10:38Z,-8.05215616,-34.94803712,45.95000076293945
2021-01-09T23:10:42Z,-8.05211264,-34.94799872,47.130001068115234
2021-01-09T23:10:45Z,-8.05205632,-34.9479936,47.130001068115234
2021-01-09T23:10:48Z,-8.05199232,-34.94799104,47.130001068115234
2021-01-09T23:10:51Z,-8.05193984,-34.94799872,47.130001068115234
2021-01-09T23:10:54Z,-8.05191872,-34.9480448,48.400001525878906
2021-01-09T23:10:57Z,-8.05191488,-34.94810368,48.400001525878906
2021-01-09T23:11:00Z,-8.05191104,-34.94817024,49.68000030517578
2021-01-09T23:11:03Z,-8.051904,-34.94823424,49.68000030517578
2021-01-09T23:11:06Z,-8.05189632,-34.94829824,49.68000030517578
2021-01-09T23:11:09Z,-8.05188672,-34.94836736,49.68000030517578
