activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,cadence,duration_seconds
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:28+00:00,-8.05548667,-34.95490167,126.0,0.0,,0.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:29+00:00,-8.05550799,-34.95489768,127.0,0.0,,1.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:30+00:00,-8.05550799,-34.954912,128.0,0.0,88.0,2.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:31+00:00,-8.05550965,-34.95493433,128.0,0.0,88.0,3.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:32+00:00,-8.05551031,-34.95496332,128.0,0.0,88.0,4.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:33+00:00,-8.05550831,-34.95499232,128.0,0.0,88.0,5.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:34+00:00,-8.05551064,-34.95502098,128.0,0.0,88.0,6.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:35+00:00,-8.0555123,-34.95504898,127.0,0.0,88.0,7.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:36+00:00,-8.05551429,-34.95507597,126.0,0.0,88.0,8.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:37+00:00,-8.05551397,-34.95510129,126.0,1.350000023841858,87.0,9.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:38+00:00,-8.05551265,-34.95512529,126.0,2.7100000381469727,87.0,10.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:39+00:00,-8.05550965,-34.95514763,126.0,2.7100000381469727,87.0,11.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:40+00:00,-8.05550399,-34.95517328,126.0,2.7300000190734863,87.0,12.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:41+00:00,-8.05549999,-34.95519795,125.0,2.7300000190734863,87.0,13.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:42+00:00,-8.05549766,-34.95522094,125.0,2.7100000381469727,87.0,14.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:43+00:00,-8.05549832,-34.95523926,126.0,2.6500000953674316,87.0,15.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:44+00:00,-8.05550065,-34.9552556,126.0,2.5899999141693115,86.0,16.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:45+00:00,-8.0555013,-34.95527126,126.0,2.5899999141693115,86.0,17.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:46+00:00,-8.05550097,-34.95528559,126.0,2.5299999713897705,87.0,18.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:47+00:00,-8.05549897,-34.95529991,125.0,2.4600000381469727,87.0,19.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:48+00:00,-8.05549631,-34.95531423,125.0,2.309999942779541,87.0,20.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:49+00:00,-8.05549531,-34.95532757,125.0,2.1600000858306885,88.0,21.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:50+00:00,-8.05549198,-34.95534456,126.0,2.0899999141693115,88.0,22.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:51+00:00,-8.05548966,-34.95536155,126.0,2.0899999141693115,88.0,23.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:52+00:00,-8.055488,-34.95538054,126.0,2.069999933242798,87.0,24.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:53+00:00,-8.05548367,-34.95539887,126.0,2.069999933242798,87.0,25.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:54+00:00,-8.05547868,-34.9554172,126.0,2.0899999141693115,87.0,26.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:55+00:00,-8.05547202,-34.95543619,126.0,2.140000104904175,87.0,27.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:56+00:00,-8.05546536,-34.95545652,126.0,2.200000047683716,88.0,28.0
2025-02-15T21:38:19Z,Run,2025-02-15 21:38:57+00:00,-8.05545904,-34.95547552,126.0,2.200000047683716,88.0,29.0
