activity_id,sport_type,timestamp,latitude,longitude,cadence,heart_rate,duration_seconds
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:11+00:00,-8.051925,-34.94846333,,,0.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:12+00:00,-8.05192233,-34.94846233,62.0,,1.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:13+00:00,-8.051922,-34.94846068,,,2.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:14+00:00,-8.05191001,-34.948464,,,3.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:15+00:00,-8.05190369,-34.94847233,31.0,,4.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:16+00:00,-8.05190501,-34.94848166,31.0,,5.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:17+00:00,-8.05190768,-34.94849432,31.0,,6.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:18+00:00,-8.05190934,-34.94850965,31.0,94.0,7.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:19+00:00,-8.05190401,-34.94852565,31.0,92.0,8.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:20+00:00,-8.05189568,-34.94854231,31.0,92.0,9.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:21+00:00,-8.05188268,-34.94855797,31.0,92.0,10.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:22+00:00,-8.05187102,-34.94857197,31.0,91.0,11.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:23+00:00,-8.05186069,-34.94858663,31.0,91.0,12.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:24+00:00,-8.05185336,-34.94860029,31.0,91.0,13.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:25+00:00,-8.0518467,-34.94861263,31.0,92.0,14.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:26+00:00,-8.05184004,-34.94862495,31.0,92.0,15.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:27+00:00,-8.05183471,-34.94863627,31.0,93.0,16.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:28+00:00,-8.05182771,-34.94864727,31.0,93.0,17.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:29+00:00,-8.05181837,-34.94865693,31.0,93.0,18.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:30+00:00,-8.05180705,-34.94867026,31.0,93.0,19.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:31+00:00,-8.05179639,-34.94868426,31.0,94.0,20.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:32+00:00,-8.0517884,-34.94870026,31.0,94.0,21.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:33+00:00,-8.05178374,-34.94871825,31.0,94.0,22.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:34+00:00,-8.0517794,-34.94873459,62.0,94.0,23.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:35+00:00,-8.05177474,-34.94874991,62.0,95.0,24.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:36+00:00,-8.0517704,-34.94876391,62.0,96.0,25.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:37+00:00,-8.05176741,-34.94877791,62.0,98.0,26.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:38+00:00,-8.05176541,-34.94878991,62.0,98.0,27.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:39+00:00,-8.05176409,-34.94880123,62.0,98.0,28.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:40+00:00,-8.05176277,-34.94881122,62.0,99.0,29.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:41+00:00,-8.05176143,-34.94882156,62.0,99.0,30.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:42+00:00,-8.05175977,-34.94883256,64.0,99.0,31.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:43+00:00,-8.05175778,-34.94884421,64.0,99.0,32.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:44+00:00,-8.05175444,-34.9488562,62.0,99.0,33.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:45+00:00,-8.05174978,-34.94886887,62.0,99.0,34.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:46+00:00,-8.05174379,-34.9488822,62.0,99.0,35.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:47+00:00,-8.05173812,-34.94889553,62.0,100.0,36.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:48+00:00,-8.05172746,-34.94891353,62.0,101.0,37.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:49+00:00,-8.0517138,-34.94893252,62.0,103.0,38.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:50+00:00,-8.0517028,-34.94894951,62.0,99.0,39.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:51+00:00,-8.05168981,-34.94896817,62.0,99.0,40.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:52+00:00,-8.05167682,-34.94898717,62.0,104.0,41.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:53+00:00,-8.05166415,-34.94900483,62.0,100.0,42.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:54+00:00,-8.05165282,-34.94902083,62.0,98.0,43.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:55+00:00,-8.05164283,-34.94903416,62.0,98.0,44.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:56+00:00,-8.05163484,-34.94904615,62.0,98.0,45.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:57+00:00,-8.05162951,-34.94905881,62.0,98.0,46.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:58+00:00,-8.05162785,-34.94907047,62.0,98.0,47.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:07:59+00:00,-8.05162817,-34.9490828,62.0,98.0,48.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:08:00+00:00,-8.05162917,-34.94909479,31.0,98.0,49.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:08:01+00:00,-8.05163016,-34.94910745,31.0,97.0,50.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:08:02+00:00,-8.05163049,-34.94911945,31.0,98.0,51.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:08:03+00:00,-8.05163082,-34.9491321,31.0,98.0,52.0
2023-01-12T22:07:01Z,walk,2023-01-12 22:08:04+00:00,-8.05163115,-34.9491461,30.0,99.0,53.0
