activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,duration_seconds
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:38+00:00,-8.04522333,-34.93963166,102,0.0,0.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:41+00:00,-8.04464168,-34.93934167,102,0.0,3.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:42+00:00,-8.04461902,-34.93930868,102,0.0,4.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:43+00:00,-8.04464334,-34.93931133,102,0.0,5.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:47+00:00,-8.04461335,-34.93934166,103,0.0,9.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:48+00:00,-8.04461601,-34.93934566,103,0.0,10.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:50+00:00,-8.04459169,-34.93938831,103,0.1899999976158142,12.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:51+00:00,-8.04458936,-34.9393943,103,0.6000000238418579,13.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:52+00:00,-8.04459002,-34.93940363,103,0.8700000047683716,14.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:53+00:00,-8.04459202,-34.93941596,104,0.9300000071525574,15.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:54+00:00,-8.04459402,-34.93942629,104,0.9599999785423279,16.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:55+00:00,-8.04458736,-34.93942463,104,0.9599999785423279,17.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:56+00:00,-8.04458203,-34.93942296,105,0.47999998927116394,18.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:57+00:00,-8.04457704,-34.9394193,104,0.0,19.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:58+00:00,-8.04457471,-34.93936164,104,0.0,20.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:10:59+00:00,-8.04456771,-34.93932865,105,0.0,21.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:00+00:00,-8.04455905,-34.93932298,106,0.0,22.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:01+00:00,-8.04455173,-34.93933064,106,0.0,23.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:02+00:00,-8.04454473,-34.9393473,107,0.0,24.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:03+00:00,-8.04454073,-34.93936996,107,0.0,25.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:04+00:00,-8.04453439,-34.93939029,108,0.0,26.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:05+00:00,-8.0445264,-34.93940963,109,0.0,27.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:06+00:00,-8.0445194,-34.93943262,109,1.0499999523162842,28.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:07+00:00,-8.04450975,-34.93945294,109,1.0499999523162842,29.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:08+00:00,-8.04449875,-34.93946726,109,2.0999999046325684,30.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:09+00:00,-8.04448876,-34.93947692,108,2.049999952316284,31.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:10+00:00,-8.04448043,-34.93948225,108,2.0,32.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:11+00:00,-8.04447277,-34.93948524,108,2.0,33.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:12+00:00,-8.04446478,-34.93948658,108,1.8200000524520874,34.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:13+00:00,-8.04445812,-34.93948658,108,1.8200000524520874,35.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:15+00:00,-8.04444845,-34.9394899,109,1.409999966621399,37.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:16+00:00,-8.04444713,-34.93949123,110,0.9800000190734863,38.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:17+00:00,-8.04443781,-34.93949656,112,0.7799999713897705,39.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:18+00:00,-8.04442348,-34.93950422,111,0.800000011920929,40.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:19+00:00,-8.04440582,-34.93951456,111,0.800000011920929,41.0
2025-08-03T14:09:26Z,Ride,2025-08-03 14:11:20+00:00,-8.04438683,-34.93952655,111,0.800000011920929,42.0
