activity_id,sport_type,timestamp,latitude,longitude,speed,heart_rate,cadence,duration_seconds
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:04+00:00,-8.051625,-34.94847,0.0,,,0.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:05+00:00,-8.05163632,-34.94846867,0.0,100.0,60.0,1.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:06+00:00,-8.05166132,-34.948471,0.0,100.0,60.0,2.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:07+00:00,-8.05167831,-34.94847467,0.0,99.0,60.0,3.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:08+00:00,-8.05169431,-34.94848332,0.0,99.0,62.0,4.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:09+00:00,-8.05170864,-34.94849398,0.27000001072883606,100.0,62.0,5.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:10+00:00,-8.05171863,-34.94850531,0.8100000023841858,101.0,62.0,6.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:11+00:00,-8.05172495,-34.9485153,1.3300000429153442,101.0,61.0,7.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:12+00:00,-8.05173162,-34.94852664,1.3300000429153442,101.0,61.0,8.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:13+00:00,-8.05173694,-34.9485393,1.5800000429153442,103.0,60.0,9.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:14+00:00,-8.05174161,-34.94855129,1.5800000429153442,105.0,61.0,10.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:15+00:00,-8.05173894,-34.94856328,1.5399999618530273,106.0,62.0,11.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:16+00:00,-8.05173362,-34.94857494,1.4700000286102295,106.0,62.0,12.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:17+00:00,-8.05172962,-34.94858626,1.4199999570846558,106.0,62.0,13.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:18+00:00,-8.05172962,-34.9485966,1.4199999570846558,106.0,62.0,14.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:19+00:00,-8.05172929,-34.94860792,1.3799999952316284,107.0,61.0,15.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:20+00:00,-8.05173328,-34.94861892,1.350000023841858,108.0,61.0,16.0
2024-09-14T20:01:49Z,walk,2024-09-14 20:02:21+00:00,-8.05173694,-34.94862925,1.3300000429153442,109.0,61.0,17.0
