activity_id,sport_type,timestamp,latitude,longitude,speed,heart_rate,cadence,duration_seconds
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:24+00:00,-8.051595,-34.94951832,0.0,,,0.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:27+00:00,-8.05182666,-34.94955999,0.0,93.0,61.0,3.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:28+00:00,-8.05182266,-34.94955999,0.0,93.0,61.0,4.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:29+00:00,-8.05181666,-34.94956031,0.4099999964237213,93.0,61.0,5.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:30+00:00,-8.05181,-34.9495633,0.7799999713897705,93.0,61.0,6.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:31+00:00,-8.05180568,-34.94956697,0.7799999713897705,93.0,61.0,7.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:32+00:00,-8.05180269,-34.94957497,0.7099999785423279,93.0,,8.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:33+00:00,-8.05179835,-34.94958696,0.8100000023841858,93.0,32.0,9.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:34+00:00,-8.05179135,-34.94960029,0.9200000166893005,93.0,32.0,10.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:35+00:00,-8.05177869,-34.94961595,1.0800000429153442,91.0,33.0,11.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:36+00:00,-8.05176536,-34.94963361,1.2400000095367432,90.0,32.0,12.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:37+00:00,-8.05175204,-34.94965094,1.2400000095367432,90.0,32.0,13.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:38+00:00,-8.05174171,-34.94966793,1.340000033378601,90.0,32.0,14.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:39+00:00,-8.05173172,-34.94968392,1.5499999523162842,90.0,32.0,15.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:40+00:00,-8.05172306,-34.94969959,1.7000000476837158,90.0,31.0,16.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:41+00:00,-8.05171606,-34.94971258,1.7599999904632568,90.0,32.0,17.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:42+00:00,-8.05171073,-34.94972358,1.7799999713897705,92.0,31.0,18.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:43+00:00,-8.05170439,-34.94973458,1.7799999713897705,92.0,31.0,19.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:44+00:00,-8.05169807,-34.9497489,1.7799999713897705,93.0,31.0,20.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:45+00:00,-8.05169141,-34.9497639,1.75,94.0,31.0,21.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:46+00:00,-8.05168541,-34.94977956,1.7200000286102295,94.0,31.0,22.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:47+00:00,-8.05167875,-34.94979422,1.7100000381469727,97.0,31.0,23.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:48+00:00,-8.05167276,-34.94980755,1.7100000381469727,98.0,32.0,24.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:49+00:00,-8.05166509,-34.94982088,1.7100000381469727,98.0,32.0,25.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:50+00:00,-8.05165577,-34.94983421,1.6799999475479126,100.0,31.0,26.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:51+00:00,-8.05164577,-34.94984754,1.6799999475479126,100.0,32.0,27.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:52+00:00,-8.05163778,-34.94986187,1.7000000476837158,100.0,32.0,28.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:53+00:00,-8.05163078,-34.94987753,1.7100000381469727,100.0,31.0,29.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:54+00:00,-8.05162612,-34.94989419,1.7100000381469727,101.0,31.0,30.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:55+00:00,-8.05162512,-34.94991019,1.7100000381469727,101.0,31.0,31.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:56+00:00,-8.05162612,-34.94992419,1.7100000381469727,101.0,32.0,32.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:57+00:00,-8.05162678,-34.94993585,1.7100000381469727,95.0,32.0,33.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:58+00:00,-8.05162678,-34.94994652,1.7100000381469727,98.0,32.0,34.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:36:59+00:00,-8.05162579,-34.94995684,1.7000000476837158,95.0,32.0,35.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:37:00+00:00,-8.0516228,-34.94996651,1.6399999856948853,94.0,32.0,36.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:37:01+00:00,-8.05161946,-34.94997683,1.6399999856948853,94.0,32.0,37.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:37:02+00:00,-8.05161714,-34.9499875,1.5199999809265137,94.0,31.0,38.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:37:03+00:00,-8.05161481,-34.94999983,1.409999966621399,94.0,32.0,39.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:37:04+00:00,-8.05161215,-34.95001349,1.3700000047683716,94.0,32.0,40.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:37:05+00:00,-8.05161148,-34.95002815,1.3700000047683716,94.0,35.0,41.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:37:06+00:00,-8.05160982,-34.95004448,1.3600000143051147,94.0,32.0,42.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:37:07+00:00,-8.05160649,-34.95006147,1.3600000143051147,94.0,32.0,43.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:37:08+00:00,-8.05160549,-34.95008047,1.3700000047683716,94.0,32.0,44.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:37:09+00:00,-8.05160417,-34.9500988,1.3700000047683716,94.0,32.0,45.0
2023-09-14T22:36:09Z,walk,2023-09-14 22:37:10+00:00,-8.05160185,-34.95011446,1.3799999952316284,94.0,32.0,46.0
