activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,cadence,duration_seconds
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:03+00:00,-8.05147,-34.95331167,143,0.0,,0.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:05+00:00,-8.05129167,-34.95342,143,0.0,,2.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:06+00:00,-8.05129233,-34.95340467,143,0.0,,3.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:07+00:00,-8.05128933,-34.95338434,143,0.0,86.0,4.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:08+00:00,-8.05127968,-34.95336768,143,0.0,87.0,5.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:09+00:00,-8.05126201,-34.95335701,144,0.0,86.0,6.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:10+00:00,-8.05124402,-34.95334868,144,0.0,86.0,7.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:11+00:00,-8.05122735,-34.95334002,144,0.0,86.0,8.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:12+00:00,-8.05121236,-34.9533307,144,0.0,86.0,9.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:13+00:00,-8.0511957,-34.95332171,144,0.0,87.0,10.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:14+00:00,-8.05117871,-34.95331238,144,0.0,87.0,11.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:15+00:00,-8.05115871,-34.95330505,145,1.0399999618530273,86.0,12.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:16+00:00,-8.05113838,-34.95329606,145,2.0799999237060547,86.0,13.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:17+00:00,-8.05111905,-34.95329073,144,2.0999999046325684,87.0,14.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:18+00:00,-8.05109805,-34.95328673,144,2.130000114440918,87.0,15.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:19+00:00,-8.05108006,-34.95328507,144,2.130000114440918,87.0,16.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:20+00:00,-8.05106139,-34.9532834,145,2.1700000762939453,87.0,17.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:21+00:00,-8.05104307,-34.95328373,146,2.200000047683716,87.0,18.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:22+00:00,-8.05102374,-34.95328405,146,2.200000047683716,87.0,19.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:23+00:00,-8.05100441,-34.95328373,146,2.200000047683716,87.0,20.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:24+00:00,-8.05098442,-34.95328373,146,2.200000047683716,87.0,21.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:25+00:00,-8.05096342,-34.9532834,146,2.200000047683716,87.0,22.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:26+00:00,-8.05094042,-34.9532834,148,2.200000047683716,87.0,23.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:27+00:00,-8.05091676,-34.95328507,149,2.200000047683716,87.0,24.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:28+00:00,-8.05089277,-34.95328507,149,2.2100000381469727,88.0,25.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:29+00:00,-8.05086943,-34.95328507,149,2.25,87.0,26.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:30+00:00,-8.05084611,-34.95328374,149,2.319999933242798,87.0,27.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:31+00:00,-8.05082311,-34.95328241,149,2.319999933242798,87.0,28.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:32+00:00,-8.05080078,-34.95328008,149,2.4200000762939453,87.0,29.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:33+00:00,-8.05077912,-34.95327676,149,2.4600000381469727,87.0,30.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:34+00:00,-8.0507588,-34.95327343,149,2.4600000381469727,87.0,31.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:35+00:00,-8.05073713,-34.95327011,150,2.4700000286102295,87.0,32.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:36+00:00,-8.05071581,-34.95326778,150,2.4600000381469727,87.0,33.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:37+00:00,-8.05069414,-34.95326644,150,2.4600000381469727,87.0,34.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:38+00:00,-8.05067215,-34.95326411,151,2.440000057220459,87.0,35.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:39+00:00,-8.05065015,-34.95326379,152,2.4100000858306885,87.0,36.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:40+00:00,-8.05062883,-34.95326379,152,2.4000000953674316,87.0,37.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:41+00:00,-8.05060884,-34.95326313,153,2.4000000953674316,87.0,38.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:42+00:00,-8.0505885,-34.95326214,153,2.390000104904175,87.0,39.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:43+00:00,-8.05056784,-34.95326014,153,2.390000104904175,87.0,40.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:44+00:00,-8.05054485,-34.95325747,153,2.380000114440918,86.0,41.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:45+00:00,-8.05052151,-34.95325514,152,2.369999885559082,87.0,42.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:46+00:00,-8.05049752,-34.95325281,152,2.3499999046325684,88.0,43.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:47+00:00,-8.05047319,-34.95325148,152,2.369999885559082,88.0,44.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:48+00:00,-8.05045019,-34.95324883,152,2.4000000953674316,88.0,45.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:49+00:00,-8.05042987,-34.95324517,152,2.450000047683716,87.0,46.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:50+00:00,-8.05040988,-34.9532425,152,2.450000047683716,87.0,47.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:51+00:00,-8.05038954,-34.95323884,153,2.4700000286102295,87.0,48.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:52+00:00,-8.05036854,-34.95323551,154,2.4700000286102295,87.0,49.0
2024-09-19T23:14:55Z,Run,2024-09-19 23:15:53+00:00,-8.05034655,-34.95323386,154,2.4700000286102295,87.0,50.0
