activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence,duration_seconds
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:25+00:00,-8.04933667,-34.95022667,91,,0.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:26+00:00,-8.04933667,-34.95022501,91,30.0,1.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:27+00:00,-8.04932101,-34.95021668,91,30.0,2.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:28+00:00,-8.04931001,-34.95020001,89,30.0,3.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:29+00:00,-8.04930301,-34.95018034,89,30.0,4.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:30+00:00,-8.04929669,-34.95016302,90,30.0,5.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:32+00:00,-8.04926669,-34.95013002,90,30.0,7.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:33+00:00,-8.04926403,-34.95013134,90,30.0,8.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:34+00:00,-8.04925936,-34.95013501,90,30.0,9.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:35+00:00,-8.04925171,-34.95013833,91,30.0,10.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:36+00:00,-8.04924438,-34.95014367,92,30.0,11.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:37+00:00,-8.04923705,-34.95014732,92,30.0,12.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:38+00:00,-8.04922973,-34.95014765,92,30.0,13.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:39+00:00,-8.04921873,-34.95014498,92,30.0,14.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:40+00:00,-8.04920606,-34.95014166,91,30.0,15.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:41+00:00,-8.04919274,-34.950141,91,30.0,16.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:42+00:00,-8.04917807,-34.95014299,91,62.0,17.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:43+00:00,-8.04916407,-34.95014466,91,61.0,18.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:44+00:00,-8.04915007,-34.95014632,91,61.0,19.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:45+00:00,-8.04913408,-34.95014965,91,61.0,20.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:46+00:00,-8.04911741,-34.9501513,91,61.0,21.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:47+00:00,-8.04909976,-34.95015297,90,61.0,22.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:48+00:00,-8.04908176,-34.95015696,88,60.0,23.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:49+00:00,-8.04906377,-34.95015995,88,60.0,24.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:50+00:00,-8.04904777,-34.95016362,88,60.0,25.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:51+00:00,-8.0490331,-34.95016727,88,60.0,26.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:52+00:00,-8.04902011,-34.9501736,88,60.0,27.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:53+00:00,-8.04900744,-34.9501806,88,60.0,28.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:54+00:00,-8.04899612,-34.9501856,88,60.0,29.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:55+00:00,-8.04898645,-34.95018759,90,60.0,30.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:56+00:00,-8.04897713,-34.95018726,90,60.0,31.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:57+00:00,-8.0489678,-34.95018493,91,61.0,32.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:58+00:00,-8.04895814,-34.95018094,91,61.0,33.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:24:59+00:00,-8.04894781,-34.95017728,92,61.0,34.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:00+00:00,-8.04893647,-34.95017429,92,61.0,35.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:01+00:00,-8.04892281,-34.95017396,94,62.0,36.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:02+00:00,-8.04890982,-34.95017529,93,61.0,37.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:03+00:00,-8.04889615,-34.95017464,93,61.0,38.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:04+00:00,-8.04888549,-34.95017297,93,63.0,39.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:05+00:00,-8.0488755,-34.95017097,93,63.0,40.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:06+00:00,-8.04886384,-34.95016898,91,61.0,41.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:07+00:00,-8.04885051,-34.95016331,91,61.0,42.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:08+00:00,-8.04883618,-34.95015831,91,61.0,43.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:09+00:00,-8.04882152,-34.95015398,91,61.0,44.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:10+00:00,-8.04880586,-34.95014932,92,61.0,45.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:11+00:00,-8.04878819,-34.95014566,90,61.0,46.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:12+00:00,-8.0487712,-34.95014367,90,61.0,47.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:13+00:00,-8.04875487,-34.950143,91,62.0,48.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:14+00:00,-8.04873854,-34.95014134,90,62.0,49.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:15+00:00,-8.04872254,-34.95013934,90,62.0,50.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:16+00:00,-8.04870654,-34.95013835,90,62.0,51.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:17+00:00,-8.04869088,-34.95013934,90,61.0,52.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:18+00:00,-8.04867455,-34.95013967,90,62.0,53.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:19+00:00,-8.04866055,-34.95014067,90,61.0,54.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:20+00:00,-8.04864889,-34.95014099,90,61.0,55.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:21+00:00,-8.0486389,-34.95014165,92,61.0,56.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:22+00:00,-8.0486299,-34.9501443,92,61.0,57.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:23+00:00,-8.04862124,-34.95014596,93,61.0,58.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:24+00:00,-8.04860891,-34.95014564,93,61.0,59.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:25+00:00,-8.04859624,-34.95014596,90,61.0,60.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:26+00:00,-8.04857792,-34.95013797,90,61.0,61.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:27+00:00,-8.04855992,-34.95012764,91,61.0,62.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:29+00:00,-8.04853658,-34.9501163,91,61.0,64.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:30+00:00,-8.04851526,-34.95011298,91,61.0,65.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:31+00:00,-8.04850093,-34.9501143,89,61.0,66.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:32+00:00,-8.0484886,-34.95011664,89,59.0,67.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:33+00:00,-8.04847928,-34.95012029,89,59.0,68.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:34+00:00,-8.04847128,-34.95012463,89,59.0,69.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:35+00:00,-8.04846262,-34.95012696,89,58.0,70.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:36+00:00,-8.04845497,-34.95012929,89,59.0,71.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:37+00:00,-8.04844898,-34.95013295,89,59.0,72.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:38+00:00,-8.04844264,-34.95013661,89,59.0,73.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:39+00:00,-8.04843765,-34.95013894,89,59.0,74.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:40+00:00,-8.04843465,-34.95014193,89,59.0,75.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:42+00:00,-8.04843366,-34.9501366,89,58.0,77.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:43+00:00,-8.04843301,-34.95013692,90,57.0,78.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:44+00:00,-8.04843167,-34.95013758,91,59.0,79.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:45+00:00,-8.04842868,-34.95013791,91,58.0,80.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:46+00:00,-8.04842268,-34.95013724,91,58.0,81.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:47+00:00,-8.04841435,-34.95013425,90,58.0,82.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:48+00:00,-8.04840369,-34.95013126,90,58.0,83.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:49+00:00,-8.0483927,-34.95012694,90,58.0,84.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:50+00:00,-8.04838271,-34.95012294,90,58.0,85.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:51+00:00,-8.04837205,-34.95011928,89,58.0,86.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:52+00:00,-8.04836271,-34.95011728,89,58.0,87.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:53+00:00,-8.04835571,-34.95011795,88,58.0,88.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:54+00:00,-8.04834905,-34.95011927,86,58.0,89.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:55+00:00,-8.04834139,-34.95011993,85,58.0,90.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:56+00:00,-8.04833206,-34.95012093,85,58.0,91.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:57+00:00,-8.04832072,-34.95012159,85,58.0,92.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:58+00:00,-8.04830807,-34.95012059,85,58.0,93.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:25:59+00:00,-8.04829241,-34.9501186,85,58.0,94.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:00+00:00,-8.04827308,-34.95011992,85,58.0,95.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:01+00:00,-8.04825142,-34.95012259,85,61.0,96.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:02+00:00,-8.04823175,-34.95012392,85,61.0,97.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:03+00:00,-8.04821543,-34.95012325,85,61.0,98.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:04+00:00,-8.0482011,-34.95012193,85,61.0,99.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:05+00:00,-8.0481871,-34.95012225,85,61.0,100.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:06+00:00,-8.04817344,-34.95012193,85,61.0,101.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:07+00:00,-8.04816377,-34.9501206,85,61.0,102.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:08+00:00,-8.04815612,-34.95011994,85,61.0,103.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:09+00:00,-8.04814746,-34.95011761,86,63.0,104.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:10+00:00,-8.04814146,-34.95011228,86,63.0,105.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:11+00:00,-8.04813614,-34.95010062,87,63.0,106.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:12+00:00,-8.04813514,-34.95008496,87,61.0,107.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:13+00:00,-8.0481368,-34.95006764,87,62.0,108.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:14+00:00,-8.04813846,-34.95004897,86,63.0,109.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:15+00:00,-8.04813913,-34.95003198,86,64.0,110.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:16+00:00,-8.04813747,-34.95001699,86,64.0,111.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:17+00:00,-8.04813547,-34.95000533,86,64.0,112.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:18+00:00,-8.04813381,-34.94999533,86,63.0,113.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:19+00:00,-8.04812981,-34.94998533,87,62.0,114.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:20+00:00,-8.04812515,-34.94997434,87,62.0,115.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:21+00:00,-8.04811982,-34.94996201,87,63.0,116.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:22+00:00,-8.04811449,-34.94994801,87,63.0,117.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:23+00:00,-8.04810916,-34.94993434,88,63.0,118.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:24+00:00,-8.04810517,-34.94991969,88,63.0,119.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:25+00:00,-8.0481025,-34.9499047,89,62.0,120.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:26+00:00,-8.0480985,-34.94989103,89,62.0,121.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:27+00:00,-8.04809418,-34.94987971,89,62.0,122.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:28+00:00,-8.04809085,-34.94986772,89,62.0,123.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:29+00:00,-8.04808785,-34.94985438,89,62.0,124.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:30+00:00,-8.04808386,-34.94984239,89,62.0,125.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:31+00:00,-8.04808254,-34.94983006,89,62.0,126.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:32+00:00,-8.0480842,-34.94981807,89,62.0,127.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:33+00:00,-8.04808819,-34.9498044,89,62.0,128.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:34+00:00,-8.04809219,-34.9497904,90,61.0,129.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:35+00:00,-8.04809284,-34.94977608,90,61.0,130.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:36+00:00,-8.04809152,-34.94975975,90,61.0,131.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:37+00:00,-8.04808952,-34.94974176,91,61.0,132.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:38+00:00,-8.0480892,-34.94972209,91,62.0,133.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:39+00:00,-8.04809019,-34.94970276,90,63.0,134.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:40+00:00,-8.04809019,-34.94968642,90,63.0,135.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:41+00:00,-8.04808986,-34.94967276,90,63.0,136.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:42+00:00,-8.0480882,-34.94965977,90,63.0,137.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:43+00:00,-8.04808621,-34.94964943,90,63.0,138.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:44+00:00,-8.04808388,-34.94964078,90,63.0,139.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:45+00:00,-8.04807955,-34.94963344,89,63.0,140.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:46+00:00,-8.04807323,-34.94962679,89,64.0,141.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:47+00:00,-8.04806389,-34.94962145,89,64.0,142.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:48+00:00,-8.04805356,-34.94961546,89,63.0,143.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:49+00:00,-8.04804323,-34.94960813,89,63.0,144.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:50+00:00,-8.04803357,-34.94959781,89,63.0,145.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:51+00:00,-8.04802057,-34.94958814,89,63.0,146.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:52+00:00,-8.04800625,-34.94958014,89,63.0,147.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:53+00:00,-8.04799126,-34.94957447,89,63.0,148.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:54+00:00,-8.04797626,-34.94956748,89,63.0,149.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:55+00:00,-8.04796293,-34.94955915,89,63.0,150.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:56+00:00,-8.04794793,-34.94955348,92,64.0,151.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:57+00:00,-8.04793627,-34.94954515,93,64.0,152.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:58+00:00,-8.04792728,-34.94953049,93,63.0,153.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:26:59+00:00,-8.04791728,-34.94951649,93,63.0,154.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:27:00+00:00,-8.04790729,-34.94950683,93,63.0,155.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:27:01+00:00,-8.04789763,-34.9494995,93,62.0,156.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:27:02+00:00,-8.04788863,-34.94949385,93,62.0,157.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:27:03+00:00,-8.0478793,-34.94949018,93,63.0,158.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:27:04+00:00,-8.04787031,-34.94948819,92,63.0,159.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:27:05+00:00,-8.04786297,-34.94948552,92,63.0,160.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:27:06+00:00,-8.04785598,-34.94948419,91,63.0,161.0
2022-12-22T22:24:08Z,walk,2022-12-22 22:27:07+00:00,-8.04784932,-34.94948287,92,63.0,162.0
