time,latitude,longitude,altitude
2021-07-08T22:32:06Z,-8.05178368,-34.94855168,
2021-07-08T22:32:07Z,-8.05178624,-34.94856192,
2021-07-08T22:32:08Z,-8.05178624,-34.94856704,
2021-07-08T22:32:09Z,-8.05178752,-34.9485696,
2021-07-08T22:32:10Z,-8.05178752,-34.9485824,
2021-07-08T22:32:11Z,-8.05178624,-34.94859264,
2021-07-08T22:32:12Z,-8.0517856,-34.94860544,
2021-07-08T22:32:13Z,-8.05178368,-34.9486208,
2021-07-08T22:32:14Z,-8.05178176,-34.94863104,
2021-07-08T22:32:15Z,-8.05177984,-34.9486464,
2021-07-08T22:32:16Z,-8.05177792,-34.9486592,12.880000114440918
2021-07-08T22:32:21Z,-8.05177216,-34.9487232,12.880000114440918
2021-07-08T22:32:25Z,-8.05176832,-34.94877952,14.420000076293945
2021-07-08T22:32:29Z,-8.05176384,-34.9488384,16.059999465942383
2021-07-08T22:32:33Z,-8.05175424,-34.94889472,17.420000076293945
2021-07-08T22:32:37Z,-8.05174144,-34.94894848,17.420000076293945
2021-07-08T22:32:41Z,-8.05173504,-34.94900224,21.420000076293945
2021-07-08T22:32:46Z,-8.05172736,-34.94907392,24.059999465942383
2021-07-08T22:32:50Z,-8.05172608,-34.94913536,25.329999923706055
2021-07-08T22:32:54Z,-8.05172736,-34.9491968,25.329999923706055
2021-07-08T22:32:58Z,-8.051728,-34.94925568,25.329999923706055
2021-07-08T22:33:02Z,-8.05171776,-34.94931456,26.600000381469727
2021-07-08T22:33:06Z,-8.05169856,-34.94937088,27.8799991607666
2021-07-08T22:33:10Z,-8.05168704,-34.94942976,29.149999618530273
2021-07-08T22:33:14Z,-8.0516736,-34.94948864,30.420000076293945
2021-07-08T22:33:17Z,-8.05166464,-34.94953472,30.420000076293945
2021-07-08T22:33:21Z,-8.05165376,-34.94960128,31.690000534057617
2021-07-08T22:33:25Z,-8.05163648,-34.9496576,32.880001068115234
2021-07-08T22:33:29Z,-8.05161856,-34.94971392,34.150001525878906
2021-07-08T22:33:33Z,-8.05160448,-34.94976512,35.41999816894531
2021-07-08T22:33:37Z,-8.05159488,-34.94981888,36.689998626708984
2021-07-08T22:33:41Z,-8.05158976,-34.94987008,36.689998626708984
2021-07-08T22:33:45Z,-8.05157952,-34.94992896,37.970001220703125
2021-07-08T22:33:48Z,-8.05157184,-34.9499776,39.150001525878906
2021-07-08T22:33:52Z,-8.05156352,-34.95003904,39.150001525878906
2021-07-08T22:33:56Z,-8.05155008,-34.9500928,40.5099983215332
2021-07-08T22:34:00Z,-8.05154048,-34.95014912,40.5099983215332
2021-07-08T22:34:04Z,-8.05153664,-34.950208,41.689998626708984
2021-07-08T22:34:08Z,-8.05153856,-34.95026432,42.880001068115234
2021-07-08T22:34:12Z,-8.0515328,-34.95032064,42.880001068115234
2021-07-08T22:34:16Z,-8.05152064,-34.95037184,44.060001373291016
2021-07-08T22:34:20Z,-8.05151552,-34.95042816,44.060001373291016
2021-07-08T22:34:24Z,-8.05150784,-34.95048448,45.2400016784668
2021-07-08T22:34:28Z,-8.05149568,-34.95054592,45.2400016784668
2021-07-08T22:34:32Z,-8.05145856,-34.95058944,46.41999816894531
2021-07-08T22:34:36Z,-8.0514176,-34.95062528,46.41999816894531
2021-07-08T22:34:40Z,-8.05136,-34.95064576,47.689998626708984
2021-07-08T22:34:44Z,-8.05130368,-34.950656,47.689998626708984
2021-07-08T22:34:48Z,-8.05124736,-34.95066112,48.970001220703125
2021-07-08T22:34:51Z,-8.05120064,-34.95065344,48.970001220703125
2021-07-08T22:34:55Z,-8.05113024,-34.95065344,48.970001220703125
2021-07-08T22:34:58Z,-8.05107968,-34.950656,50.150001525878906
2021-07-08T22:35:02Z,-8.05101568,-34.950656,50.150001525878906
2021-07-08T22:35:06Z,-8.0509536,-34.95064064,50.150001525878906
2021-07-08T22:35:10Z,-8.05089408,-34.9506304,50.150001525878906
2021-07-08T22:35:14Z,-8.05082624,-34.95062528,51.33000183105469
2021-07-08T22:35:18Z,-8.05076672,-34.9506176,51.33000183105469
2021-07-08T22:35:21Z,-8.05071744,-34.95060736,51.33000183105469
2021-07-08T22:35:25Z,-8.0506528,-34.95059712,51.33000183105469
2021-07-08T22:35:29Z,-8.05058688,-34.95058176,52.5099983215332
2021-07-08T22:35:32Z,-8.05054208,-34.95056896,52.5099983215332
2021-07-08T22:35:36Z,-8.05048448,-34.9505536,52.5099983215332
2021-07-08T22:35:39Z,-8.05043712,-34.95054336,53.689998626708984
2021-07-08T22:35:43Z,-8.05038336,-34.950528,53.689998626708984
2021-07-08T22:35:47Z,-8.05032896,-34.95052032,53.689998626708984
2021-07-08T22:35:51Z,-8.05027264,-34.9505152,54.880001068115234
