activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence,speed,duration_seconds
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:24+00:00,-8.048845,-34.95159499,99,65.0,0.0,0.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:26+00:00,-8.04855667,-34.95177499,99,,0.0,2.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:28+00:00,-8.04835333,-34.95190498,100,66.0,0.0,4.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:29+00:00,-8.04834701,-34.95190865,100,66.0,0.0,5.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:31+00:00,-8.04851668,-34.95187665,100,66.0,0.2199999988079071,7.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:32+00:00,-8.04851668,-34.95188198,100,66.0,1.3600000143051147,8.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:33+00:00,-8.04851468,-34.95189198,101,66.0,2.2799999713897705,9.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:36+00:00,-8.04896168,-34.95180666,102,68.0,2.890000104904175,12.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:37+00:00,-8.04895734,-34.95181131,101,68.0,4.179999828338623,13.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:38+00:00,-8.04894668,-34.95182431,99,68.0,4.849999904632568,14.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:40+00:00,-8.04872501,-34.95192498,99,68.0,4.360000133514404,16.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:41+00:00,-8.04872402,-34.95192797,99,68.0,3.7300000190734863,17.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:42+00:00,-8.04872236,-34.95193529,99,68.0,3.7300000190734863,18.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:43+00:00,-8.04872104,-34.95194596,96,67.0,2.490000009536743,19.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:44+00:00,-8.04871804,-34.95195795,96,67.0,1.4299999475479126,20.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:45+00:00,-8.04871438,-34.95197095,96,67.0,1.4600000381469727,21.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:46+00:00,-8.04871006,-34.95198428,95,67.0,1.4199999570846558,22.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:47+00:00,-8.04870507,-34.95199861,95,67.0,1.399999976158142,23.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:48+00:00,-8.04870174,-34.9520146,95,67.0,1.399999976158142,24.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:49+00:00,-8.04869941,-34.95203126,98,68.0,1.4299999475479126,25.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:50+00:00,-8.04869576,-34.9520466,99,66.0,1.4299999475479126,26.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:51+00:00,-8.04868942,-34.95206392,98,66.0,1.4700000286102295,27.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:52+00:00,-8.04867709,-34.95208458,97,66.0,1.5299999713897705,28.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:53+00:00,-8.04865942,-34.95210757,97,66.0,1.559999942779541,29.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:54+00:00,-8.04863677,-34.95213157,97,66.0,1.559999942779541,30.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:55+00:00,-8.04860877,-34.95216757,97,66.0,1.600000023841858,31.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:56+00:00,-8.04858577,-34.95220057,97,66.0,1.7000000476837158,32.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:57+00:00,-8.04856644,-34.95222889,97,66.0,1.9500000476837158,33.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:58+00:00,-8.04855179,-34.95225488,97,66.0,2.2300000190734863,34.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:20:59+00:00,-8.04853813,-34.95227754,96,67.0,2.380000114440918,35.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:00+00:00,-8.04852513,-34.95230019,96,67.0,2.4000000953674316,36.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:01+00:00,-8.04851514,-34.95231919,96,67.0,2.4000000953674316,37.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:02+00:00,-8.04850914,-34.95233618,96,67.0,2.4000000953674316,38.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:03+00:00,-8.04850548,-34.95235151,96,67.0,2.359999895095825,39.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:04+00:00,-8.04849783,-34.95236684,96,68.0,2.200000047683716,40.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:05+00:00,-8.04848984,-34.95238351,95,68.0,1.9900000095367432,41.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:06+00:00,-8.04848818,-34.9524015,94,68.0,1.850000023841858,42.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:07+00:00,-8.04848718,-34.95241949,94,68.0,1.850000023841858,43.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:08+00:00,-8.04848552,-34.95243549,94,68.0,1.7200000286102295,44.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:09+00:00,-8.04848152,-34.95245048,95,68.0,1.6399999856948853,45.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:10+00:00,-8.04847819,-34.95246614,96,68.0,1.6299999952316284,46.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:11+00:00,-8.04847553,-34.95248248,96,68.0,1.6299999952316284,47.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:12+00:00,-8.04847054,-34.95249847,98,33.0,1.6299999952316284,48.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:13+00:00,-8.04846721,-34.95251413,98,33.0,1.6299999952316284,49.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:14+00:00,-8.04846853,-34.95252946,98,33.0,1.6299999952316284,50.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:15+00:00,-8.04846952,-34.95254479,98,33.0,1.6299999952316284,51.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:16+00:00,-8.0484682,-34.95256079,98,33.0,1.6299999952316284,52.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:17+00:00,-8.04846487,-34.95257678,99,33.0,1.6200000047683716,53.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:18+00:00,-8.04845988,-34.95259445,98,33.0,1.6200000047683716,54.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:19+00:00,-8.04845522,-34.95261144,98,33.0,1.6200000047683716,55.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:20+00:00,-8.04845222,-34.95262609,98,33.0,1.6200000047683716,56.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:21+00:00,-8.0484479,-34.95264042,99,33.0,1.6200000047683716,57.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:22+00:00,-8.04843224,-34.95266307,100,32.0,1.6200000047683716,58.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:23+00:00,-8.04841457,-34.95268541,100,33.0,1.6200000047683716,59.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:24+00:00,-8.04840158,-34.95270606,100,33.0,1.6200000047683716,60.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:25+00:00,-8.04839558,-34.9527224,100,33.0,1.6200000047683716,61.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:26+00:00,-8.04839591,-34.95273739,100,33.0,1.6200000047683716,62.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:27+00:00,-8.04840324,-34.95275171,100,33.0,1.6200000047683716,63.0
2024-06-09T18:20:09Z,walk,2024-06-09 18:21:28+00:00,-8.0484149,-34.95276471,100,33.0,1.6200000047683716,64.0
