activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence,duration_seconds
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:42+00:00,-8.04789167,-34.95063832,107.0,,0.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:43+00:00,-8.047891,-34.95063767,108.0,56.0,1.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:45+00:00,-8.04781834,-34.95045833,110.0,56.0,3.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:46+00:00,-8.04781735,-34.950465,109.0,56.0,4.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:47+00:00,-8.04781369,-34.95047366,109.0,56.0,5.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:48+00:00,-8.04780935,-34.95048231,109.0,56.0,6.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:49+00:00,-8.04780303,-34.95049065,110.0,58.0,7.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:50+00:00,-8.04779937,-34.95050064,110.0,58.0,8.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:51+00:00,-8.04779404,-34.95050797,110.0,59.0,9.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:52+00:00,-8.04778772,-34.95051129,108.0,60.0,10.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:53+00:00,-8.04777872,-34.95051396,108.0,59.0,11.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:54+00:00,-8.04776806,-34.95051663,108.0,59.0,12.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:55+00:00,-8.04775574,-34.95052029,108.0,59.0,13.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:56+00:00,-8.04774107,-34.95052295,109.0,59.0,14.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:57+00:00,-8.0477264,-34.95052628,110.0,59.0,15.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:58+00:00,-8.04771274,-34.95052861,112.0,59.0,16.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:00:59+00:00,-8.04769941,-34.95052994,112.0,59.0,17.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:01:00+00:00,-8.04768708,-34.9505306,112.0,59.0,18.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:01:01+00:00,-8.04767475,-34.95053092,112.0,59.0,19.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:01:02+00:00,-8.04766276,-34.95053092,113.0,59.0,20.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:01:03+00:00,-8.0476511,-34.95052993,113.0,59.0,21.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:01:04+00:00,-8.04763843,-34.95052793,113.0,58.0,22.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:01:05+00:00,-8.04762578,-34.9505256,114.0,57.0,23.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:01:06+00:00,-8.04761345,-34.95052494,114.0,57.0,24.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:01:07+00:00,-8.04760045,-34.95052494,114.0,57.0,25.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:01:08+00:00,-8.0475848,-34.95052694,114.0,57.0,26.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:01:09+00:00,-8.0475698,-34.95052395,113.0,58.0,27.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:01:10+00:00,-8.04755814,-34.95051728,112.0,58.0,28.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:01:11+00:00,-8.04754748,-34.95051096,111.0,58.0,29.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:01:12+00:00,-8.04753615,-34.95050563,111.0,58.0,30.0
2022-12-12T22:00:25Z,walk,2022-12-12 22:01:13+00:00,-8.04752383,-34.95050029,111.0,58.0,31.0
