activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,duration_seconds
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:26+00:00,-8.044095,-34.93931332,76,0.0,0.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:27+00:00,-8.044092,-34.93929433,74,0.0,1.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:28+00:00,-8.04411267,-34.93927133,74,0.0,2.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:30+00:00,-8.04401833,-34.93921834,74,0.0,4.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:31+00:00,-8.04401768,-34.93921701,75,0.0,5.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:32+00:00,-8.04402601,-34.93921968,76,0.10000000149011612,6.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:33+00:00,-8.044032,-34.93922033,76,0.38999998569488525,7.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:34+00:00,-8.044034,-34.93921534,76,0.38999998569488525,8.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:35+00:00,-8.04403699,-34.93920768,77,0.7200000286102295,9.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:36+00:00,-8.04404832,-34.93920301,77,0.9300000071525574,10.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:37+00:00,-8.04407831,-34.93920501,77,1.059999942779541,11.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:38+00:00,-8.04416265,-34.93920469,77,1.1399999856948853,12.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:39+00:00,-8.04423131,-34.93919469,78,1.1399999856948853,13.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:40+00:00,-8.04428497,-34.93918069,78,1.1399999856948853,14.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:41+00:00,-8.04433129,-34.9391657,78,1.350000023841858,15.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:42+00:00,-8.04436629,-34.9391517,78,1.9600000381469727,16.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:43+00:00,-8.04439262,-34.93913803,78,2.630000114440918,17.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:44+00:00,-8.04441362,-34.93912837,78,2.890000104904175,18.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:45+00:00,-8.04442927,-34.93912437,80,2.890000104904175,19.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:46+00:00,-8.04443827,-34.93912671,80,2.890000104904175,20.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:47+00:00,-8.04444027,-34.9391337,81,2.9200000762939453,21.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:48+00:00,-8.04444126,-34.93914336,82,2.7100000381469727,22.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:49+00:00,-8.0444396,-34.93915436,82,2.180000066757202,23.0
2025-05-29T21:50:25Z,Ride,2025-05-29 21:51:50+00:00,-8.04443594,-34.93916635,83,1.7799999713897705,24.0
