activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence,speed,duration_seconds
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:09+00:00,-8.05151333,-34.948455,93.0,30.0,0.0,0.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:10+00:00,-8.051501,-34.94845,91.0,30.0,0.0,1.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:11+00:00,-8.05148068,-34.94844833,90.0,30.0,0.23000000417232513,2.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:12+00:00,-8.05145534,-34.94844668,90.0,30.0,0.5199999809265137,3.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:13+00:00,-8.05143069,-34.948449,89.0,,0.7400000095367432,4.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:14+00:00,-8.05140969,-34.94845467,89.0,,0.7400000095367432,5.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:15+00:00,-8.05139036,-34.94846,89.0,31.0,1.100000023841858,6.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:16+00:00,-8.05137004,-34.948467,89.0,31.0,1.4500000476837158,7.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:17+00:00,-8.05135404,-34.94847733,89.0,32.0,1.7000000476837158,8.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:18+00:00,-8.05134504,-34.94848999,88.0,31.0,1.7599999904632568,9.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:19+00:00,-8.05134272,-34.94850599,87.0,31.0,1.7599999904632568,10.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:20+00:00,-8.05134239,-34.94852098,87.0,31.0,1.7599999904632568,11.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:21+00:00,-8.05134206,-34.94853431,87.0,31.0,1.7300000190734863,12.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:22+00:00,-8.05134239,-34.94854697,87.0,31.0,1.6399999856948853,13.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:23+00:00,-8.05134039,-34.9485593,89.0,31.0,1.5700000524520874,14.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:25+00:00,-8.05133939,-34.94857196,91.0,32.0,1.5199999809265137,16.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:25+00:00,-8.05133606,-34.94858328,,,,16.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:26+00:00,-8.0513314,-34.94859528,91.0,32.0,1.5199999809265137,17.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:27+00:00,-8.05132274,-34.94860827,91.0,32.0,1.4299999475479126,18.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:28+00:00,-8.05131741,-34.94862293,91.0,32.0,1.3600000143051147,19.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:29+00:00,-8.05131075,-34.94863759,91.0,32.0,1.3600000143051147,20.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:30+00:00,-8.05130176,-34.94865092,91.0,32.0,1.3600000143051147,21.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:31+00:00,-8.05129442,-34.94866524,91.0,32.0,1.399999976158142,22.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:32+00:00,-8.0512891,-34.94867924,91.0,32.0,1.399999976158142,23.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:33+00:00,-8.05128443,-34.94869324,92.0,32.0,1.4600000381469727,24.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:34+00:00,-8.05127578,-34.94870691,93.0,32.0,1.5,25.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:35+00:00,-8.05126944,-34.94872024,93.0,32.0,1.5099999904632568,26.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:36+00:00,-8.05126744,-34.9487349,95.0,32.0,1.5199999809265137,27.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:37+00:00,-8.05126711,-34.94875222,95.0,32.0,1.5299999713897705,28.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:38+00:00,-8.05126545,-34.94876989,95.0,32.0,1.5299999713897705,29.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:39+00:00,-8.05126345,-34.94878688,96.0,32.0,1.5299999713897705,30.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:40+00:00,-8.05126445,-34.94880487,96.0,32.0,1.5299999713897705,31.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:41+00:00,-8.05126512,-34.94882154,96.0,32.0,1.559999942779541,32.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:42+00:00,-8.05126911,-34.94883853,96.0,32.0,1.600000023841858,33.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:43+00:00,-8.05127244,-34.94885419,97.0,32.0,1.6399999856948853,34.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:44+00:00,-8.0512761,-34.94886852,97.0,32.0,1.6399999856948853,35.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:45+00:00,-8.05128976,-34.94888584,97.0,32.0,1.659999966621399,36.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:46+00:00,-8.05129876,-34.94890116,97.0,32.0,1.659999966621399,37.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:47+00:00,-8.05131609,-34.94891983,96.0,32.0,1.6699999570846558,38.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:48+00:00,-8.05133641,-34.94894115,94.0,32.0,1.6699999570846558,39.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:49+00:00,-8.0513654,-34.94896415,93.0,32.0,1.6799999475479126,40.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:50+00:00,-8.05139207,-34.94898548,93.0,32.0,1.6799999475479126,41.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:51+00:00,-8.0514144,-34.94900614,92.0,32.0,1.690000057220459,42.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:53+00:00,-8.05143373,-34.9490268,94.0,33.0,1.75,44.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:53+00:00,-8.05145106,-34.94904913,94.0,33.0,1.75,44.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:54+00:00,-8.05146706,-34.94907113,94.0,32.0,1.7799999713897705,45.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:55+00:00,-8.05148038,-34.94909347,94.0,32.0,1.809999942779541,46.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:56+00:00,-8.05149004,-34.94911512,94.0,32.0,1.809999942779541,47.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:57+00:00,-8.05149537,-34.94913679,94.0,32.0,1.840000033378601,48.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:58+00:00,-8.05149903,-34.94915812,94.0,32.0,1.8600000143051147,49.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:17:59+00:00,-8.0515037,-34.94917811,95.0,32.0,1.8700000047683716,50.0
2025-02-27T22:16:51Z,Walk,2025-02-27 22:18:00+00:00,-8.0515107,-34.9491971,95.0,32.0,1.8899999856948853,51.0
