activity_id,sport_type,timestamp,latitude,longitude,speed,heart_rate,cadence,duration_seconds
2023-12-27T23:30:08Z,run,2023-12-27 23:30:17+00:00,-8.05020167,-34.95361833,0.0,,,0.0
2023-12-27T23:30:08Z,run,2023-12-27 23:30:19+00:00,-8.05028167,-34.95360001,0.0,99.0,88.0,2.0
2023-12-27T23:30:08Z,run,2023-12-27 23:30:20+00:00,-8.05027533,-34.95359935,0.0,99.0,88.0,3.0
2023-12-27T23:30:08Z,run,2023-12-27 23:30:21+00:00,-8.05026068,-34.95359902,0.0,99.0,88.0,4.0
2023-12-27T23:30:08Z,run,2023-12-27 23:30:24+00:00,-8.05010502,-34.95349502,0.0,102.0,89.0,7.0
2023-12-27T23:30:08Z,run,2023-12-27 23:30:25+00:00,-8.05009402,-34.9534767,0.0,102.0,89.0,8.0
2023-12-27T23:30:08Z,run,2023-12-27 23:30:26+00:00,-8.0500737,-34.9534417,0.0,107.0,89.0,9.0
2023-12-27T23:30:08Z,run,2023-12-27 23:30:27+00:00,-8.05003337,-34.95341571,0.0,107.0,89.0,10.0
2023-12-27T23:30:08Z,run,2023-12-27 23:30:28+00:00,-8.04998637,-34.95339671,0.0,108.0,89.0,11.0
2023-12-27T23:30:08Z,run,2023-12-27 23:30:29+00:00,-8.04993905,-34.95338438,0.0,109.0,89.0,12.0
2023-12-27T23:30:08Z,run,2023-12-27 23:30:30+00:00,-8.04989405,-34.95338073,0.0,110.0,89.0,13.0
2023-12-27T23:30:08Z,run,2023-12-27 23:30:31+00:00,-8.04985405,-34.95338105,1.940000057220459,111.0,89.0,14.0
2023-12-27T23:30:08Z,run,2023-12-27 23:30:32+00:00,-8.04981772,-34.95337638,3.890000104904175,112.0,89.0,15.0
2023-12-27T23:30:08Z,run,2023-12-27 23:30:33+00:00,-8.04978605,-34.95337805,3.890000104904175,112.0,89.0,16.0
2023-12-27T23:30:08Z,run,2023-12-27 23:30:34+00:00,-8.04975639,-34.95337706,3.8299999237060547,112.0,89.0,17.0
