,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,data_ano,data_mes,dia_semana,tempo_min
1221,13339453289,"Jan 12, 2025, 7:23:03 PM",Afternoon Run,Run,,3254,7.21,185.0,77.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14227339114.tcx.gz,,,3254.0,3072.0,7215.005859375,4.96561336517334,2.348634719848633,0.0,0.0,13.899999618530272,15.699999809265137,6.216181755065918,-0.0055440007708966,,,92.0,82.56635284423828,185.0,152.48941040039062,,,635.0,,,77.0,0.0,,1.0,7218.7001953125,2025,1,Domingo,54.233333333333334
1222,13348221381,"Jan 13, 2025, 10:04:27 PM",Afternoon Workout,Workout,,4576,0.0,134.0,11.0,False,,,activities/14236770746.tcx.gz,,,4576.0,4576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,134.0,100.90908813476562,,,462.0,,,11.0,0.0,,1.0,,2025,1,Segunda,76.26666666666667
1223,13366383264,"Jan 15, 2025, 8:14:58 PM",Afternoon Walk,Walk,,2138,1.99,143.0,5.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14256221468.tcx.gz,,,2138.0,1966.0,1992.167236328125,2.4455738067626958,1.0133099555969238,16.858287811279297,20.92606544494629,2.5,11.800000190734863,8.956544876098633,-0.2258846461772918,,,60.0,53.54708480834961,143.0,107.78812408447266,,,242.0,,,5.0,0.0,,1.0,,2025,1,Quarta,35.63333333333333
1224,13366383313,"Jan 15, 2025, 8:57:26 PM",Afternoon Walk,Walk,,862,1.22,124.0,2.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14256221544.tcx.gz,,,862.0,862.0,1225.0660400390625,3.36358642578125,1.4211902618408203,0.0,0.0,6.099999904632568,8.600000381469727,4.128436088562012,-0.0244884770363569,,,64.0,60.005889892578125,124.0,115.7691421508789,,,112.0,,,2.0,0.0,,1.0,,2025,1,Quarta,14.366666666666667
1225,13366383402,"Jan 15, 2025, 9:11:57 PM",Evening Run,Run,,1033,2.09,187.0,25.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14256221610.tcx.gz,,,1033.0,1019.0,2097.5546875,4.6541523933410645,2.0584442615509038,8.813858985900879,5.980086803436279,5.099999904632568,11.800000190734863,9.762982368469238,0.0286047384142875,,,89.0,72.95404815673828,187.0,154.2117919921875,,,214.0,,,25.0,0.0,,1.0,2139.199951171875,2025,1,Quarta,17.216666666666665
1226,13409387905,"Jan 20, 2025, 8:57:16 PM",Lunch Workout,Workout,,4080,0.0,140.0,11.0,False,,,activities/14302721665.tcx.gz,,,4080.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,140.0,104.37352752685548,,,442.0,,,11.0,0.0,,1.0,,2025,1,Segunda,68.0
1227,13418836212,"Jan 21, 2025, 10:37:47 PM",Afternoon Workout,Workout,,309,0.0,144.0,1.0,False,,,activities/14312868873.tcx.gz,,,309.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,125.07443237304688,,,46.0,,,1.0,0.0,,1.0,,2025,1,Terca,5.15
1228,13418836295,"Jan 21, 2025, 10:43:01 PM",Afternoon Run,Run,,27,0.03,138.0,0.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14312868990.tcx.gz,,,27.0,27.0,30.0,0.0,1.1111111640930176,0.0,0.0,0.0,0.0,0.0,0.0,,,61.0,59.74074172973633,138.0,136.3333282470703,,,4.0,,,0.0,0.0,,1.0,,2025,1,Terca,0.45
1229,13418836805,"Jan 21, 2025, 10:43:35 PM",Evening Run,Run,,3137,5.26,193.0,75.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14312869334.tcx.gz,,,3137.0,2245.0,5262.07177734375,3.954737901687622,2.343907356262207,0.0,0.0,13.899999618530272,15.600000381469728,5.531723499298096,-0.0057011763565242,,,92.0,83.82197570800781,193.0,159.91883850097656,,,646.0,,,75.0,0.0,,1.0,5265.5,2025,1,Terca,52.28333333333333
1230,13428138255,"Jan 22, 2025, 10:06:34 PM",Afternoon Workout,Workout,,4886,0.0,139.0,13.0,False,,,activities/14322894825.tcx.gz,,,4886.0,4886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,139.0,104.85713958740234,,,534.0,,,13.0,0.0,,1.0,,2025,1,Quarta,81.43333333333334
1231,13443437392,"Jan 24, 2025, 9:53:41 PM",Afternoon Workout,Workout,,4345,0.0,133.0,11.0,False,,,activities/14339521660.tcx.gz,,,4345.0,4345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,133.0,102.73118591308594,,,456.0,,,11.0,0.0,,1.0,,2025,1,Sexta,72.41666666666667
1232,13473499094,"Jan 27, 2025, 8:41:16 PM",Lunch Workout,Workout,,696,0.0,132.0,2.0,False,,,activities/14372347790.tcx.gz,,,696.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,132.0,118.50574493408205,,,95.0,,,2.0,0.0,,1.0,,2025,1,Segunda,11.6
1233,13473499343,"Jan 27, 2025, 8:53:16 PM",Afternoon Run,Run,,3035,7.04,199.0,129.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14372347945.tcx.gz,,,3035.0,2930.0,7040.517578125,4.278507232666016,2.402907133102417,8.570822715759277,7.6493940353393555,11.199999809265137,17.799999237060547,12.545857429504396,-0.0071017504669725,,,90.0,81.65941619873047,199.0,167.77857971191406,,,701.0,,,129.0,0.0,,1.0,7068.7998046875,2025,1,Segunda,50.583333333333336
1234,13479592928,"Jan 28, 2025, 11:07:42 PM",Afternoon Workout,Workout,,4481,0.0,128.0,11.0,False,,,activities/14378908948.tcx.gz,,,4481.0,4481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,88.0,88.0,128.0,101.33050537109376,,,460.0,,,11.0,0.0,,1.0,,2025,1,Terca,74.68333333333334
1235,13497193943,"Jan 30, 2025, 10:37:24 PM",Afternoon Workout,Workout,,378,0.0,150.0,1.0,False,,,activities/14398043668.tcx.gz,,,378.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.0,128.8333282470703,,,59.0,,,1.0,0.0,,1.0,,2025,1,Quinta,6.3
1236,13497194132,"Jan 30, 2025, 10:43:51 PM",Evening Run,Run,,3509,7.95,187.0,91.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14398043762.tcx.gz,,,3509.0,3271.0,7955.46435546875,4.049304962158203,2.432120084762573,3.2707016468048096,3.4473683834075928,11.399999618530272,15.699999809265137,13.23795223236084,0.0163409691303968,,,92.0,82.46281433105469,187.0,155.48678588867188,,,705.0,,,91.0,0.0,,1.0,7974.7001953125,2025,1,Quinta,58.483333333333334
1237,13504536535,"Jan 31, 2025, 7:56:17 PM",Afternoon Walk,Walk,,2454,2.14,128.0,5.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14406062814.tcx.gz,,,2454.0,2082.0,2139.62158203125,2.97100830078125,1.0276761054992676,2.9711499214172363,0.0,14.899999618530272,18.399999618530277,3.848742008209229,0.1261905282735824,,,89.0,57.30206680297852,128.0,100.58187866210938,,,245.0,,,5.0,0.0,,1.0,,2025,1,Sexta,40.9
1238,13559874177,"Feb 6, 2025, 9:42:14 PM",Afternoon Workout,Workout,,3886,0.0,173.0,18.0,False,,,activities/14466608527.tcx.gz,,,3886.0,3886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,173.0,122.1103973388672,,,560.0,,,18.0,0.0,,1.0,,2025,2,Quinta,64.76666666666667
