activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,cadence
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:28Z,-8.04775167,-34.95121333,122.0,0.0,
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:29Z,-8.04773468,-34.951201,122.0,0.0,
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:30Z,-8.04772269,-34.95119968,123.0,0.0,
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:32Z,-8.04761835,-34.95125834,127.0,0.0,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:33Z,-8.04760902,-34.95126368,128.0,0.0,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:34Z,-8.04761169,-34.951277,129.0,0.0,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:35Z,-8.04762269,-34.95129533,129.0,0.0,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:36Z,-8.04762768,-34.95131433,129.0,0.0,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:37Z,-8.04763367,-34.95133599,129.0,0.0,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:38Z,-8.04763499,-34.95135898,129.0,0.0,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:39Z,-8.04763133,-34.95137565,129.0,1.1799999475479126,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:40Z,-8.04762868,-34.95138898,129.0,2.359999895095825,89.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:41Z,-8.04762734,-34.95140231,129.0,2.359999895095825,89.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:42Z,-8.04762768,-34.95141797,129.0,2.3299999237060547,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:43Z,-8.04762501,-34.95143264,129.0,2.2899999618530273,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:44Z,-8.04762733,-34.95145129,130.0,2.2799999713897705,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:45Z,-8.047628,-34.95146896,131.0,2.2699999809265137,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:46Z,-8.04763067,-34.95148628,132.0,2.259999990463257,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:47Z,-8.04762433,-34.95150161,133.0,2.25,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:48Z,-8.04761634,-34.95151626,133.0,2.25,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:49Z,-8.04761601,-34.95153059,133.0,2.25,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:51Z,-8.04762268,-34.95154659,137.0,2.25,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:51Z,-8.04763,-34.95156358,137.0,2.25,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:52Z,-8.04763767,-34.9515809,137.0,2.2699999809265137,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:53Z,-8.047646,-34.95159789,138.0,2.2799999713897705,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:54Z,-8.04765266,-34.95161589,138.0,2.2799999713897705,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:55Z,-8.04765765,-34.95163522,138.0,2.2799999713897705,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:56Z,-8.04766131,-34.95165521,138.0,2.2799999713897705,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:57Z,-8.04766464,-34.95167654,139.0,2.2899999618530273,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:59Z,-8.04766797,-34.95169787,139.0,2.2899999618530273,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:30:59Z,-8.04767229,-34.9517192,139.0,2.2899999618530273,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:00Z,-8.04767696,-34.95174019,139.0,2.2899999618530273,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:01Z,-8.04768062,-34.95176186,138.0,2.319999933242798,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:02Z,-8.04768462,-34.95178352,137.0,2.3499999046325684,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:03Z,-8.04768761,-34.95180518,137.0,2.380000114440918,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:04Z,-8.04768993,-34.95182685,137.0,2.4000000953674316,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:05Z,-8.04769026,-34.95184851,137.0,2.4000000953674316,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:06Z,-8.04769492,-34.95187084,137.0,2.4000000953674316,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:07Z,-8.04770359,-34.95189384,138.0,2.4000000953674316,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:08Z,-8.04771324,-34.95191816,137.0,2.4100000858306885,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:09Z,-8.0477209,-34.95194149,136.0,2.4200000762939453,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:10Z,-8.04772557,-34.95196382,135.0,2.4600000381469727,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:11Z,-8.04772622,-34.95198482,135.0,2.509999990463257,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:12Z,-8.04772689,-34.95200615,135.0,2.509999990463257,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:13Z,-8.04772722,-34.95202648,135.0,2.509999990463257,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:14Z,-8.04772522,-34.95204647,135.0,2.509999990463257,85.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:15Z,-8.04772356,-34.95206679,136.0,2.509999990463257,85.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:16Z,-8.04772323,-34.95208745,135.0,2.509999990463257,85.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:18Z,-8.0477259,-34.95210778,135.0,2.5,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:18Z,-8.04772989,-34.95212844,,,
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:19Z,-8.04773322,-34.95214809,136.0,2.4800000190734863,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:20Z,-8.04773688,-34.95216808,137.0,2.4700000286102295,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:21Z,-8.04773788,-34.95218841,137.0,2.4600000381469727,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:22Z,-8.04773887,-34.95220907,138.0,2.450000047683716,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:23Z,-8.04774186,-34.9522294,139.0,2.440000057220459,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:24Z,-8.04774619,-34.95224972,139.0,2.440000057220459,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:25Z,-8.04775052,-34.95226939,138.0,2.430000066757202,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:26Z,-8.04775585,-34.95228839,137.0,2.4200000762939453,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:27Z,-8.04776017,-34.95230739,136.0,2.4200000762939453,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:28Z,-8.04776351,-34.95232838,136.0,2.4000000953674316,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:29Z,-8.04776817,-34.95234937,136.0,2.4000000953674316,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:30Z,-8.04777584,-34.95237037,136.0,2.4000000953674316,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:31Z,-8.0477835,-34.95239136,137.0,2.390000104904175,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:32Z,-8.0477915,-34.95241302,138.0,2.390000104904175,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:33Z,-8.04780149,-34.95243502,139.0,2.380000114440918,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:34Z,-8.04781114,-34.95245669,141.0,2.380000114440918,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:35Z,-8.04782214,-34.95247768,141.0,2.380000114440918,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:36Z,-8.0478318,-34.95249968,141.0,2.380000114440918,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:37Z,-8.04783812,-34.95252201,141.0,2.380000114440918,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:38Z,-8.04783912,-34.95254534,141.0,2.380000114440918,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:39Z,-8.04784211,-34.95256799,141.0,2.390000104904175,85.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:40Z,-8.04784877,-34.95258966,142.0,2.390000104904175,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:41Z,-8.0478541,-34.95261265,143.0,2.390000104904175,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:42Z,-8.0478581,-34.95263564,143.0,2.390000104904175,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:43Z,-8.04785976,-34.95265863,144.0,2.390000104904175,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:44Z,-8.04785976,-34.95268363,144.0,2.4000000953674316,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:45Z,-8.04786442,-34.95270629,145.0,2.4000000953674316,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:46Z,-8.04786942,-34.95272695,147.0,2.4000000953674316,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:47Z,-8.04788475,-34.95274861,148.0,2.4000000953674316,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:48Z,-8.04789174,-34.95277127,148.0,2.4000000953674316,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:49Z,-8.04790641,-34.95279627,149.0,2.4100000858306885,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:50Z,-8.04792606,-34.95282192,149.0,2.4100000858306885,86.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:51Z,-8.04794573,-34.95284626,149.0,2.4200000762939453,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:52Z,-8.04795973,-34.95287092,149.0,2.4200000762939453,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:53Z,-8.04797006,-34.95289425,149.0,2.430000066757202,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:54Z,-8.04798005,-34.9529169,149.0,2.430000066757202,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:55Z,-8.04799204,-34.9529379,149.0,2.430000066757202,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:56Z,-8.04800371,-34.95295757,149.0,2.450000047683716,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:57Z,-8.0480167,-34.95297656,149.0,2.450000047683716,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:59Z,-8.04803437,-34.95299456,148.0,2.4600000381469727,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:31:59Z,-8.04805469,-34.95301255,148.0,2.4600000381469727,88.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:32:00Z,-8.04807702,-34.95302954,148.0,2.4600000381469727,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:32:01Z,-8.04810202,-34.95304521,149.0,2.4600000381469727,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:32:02Z,-8.04812802,-34.95305986,149.0,2.4600000381469727,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:32:03Z,-8.04815801,-34.95307219,149.0,2.4700000286102295,87.0
2025-02-27T22:30:21Z,Run,2025-02-27T22:32:04Z,-8.04819001,-34.95308319,151.0,2.4800000190734863,87.0
