activity_id,sport_type,timestamp,latitude,longitude,cadence,speed,heart_rate
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:16Z,-8.05182333,-34.94871167,66,0.0,
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:17Z,-8.05181201,-34.94871799,66,0.0,73.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:18Z,-8.05179169,-34.94874799,66,0.550000011920929,73.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:19Z,-8.05178803,-34.94876965,66,1.159999966621399,73.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:20Z,-8.05178902,-34.94878298,66,1.2100000381469727,73.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:21Z,-8.0517877,-34.9487943,66,1.2100000381469727,73.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:22Z,-8.05178237,-34.94880596,66,1.2100000381469727,74.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:23Z,-8.05177172,-34.94882129,65,1.3799999952316284,74.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:24Z,-8.05176405,-34.94883828,65,1.6100000143051147,73.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:25Z,-8.05176338,-34.94885394,65,1.809999942779541,73.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:26Z,-8.05176106,-34.94886694,65,1.909999966621399,72.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:27Z,-8.05175739,-34.94887427,65,1.909999966621399,72.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:29Z,-8.05173674,-34.94889993,65,1.8300000429153442,70.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:30Z,-8.05173375,-34.94890392,65,1.7200000286102295,69.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:31Z,-8.05172975,-34.94890991,65,1.6699999570846558,69.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:32Z,-8.05172708,-34.94891924,65,1.559999942779541,69.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:33Z,-8.05172542,-34.9489309,65,1.399999976158142,69.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:34Z,-8.05172477,-34.94894423,65,1.399999976158142,69.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:35Z,-8.05172377,-34.94895722,65,1.309999942779541,71.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:36Z,-8.05172311,-34.94897022,65,1.2599999904632568,71.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:37Z,-8.05172244,-34.94898488,65,1.309999942779541,72.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:38Z,-8.05172011,-34.94899788,65,1.350000023841858,73.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:39Z,-8.05171579,-34.94900987,65,1.350000023841858,73.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:40Z,-8.05171145,-34.94902186,65,1.350000023841858,73.0
2025-03-19T21:31:00Z,Walk,2025-03-19T21:31:41Z,-8.05170846,-34.94903419,65,1.3600000143051147,75.0
