activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,cadence
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:32Z,-8.04841833,-34.95229667,87.0,0.0,
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:34Z,-8.04804,-34.95236832,87.0,0.0,57.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:35Z,-8.04804099,-34.95236898,87.0,0.0,57.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:36Z,-8.04804731,-34.95236931,87.0,0.0,57.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:37Z,-8.04805797,-34.95237197,87.0,0.0,57.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:38Z,-8.04806764,-34.95237597,87.0,0.47999998927116394,58.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:39Z,-8.0480743,-34.95238496,87.0,1.0,60.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:40Z,-8.0480833,-34.95239395,87.0,1.1299999952316284,61.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:41Z,-8.0480903,-34.95240527,87.0,1.1299999952316284,61.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:42Z,-8.04809329,-34.95241761,87.0,1.2300000190734863,61.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:43Z,-8.04808929,-34.95242926,87.0,1.3300000429153442,61.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:44Z,-8.04808263,-34.95244293,87.0,1.5800000429153442,61.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:46Z,-8.04807997,-34.95245559,87.0,2.119999885559082,62.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:46Z,-8.04808197,-34.95246724,,,
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:47Z,-8.04808796,-34.95247691,87.0,2.119999885559082,62.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:48Z,-8.04809728,-34.95248557,86.0,2.319999933242798,61.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:49Z,-8.04811062,-34.95249222,85.0,2.1700000762939453,61.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:50Z,-8.04812228,-34.95249855,85.0,2.0299999713897705,61.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:51Z,-8.04813294,-34.95250455,85.0,1.9800000190734863,61.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:52Z,-8.04814194,-34.95251154,85.0,1.9299999475479126,61.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:53Z,-8.04814926,-34.9525192,85.0,1.9299999475479126,61.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:54Z,-8.0481576,-34.95252586,84.0,1.9600000381469727,61.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:55Z,-8.04816492,-34.95253319,84.0,1.8700000047683716,63.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:56Z,-8.04817192,-34.95253853,84.0,1.7000000476837158,63.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:57Z,-8.04817992,-34.95254386,84.0,1.5700000524520874,63.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:59Z,-8.04818924,-34.95254918,84.0,1.4500000476837158,63.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:01:59Z,-8.04820024,-34.95255252,84.0,1.4500000476837158,63.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:00Z,-8.0482109,-34.95255484,84.0,1.409999966621399,63.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:01Z,-8.04822056,-34.95255817,84.0,1.399999976158142,63.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:02Z,-8.04822956,-34.95256283,84.0,1.3799999952316284,63.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:03Z,-8.04823789,-34.95256783,84.0,1.350000023841858,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:04Z,-8.04824655,-34.95257283,84.0,1.2899999618530273,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:05Z,-8.04825521,-34.95257783,84.0,1.2599999904632568,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:06Z,-8.0482632,-34.9525835,84.0,1.2599999904632568,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:07Z,-8.04827187,-34.95259149,84.0,1.2799999713897705,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:08Z,-8.04828219,-34.95260082,84.0,1.2799999713897705,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:09Z,-8.04829186,-34.95261081,84.0,1.2799999713897705,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:10Z,-8.04829919,-34.95262181,84.0,1.2699999809265137,32.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:11Z,-8.04830385,-34.95263548,84.0,1.2699999809265137,32.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:12Z,-8.04830517,-34.95264814,84.0,1.2699999809265137,32.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:13Z,-8.04830717,-34.95265914,84.0,1.2999999523162842,32.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:14Z,-8.04830917,-34.95266813,84.0,1.3200000524520874,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:15Z,-8.0483105,-34.95267779,84.0,1.3200000524520874,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:16Z,-8.04831216,-34.95268879,84.0,1.3200000524520874,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:17Z,-8.04831483,-34.95269879,84.0,1.3200000524520874,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:18Z,-8.04831782,-34.95271011,84.0,1.3200000524520874,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:19Z,-8.04832281,-34.95272077,84.0,1.309999942779541,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:20Z,-8.04832614,-34.95273244,84.0,1.309999942779541,32.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:21Z,-8.04832847,-34.95274743,84.0,1.2999999523162842,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:22Z,-8.04833279,-34.95276076,84.0,1.2999999523162842,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:23Z,-8.04833778,-34.95277442,84.0,1.2999999523162842,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:24Z,-8.04834378,-34.95278775,84.0,1.2999999523162842,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:25Z,-8.0483511,-34.95279975,83.0,1.2899999618530273,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:26Z,-8.04835944,-34.95281107,83.0,1.2999999523162842,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:27Z,-8.04836709,-34.95282206,83.0,1.2999999523162842,31.0
2025-02-14T11:01:19Z,Walk,2025-02-14T11:02:28Z,-8.04837543,-34.95283273,82.0,1.309999942779541,31.0
