activity_id,sport_type,timestamp,latitude,longitude,cadence,speed,heart_rate
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:34Z,-8.04836667,-34.95113666,87.0,0.0,
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:35Z,-8.04837567,-34.95114732,87.0,0.0,
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:38Z,-8.048295,-34.95120166,87.0,0.0,99.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:39Z,-8.04831,-34.95121231,87.0,0.0,98.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:40Z,-8.04834232,-34.95122964,88.0,0.7400000095367432,96.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:41Z,-8.04836832,-34.95124364,89.0,1.399999976158142,95.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:42Z,-8.04838331,-34.95125364,88.0,1.4299999475479126,96.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:43Z,-8.0483913,-34.9512583,89.0,1.7000000476837158,96.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:44Z,-8.0483973,-34.95126263,88.0,2.0,97.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:45Z,-8.04840529,-34.95127263,88.0,2.0,97.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:46Z,-8.04841496,-34.95128528,88.0,2.1500000953674316,98.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:47Z,-8.04842128,-34.95130428,88.0,2.0399999618530273,101.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:48Z,-8.04842528,-34.95132628,89.0,1.9900000095367432,103.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:49Z,-8.04842661,-34.95135162,88.0,2.0399999618530273,102.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:50Z,-8.04842495,-34.95137994,88.0,2.0399999618530273,103.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:51Z,-8.04842329,-34.95140926,88.0,2.0999999046325684,103.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:52Z,-8.04842163,-34.95143693,88.0,2.25,102.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:53Z,-8.04841897,-34.95146193,88.0,2.25,102.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:54Z,-8.04841864,-34.9514886,88.0,2.4100000858306885,108.0
2024-10-31T22:20:20Z,Run,2024-10-31T22:20:55Z,-8.04842064,-34.95151559,88.0,2.5299999713897705,111.0
