activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence,speed
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:36Z,-8.04879833,-34.95145667,127.0,87.0,0.0
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:38Z,-8.04846001,-34.95160167,126.0,88.0,0.0
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:39Z,-8.04845601,-34.95160599,126.0,88.0,0.44999998807907104
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:40Z,-8.04844869,-34.95161399,126.0,87.0,0.7900000214576721
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:41Z,-8.04844235,-34.95162565,126.0,87.0,0.7900000214576721
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:42Z,-8.04843769,-34.95163764,126.0,87.0,0.8199999928474426
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:43Z,-8.04843369,-34.9516533,127.0,88.0,1.1799999475479126
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:44Z,-8.04842802,-34.95167063,126.0,88.0,1.440000057220459
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:45Z,-8.04842303,-34.95168795,126.0,88.0,1.4900000095367432
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:46Z,-8.04841871,-34.95170862,126.0,88.0,1.7200000286102295
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:47Z,-8.04841471,-34.95173127,126.0,88.0,1.7200000286102295
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:48Z,-8.04841037,-34.95175594,126.0,88.0,1.9600000381469727
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:49Z,-8.04840538,-34.95178193,126.0,87.0,2.009999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:50Z,-8.04840039,-34.95180792,126.0,87.0,2.140000104904175
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:51Z,-8.04839674,-34.95183324,126.0,86.0,2.2799999713897705
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:52Z,-8.04839474,-34.95185558,126.0,87.0,2.450000047683716
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:53Z,-8.04839207,-34.95187758,127.0,87.0,2.630000114440918
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:54Z,-8.04838908,-34.95189924,127.0,87.0,2.630000114440918
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:55Z,-8.04838542,-34.95192057,126.0,87.0,2.690000057220459
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:56Z,-8.04838043,-34.9519429,126.0,87.0,2.690000057220459
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:57Z,-8.04837577,-34.95196523,126.0,87.0,2.6600000858306885
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:58Z,-8.04837243,-34.95198757,126.0,87.0,2.569999933242798
2024-11-14T23:18:17Z,Run,2024-11-14T23:18:59Z,-8.04836944,-34.95200889,125.0,87.0,2.5299999713897705
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:00Z,-8.04836579,-34.95202989,125.0,87.0,2.5299999713897705
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:01Z,-8.04836179,-34.95204956,126.0,87.0,2.5199999809265137
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:02Z,-8.04835612,-34.95206556,126.0,87.0,2.4200000762939453
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:03Z,-8.0483498,-34.95208388,126.0,87.0,2.380000114440918
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:04Z,-8.0483428,-34.95210154,126.0,86.0,2.390000104904175
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:05Z,-8.04833646,-34.95212187,126.0,86.0,2.3399999141693115
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:06Z,-8.04833047,-34.95214353,126.0,86.0,2.3399999141693115
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:07Z,-8.04832414,-34.95216686,126.0,86.0,2.2799999713897705
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:08Z,-8.04831682,-34.95219085,126.0,87.0,2.2799999713897705
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:09Z,-8.04830982,-34.95221451,126.0,86.0,2.2799999713897705
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:10Z,-8.04830116,-34.95223517,126.0,86.0,2.319999933242798
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:11Z,-8.04829016,-34.95225417,126.0,86.0,2.359999895095825
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:12Z,-8.04827917,-34.9522735,126.0,86.0,2.359999895095825
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:13Z,-8.04826851,-34.9522945,127.0,86.0,2.369999885559082
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:14Z,-8.04825885,-34.95231749,127.0,86.0,2.390000104904175
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:15Z,-8.04825086,-34.95234115,127.0,86.0,2.4100000858306885
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:16Z,-8.0482462,-34.95236514,127.0,86.0,2.4200000762939453
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:17Z,-8.0482432,-34.95239014,127.0,86.0,2.4200000762939453
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:18Z,-8.04824221,-34.9524168,127.0,86.0,2.4200000762939453
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:19Z,-8.04824089,-34.95244447,127.0,86.0,2.4200000762939453
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:20Z,-8.04823889,-34.95247247,127.0,87.0,2.430000066757202
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:21Z,-8.04823723,-34.95250047,127.0,87.0,2.430000066757202
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:22Z,-8.0482349,-34.95252747,127.0,87.0,2.450000047683716
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:23Z,-8.04823556,-34.95255346,127.0,87.0,2.4600000381469727
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:24Z,-8.04823789,-34.95257846,127.0,87.0,2.4600000381469727
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:25Z,-8.04824321,-34.95260178,127.0,87.0,2.4700000286102295
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:26Z,-8.04825021,-34.95262345,127.0,87.0,2.490000009536743
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:27Z,-8.04825887,-34.9526441,128.0,86.0,2.5
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:28Z,-8.04826753,-34.95266377,129.0,86.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:29Z,-8.04827653,-34.95268277,130.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:30Z,-8.04828686,-34.95270144,130.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:31Z,-8.04830219,-34.95272276,129.0,87.0,2.5199999809265137
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:32Z,-8.04831785,-34.95274143,128.0,86.0,2.5199999809265137
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:33Z,-8.04833285,-34.95275776,127.0,86.0,2.5199999809265137
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:34Z,-8.04834818,-34.95277375,127.0,87.0,2.5199999809265137
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:35Z,-8.04836351,-34.95278807,128.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:36Z,-8.04838084,-34.95280174,128.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:37Z,-8.04840083,-34.95281807,126.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:38Z,-8.04841982,-34.95283374,125.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:39Z,-8.04843848,-34.9528484,125.0,86.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:40Z,-8.04845682,-34.9528624,125.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:41Z,-8.04847447,-34.95287606,125.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:42Z,-8.04849214,-34.95288939,125.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:43Z,-8.04850947,-34.95290305,124.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:44Z,-8.04852714,-34.95291605,124.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:45Z,-8.04854713,-34.95292771,124.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:46Z,-8.0485688,-34.95293871,124.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:47Z,-8.04858845,-34.9529487,123.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:48Z,-8.04860679,-34.95296003,123.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:49Z,-8.04862578,-34.95297002,122.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:50Z,-8.04864678,-34.95297868,122.0,87.0,2.5
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:51Z,-8.0486681,-34.95298435,122.0,87.0,2.5
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:52Z,-8.04868743,-34.95298835,123.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:53Z,-8.04870777,-34.95299134,124.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:54Z,-8.04872776,-34.95299299,124.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:55Z,-8.04874541,-34.95299466,124.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:56Z,-8.04876275,-34.95299498,124.0,87.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:57Z,-8.04878074,-34.95299498,124.0,88.0,2.509999990463257
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:58Z,-8.0488004,-34.95299864,124.0,88.0,2.5
2024-11-14T23:18:17Z,Run,2024-11-14T23:19:59Z,-8.04881973,-34.9530023,124.0,88.0,2.5
2024-11-14T23:18:17Z,Run,2024-11-14T23:20:00Z,-8.04883938,-34.95300463,124.0,88.0,2.5
2024-11-14T23:18:17Z,Run,2024-11-14T23:20:01Z,-8.04885972,-34.9530083,124.0,87.0,2.4800000190734863
2024-11-14T23:18:17Z,Run,2024-11-14T23:20:02Z,-8.04888072,-34.95301262,124.0,87.0,2.4700000286102295
