activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,cadence
2024-11-16T20:37:49Z,Run,2024-11-16T20:37:57Z,-8.04855,-34.95089999,135.0,0.0,
2024-11-16T20:37:49Z,Run,2024-11-16T20:37:58Z,-8.04853867,-34.95091066,136.0,0.0,
2024-11-16T20:37:49Z,Run,2024-11-16T20:37:59Z,-8.04853001,-34.95091899,136.0,0.0,
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:00Z,-8.04851535,-34.95093199,136.0,0.0,88.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:01Z,-8.04850035,-34.95094465,136.0,0.0,88.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:02Z,-8.04848736,-34.95095865,137.0,0.0,88.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:03Z,-8.04847936,-34.95097498,139.0,0.0,89.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:04Z,-8.04847737,-34.95099331,139.0,0.0,88.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:05Z,-8.04847803,-34.9510153,139.0,0.0,88.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:06Z,-8.04847803,-34.95103864,139.0,0.0,87.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:07Z,-8.04847671,-34.95106296,139.0,0.0,87.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:08Z,-8.04847538,-34.95108529,139.0,1.0,87.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:09Z,-8.04847538,-34.95110828,139.0,2.0299999713897705,88.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:10Z,-8.04847637,-34.95112962,138.0,2.0799999237060547,89.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:11Z,-8.04847572,-34.95115195,138.0,2.1500000953674316,88.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:12Z,-8.04847372,-34.95117362,137.0,2.2100000381469727,88.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:13Z,-8.04847139,-34.95119527,137.0,2.2100000381469727,88.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:14Z,-8.04846973,-34.95121661,135.0,2.240000009536743,87.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:15Z,-8.04846874,-34.9512376,132.0,2.2699999809265137,87.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:16Z,-8.04846807,-34.9512586,131.0,2.309999942779541,88.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:17Z,-8.04846874,-34.95127925,131.0,2.299999952316284,88.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:18Z,-8.04846907,-34.95130292,131.0,2.2699999809265137,88.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:19Z,-8.04846939,-34.95132691,131.0,2.2699999809265137,88.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:20Z,-8.0484684,-34.95135023,131.0,2.2899999618530273,88.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:21Z,-8.0484674,-34.95137289,130.0,2.309999942779541,87.0
2024-11-16T20:37:49Z,Run,2024-11-16T20:38:22Z,-8.04846475,-34.95139555,129.0,2.319999933242798,88.0
