latitude,longitude,elevation,timestamp,distance,distance_cumulative
-8.05177856,-34.94844416,,2020-09-15 22:49:49+00:00,0.0,0.0
-8.0517664,-34.94852864,,2020-09-15 22:49:50+00:00,9.408783140204179,9.408783140204179
-8.05176576,-34.9485312,,2020-09-15 22:49:51+00:00,0.2909288128482998,9.699711953052478
-8.05176384,-34.94853632,,2020-09-15 22:49:52+00:00,0.6029994926574201,10.302711445709898
-8.05176256,-34.94854656,,2020-09-15 22:49:53+00:00,1.1375908681408295,11.440302313850728
-8.05176064,-34.94855424,,2020-09-15 22:49:54+00:00,0.8727864469513137,12.31308876080204
-8.05176,-34.94856704,,2020-09-15 22:49:55+00:00,1.4127097987902728,13.725798559592313
-8.05175808,-34.94857728,,2020-09-15 22:49:56+00:00,1.1485482580351754,14.874346817627488
-8.05175616,-34.94859264,,2020-09-15 22:49:57+00:00,1.706386328157259,16.580733145784748
-8.05175424,-34.948608,,2020-09-15 22:49:58+00:00,1.706386336573591,18.28711948235834
-8.05175232,-34.9486208,7.170000076293945,2020-09-15 22:49:59+00:00,1.426824861623579,19.713944343981918
-8.05174336,-34.94867712,7.170000076293945,2020-09-15 22:50:03+00:00,6.286705976955044,26.000650320936963
-8.05173184,-34.94874112,7.170000076293945,2020-09-15 22:50:08+00:00,7.168802217972278,33.16945253890924
-8.05172544,-34.94880256,9.989999771118164,2020-09-15 22:50:13+00:00,6.809378415637913,39.978830954547156
-8.0517184,-34.94885376,11.359999656677246,2020-09-15 22:50:17+00:00,5.697195928911254,45.67602688345841
-8.05170432,-34.94891776,12.899999618530273,2020-09-15 22:50:22+00:00,7.224495449689526,52.90052233314794
-8.05169472,-34.94897408,14.170000076293945,2020-09-15 22:50:26+00:00,6.298251478941742,59.198773812089684
-8.05168512,-34.94903552,15.630000114440918,2020-09-15 22:50:30+00:00,6.855209361527682,66.05398317361737
-8.05167488,-34.94909696,17.270000457763672,2020-09-15 22:50:34+00:00,6.866528101649048,72.92051127526642
-8.05166464,-34.94915328,18.540000915527344,2020-09-15 22:50:38+00:00,6.310569536179783,79.2310808114462
-8.05165376,-34.94921216,18.540000915527344,2020-09-15 22:50:42+00:00,6.600905419847106,85.83198623129331
-8.051648,-34.94926848,18.540000915527344,2020-09-15 22:50:46+00:00,6.240716169203642,92.07270240049695
-8.05163968,-34.9493248,19.719999313354492,2020-09-15 22:50:50+00:00,6.2759398667347845,98.34864226723174
-8.051632,-34.94937856,19.719999313354492,2020-09-15 22:50:54+00:00,5.986493063015062,104.3351353302468
-8.05162112,-34.94943232,19.719999313354492,2020-09-15 22:50:58+00:00,6.0468631011089435,110.38199843135574
-8.05161792,-34.94948096,20.989999771118164,2020-09-15 22:51:02+00:00,5.373224432932993,115.75522286428873
-8.05162688,-34.9495424,22.270000457763672,2020-09-15 22:51:07+00:00,6.844605179026085,122.59982804331482
-8.05161792,-34.94960128,23.540000915527344,2020-09-15 22:51:11+00:00,6.565518129517828,129.16534617283264
-8.0516064,-34.9496576,23.540000915527344,2020-09-15 22:51:15+00:00,6.337505815513069,135.5028519883457
