latitude,longitude,elevation,timestamp,distance,distance_cumulative
-8.05170816,-34.94876416,,2020-12-24 22:12:27+00:00,0.0,0.0
-8.05170816,-34.94876416,,2020-12-24 22:12:28+00:00,0.0,0.0
-8.05170624,-34.94877184,,2020-12-24 22:12:29+00:00,0.8727865552259054,0.8727865552259054
-8.05170368,-34.94878464,,2020-12-24 22:12:30+00:00,1.4390621186924817,2.311848673918387
-8.05169856,-34.94879488,,2020-12-24 22:12:31+00:00,1.2628200381639612,3.5746687120823486
-8.05169408,-34.94880768,,2020-12-24 22:12:32+00:00,1.4954031088939221,5.0700718209762705
-8.05169024,-34.94882304,,2020-12-24 22:12:33+00:00,1.7455731721355239,6.815644993111794
-8.05168704,-34.94883328,,2020-12-24 22:12:34+00:00,1.1829301882054344,7.9985751813172286
-8.05168512,-34.94884864,,2020-12-24 22:12:35+00:00,1.7063866198003619,9.70496180111759
-8.0516832,-34.94885632,,2020-12-24 22:12:36+00:00,0.8727866007762198,10.57774840189381
-8.05168128,-34.94891776,20.200000762939453,2020-12-24 22:12:41+00:00,6.775819747311529,17.35356814920534
-8.05167872,-34.9489664,20.200000762939453,2020-12-24 22:12:45+00:00,5.369026179074857,22.7225943282802
-8.05167488,-34.94903296,21.469999313354492,2020-12-24 22:12:50+00:00,7.349147162851975,30.071741491132173
-8.05166976,-34.94908416,22.739999771118164,2020-12-24 22:12:54+00:00,5.672078824333563,35.74382031546573
-8.0516672,-34.94913792,24.200000762939453,2020-12-24 22:12:58+00:00,5.932690052466764,41.676510367932494
-8.0516608,-34.94920448,25.469999313354492,2020-12-24 22:13:02+00:00,7.370929967066223,49.04744033499872
-8.05165504,-34.94925312,26.920000076293945,2020-12-24 22:13:05+00:00,5.399268135200624,54.44670847019934
-8.05165376,-34.94930688,28.290000915527344,2020-12-24 22:13:09+00:00,5.927621232596242,60.374329702795585
-8.0516512,-34.9493632,29.469999313354492,2020-12-24 22:13:13+00:00,6.214570526832059,66.58890022962764
-8.05164416,-34.94942464,30.739999771118164,2020-12-24 22:13:17+00:00,6.817100778134397,73.40600100776204
-8.0516416,-34.94948096,30.739999771118164,2020-12-24 22:13:21+00:00,6.214570674433498,79.62057168219555
-8.0516288,-34.94953984,31.920000076293945,2020-12-24 22:13:25+00:00,6.642896152931363,86.2634678351269
-8.051616,-34.94960128,33.099998474121094,2020-12-24 22:13:29+00:00,6.918862891029193,93.1823307261561
-8.05160128,-34.94966016,33.099998474121094,2020-12-24 22:13:33+00:00,6.691365113760846,99.87369583991695
-8.05159104,-34.94971904,34.380001068115234,2020-12-24 22:13:37+00:00,6.588371177856581,106.46206701777353
-8.05158144,-34.94980608,34.380001068115234,2020-12-24 22:13:40+00:00,9.65293229634269,116.11499931411623
-8.05158144,-34.94980608,34.380001068115234,2020-12-24 22:13:41+00:00,0.0,116.11499931411623
-8.051568,-34.94987776,35.650001525878906,2020-12-24 22:13:47+00:00,8.039841313640869,124.1548406277571
-8.05155648,-34.94992896,36.83000183105469,2020-12-24 22:13:50+00:00,5.78576702066592,129.94060764842303
-8.05154688,-34.94998528,36.83000183105469,2020-12-24 22:13:54+00:00,6.29825369661112,136.23886134503414
-8.05154048,-34.95004672,36.83000183105469,2020-12-24 22:13:58+00:00,6.809381473872799,143.04824281890694
-8.0515328,-34.95010048,38.099998474121094,2020-12-24 22:14:02+00:00,5.986494487904461,149.0347373068114
-8.05152448,-34.9501568,38.099998474121094,2020-12-24 22:14:06+00:00,6.275941602548416,155.3106789093598
-8.05151488,-34.95021312,39.290000915527344,2020-12-24 22:14:10+00:00,6.298254176456571,161.60893308581637
-8.05150016,-34.950272,39.290000915527344,2020-12-24 22:14:14+00:00,6.691366673173028,168.3002997589894
-8.05148288,-34.95032832,39.290000915527344,2020-12-24 22:14:18+00:00,6.4956185216380256,174.79591828062743
-8.05146624,-34.9503872,39.290000915527344,2020-12-24 22:14:22+00:00,6.7461742776052915,181.54209255823272
-8.05144512,-34.95042816,40.470001220703125,2020-12-24 22:14:25+00:00,5.0834148721154655,186.6255074303482
-8.05141376,-34.95047424,40.470001220703125,2020-12-24 22:14:29+00:00,6.1505342425811245,192.77604167292932
-8.05136768,-34.95053056,40.470001220703125,2020-12-24 22:14:34+00:00,8.031980342868508,200.80802201579783
-8.05132288,-34.9505664,40.470001220703125,2020-12-24 22:14:38+00:00,6.33691661741718,207.14493863321502
-8.05126656,-34.95058432,41.650001525878906,2020-12-24 22:14:42+00:00,6.534480439582796,213.67941907279783
-8.0512064,-34.95058944,41.650001525878906,2020-12-24 22:14:46+00:00,6.677352433898884,220.3567715066967
-8.05115136,-34.95058432,41.650001525878906,2020-12-24 22:14:50+00:00,6.113314150644747,226.47008565734146
-8.05109376,-34.95057664,41.650001525878906,2020-12-24 22:14:54+00:00,6.42633731272808,232.89642297006952
-8.05103808,-34.95056896,42.83000183105469,2020-12-24 22:14:58+00:00,6.215906359981231,239.11232933005076
-8.05097856,-34.9505664,42.83000183105469,2020-12-24 22:15:02+00:00,6.5887230970270565,245.7010524270778
-8.05091776,-34.95056896,42.83000183105469,2020-12-24 22:15:06+00:00,6.730158871020297,252.4312112980981
-8.05085632,-34.9505664,42.83000183105469,2020-12-24 22:15:10+00:00,6.800878732462971,259.2320900305611
-8.05080064,-34.95056128,44.0099983215332,2020-12-24 22:15:14+00:00,6.183796748287997,265.4158867788491
-8.0507424,-34.95055104,44.0099983215332,2020-12-24 22:15:18+00:00,6.5392686042307995,271.9551553830799
-8.05069568,-34.95054592,42.83000183105469,2020-12-24 22:15:21+00:00,5.19777864917118,277.1529340322511
