latitude,longitude,elevation,timestamp,distance,distance_cumulative
-8.0517504,-34.94851584,,2020-09-01 23:20:28+00:00,0.0,0.0
-8.05173888,-34.9484928,,2020-09-01 23:20:29+00:00,2.841344845258508,2.841344845258508
-8.05173696,-34.94841088,,2020-09-01 23:20:37+00:00,9.0324839731217,11.873828818380208
-8.0517376,-34.94841088,,2020-09-01 23:20:38+00:00,0.07078148046043307,11.94461029884064
-8.05173888,-34.94841344,,2020-09-01 23:20:39+00:00,0.31570498732208707,12.260315286162728
-8.05174144,-34.94841856,,2020-09-01 23:20:40+00:00,0.6314099707822267,12.891725256944955
-8.05174464,-34.9484288,,2020-09-01 23:20:41+00:00,1.1829300435029346,14.07465530044789
-8.05174464,-34.9484416,,2020-09-01 23:20:42+00:00,1.4109355435183986,15.485590843966289
-8.05174336,-34.94845696,,2020-09-01 23:20:43+00:00,1.6990304277548627,17.184621271721152
-8.0517408,-34.94847232,,2020-09-01 23:20:44+00:00,1.7166317710263121,18.901253042747463
-8.05173952,-34.94849024,18.059999465942383,2020-09-01 23:20:45+00:00,1.9803759257540037,20.881628968501467
-8.05173888,-34.94850816,18.059999465942383,2020-09-01 23:20:46+00:00,1.9765775409852047,22.85820650948667
-8.05173312,-34.94857728,18.059999465942383,2020-09-01 23:20:50+00:00,7.645637075298823,30.503843584785493
-8.05172992,-34.94862336,19.239999771118164,2020-09-01 23:20:53+00:00,5.091682524982188,35.59552610976768
-8.05171712,-34.9486848,20.600000381469727,2020-09-01 23:20:57+00:00,6.918861248354212,42.514387358121894
-8.05169664,-34.94874112,21.780000686645508,2020-09-01 23:21:01+00:00,6.608401821891084,49.12278918001298
-8.05167936,-34.94879488,22.959999084472656,2020-09-01 23:21:05+00:00,6.226471769102257,55.349260949115234
-8.05168064,-34.94884864,26.329999923706055,2020-09-01 23:21:09+00:00,5.927620859929324,61.27688180904456
-8.05169792,-34.94889728,29.510000228881836,2020-09-01 23:21:14+00:00,5.6919753683315655,66.96885717737612
-8.05169984,-34.94896384,31.049999237060547,2020-09-01 23:21:18+00:00,7.33993785514104,74.30879503251717
-8.05169408,-34.94903296,32.5099983215332,2020-09-01 23:21:22+00:00,7.645637803422017,81.95443283593919
-8.05168896,-34.94909696,35.150001525878906,2020-09-01 23:21:26+00:00,7.077367575201138,89.03180041114032
-8.05168064,-34.94915328,36.33000183105469,2020-09-01 23:21:30+00:00,6.275939250513494,95.30773966165381
-8.05167552,-34.94921984,37.599998474121094,2020-09-01 23:21:34+00:00,7.358684951138108,102.66642461279191
-8.05167744,-34.94927872,38.869998931884766,2020-09-01 23:21:38+00:00,6.493777311638161,109.16020192443007
-8.05166848,-34.94934528,38.869998931884766,2020-09-01 23:21:42+00:00,7.40348350065163,116.5636854250817
-8.05165696,-34.94939392,40.150001525878906,2020-09-01 23:21:46+00:00,5.510855656433223,122.07454108151492
-8.05164032,-34.94945024,40.150001525878906,2020-09-01 23:21:50+00:00,6.475144738051237,128.54968581956615
-8.05163584,-34.94950144,40.150001525878906,2020-09-01 23:21:54+00:00,5.6654508440497215,134.21513666361588
-8.05162688,-34.94956288,41.33000183105469,2020-09-01 23:21:58+00:00,6.8446050321574825,141.05974169577337
-8.05161984,-34.94962432,41.33000183105469,2020-09-01 23:22:02+00:00,6.817101179863944,147.87684287563732
-8.05161088,-34.94967552,41.33000183105469,2020-09-01 23:22:05+00:00,5.730079357514508,153.60692223315183
-8.05159872,-34.9497344,41.33000183105469,2020-09-01 23:22:09+00:00,6.628173569765375,160.23509580291721
-8.05159104,-34.94980352,41.33000183105469,2020-09-01 23:22:13+00:00,7.666253166939434,167.90134896985666
-8.051584,-34.94984704,41.33000183105469,2020-09-01 23:22:16+00:00,4.85995617146062,172.76130514131728
-8.05157184,-34.9499136,41.33000183105469,2020-09-01 23:22:20+00:00,7.459104904356857,180.22041004567413
-8.0515584,-34.94997504,41.33000183105469,2020-09-01 23:22:24+00:00,6.9336921845199235,187.15410223019404
-8.05155008,-34.95003904,41.33000183105469,2020-09-01 23:22:29+00:00,7.114437237417804,194.26853946761184
-8.05154688,-34.95010304,41.33000183105469,2020-09-01 23:22:32+00:00,7.063552649679786,201.33209211729164
-8.05154048,-34.95016192,41.33000183105469,2020-09-01 23:22:36+00:00,6.528788771861869,207.86088088915352
-8.05153856,-34.950208,41.33000183105469,2020-09-01 23:22:39+00:00,5.083807133198926,212.94468802235244
-8.05153536,-34.95026432,41.33000183105469,2020-09-01 23:22:43+00:00,6.21819900184402,219.16288702419646
-8.05153152,-34.95032576,27.84000015258789,2020-09-01 23:22:47+00:00,6.785796725605446,225.94868374980192
-8.05152768,-34.95038208,27.84000015258789,2020-09-01 23:22:51+00:00,6.222628900420979,232.1713126502229
-8.0515072,-34.95044352,27.84000015258789,2020-09-01 23:22:55+00:00,7.141214073169398,239.3125267233923
-8.05148224,-34.95048448,27.84000015258789,2020-09-01 23:22:58+00:00,5.292015738917084,244.60454246230938
-8.05143616,-34.95053568,26.65999984741211,2020-09-01 23:23:02+00:00,7.604196386993133,252.2087388493025
-8.05138688,-34.95058176,26.65999984741211,2020-09-01 23:23:06+00:00,7.450128622548035,259.65886747185056
-8.05134016,-34.95060224,26.65999984741211,2020-09-01 23:23:09+00:00,5.638677712530125,265.2975451843807
-8.05129152,-34.95060992,26.65999984741211,2020-09-01 23:23:12+00:00,5.445597312983477,270.74314249736415
-8.05122752,-34.95060992,26.65999984741211,2020-09-01 23:23:15+00:00,7.078147864739438,277.8212903621036
-8.05116288,-34.95060224,25.479999542236328,2020-09-01 23:23:18+00:00,7.198878971709541,285.0201693338131
-8.05109696,-34.95059968,25.479999542236328,2020-09-01 23:23:21+00:00,7.295951420192989,292.3161207540061
-8.05103232,-34.95059968,25.479999542236328,2020-09-01 23:23:24+00:00,7.1489292758465,299.4650500298526
-8.05097024,-34.95059968,24.299999237060547,2020-09-01 23:23:27+00:00,6.865803342630567,306.33085337248315
-8.050912,-34.95059712,24.299999237060547,2020-09-01 23:23:30+00:00,6.447292868587734,312.7781462410709
-8.05084352,-34.950592,24.299999237060547,2020-09-01 23:23:34+00:00,7.594617196235254,320.37276343730616
-8.05079488,-34.95058432,24.299999237060547,2020-09-01 23:23:37+00:00,5.445597345383148,325.8183607826893
-8.05073664,-34.95058432,23.1200008392334,2020-09-01 23:23:41+00:00,6.441114402414404,332.2594751851037
-8.05067456,-34.95058432,23.1200008392334,2020-09-01 23:23:45+00:00,6.8658032442727,339.1252784293764
-8.05061056,-34.95058176,23.1200008392334,2020-09-01 23:23:50+00:00,7.083770477828043,346.2090489072045
-8.05056256,-34.95057664,21.940000534057617,2020-09-01 23:23:53+00:00,5.338526753730947,351.5475756609354
-8.05050688,-34.95057408,21.940000534057617,2020-09-01 23:23:57+00:00,6.164450623016108,357.7120262839515
-8.05045248,-34.9505664,21.940000534057617,2020-09-01 23:24:01+00:00,6.075693031311403,363.7877193152629
-8.05040064,-34.9505536,21.940000534057617,2020-09-01 23:24:05+00:00,5.904360725695025,369.69208004095793
-8.0503424,-34.9505536,21.940000534057617,2020-09-01 23:24:09+00:00,6.4411142790427185,376.13319432000065
-8.05028928,-34.95054336,21.940000534057617,2020-09-01 23:24:13+00:00,5.982314841695524,382.1155091616962
-8.05023552,-34.95053568,20.75,2020-09-01 23:24:17+00:00,6.005610118670744,388.12111928036694
-8.05018048,-34.95053568,20.75,2020-09-01 23:24:21+00:00,6.087206852740179,394.2083261331071
-8.0501184,-34.9505536,20.75,2020-09-01 23:24:25+00:00,7.144307581694699,401.3526337148018
