latitude,longitude,elevation,timestamp,distance,distance_cumulative
-8.05088512,-34.95287296,,2021-04-20 22:42:32+00:00,0.0,0.0
-8.05088704,-34.952896,,2021-04-20 22:42:33+00:00,2.548550967010178,2.548550967010178
-8.05088896,-34.952896,,2021-04-20 22:42:34+00:00,0.2123444324602919,2.7608953994704697
-8.050896,-34.95290368,,2021-04-20 22:42:35+00:00,1.1501657253854178,3.9110611248558875
-8.05090304,-34.95291136,,2021-04-20 22:42:36+00:00,1.1501657158121188,5.061226840668006
-8.05091392,-34.9529216,,2021-04-20 22:42:37+00:00,1.6498403941595905,6.711067234827596
-8.050928,-34.9529344,,2021-04-20 22:42:38+00:00,2.1013318743864713,8.812399109214068
-8.05094272,-34.95294208,,2021-04-20 22:42:39+00:00,1.834930029796157,10.647329139010225
-8.0509568,-34.95295232,,2021-04-20 22:42:40+00:00,1.9232593430612857,12.57058848207151
-8.05100544,-34.95297536,113.30000305175781,2021-04-20 22:42:43+00:00,5.948771338216939,18.51935982028845
-8.05106176,-34.95299584,113.30000305175781,2021-04-20 22:42:46+00:00,6.625246128278083,25.144605948566532
-8.0511264,-34.9530112,114.4800033569336,2021-04-20 22:42:49+00:00,7.346690642694342,32.49129659126088
-8.05118912,-34.95302144,116.4800033569336,2021-04-20 22:42:52+00:00,7.027822309044768,39.51911890030564
-8.0512512,-34.95303424,116.4800033569336,2021-04-20 22:42:55+00:00,7.009279618678321,46.52839851898396
-8.05131072,-34.95304448,117.93000030517578,2021-04-20 22:42:58+00:00,6.67875132654184,53.207149845525805
-8.05137088,-34.95305216,119.4800033569336,2021-04-20 22:43:01+00:00,6.707099553497004,59.91424939902281
-8.05143168,-34.95306496,122.75,2021-04-20 22:43:04+00:00,6.870673402901858,66.78492280192467
-8.05149248,-34.9530752,126.83999633789062,2021-04-20 22:43:07+00:00,6.818319852417904,73.60324265434257
-8.05155456,-34.953088,128.57000732421875,2021-04-20 22:43:10+00:00,7.009279506509552,80.61252216085212
-8.05161984,-34.95309568,132.02000427246094,2021-04-20 22:43:13+00:00,7.26917413806477,87.88169629891689
-8.05168448,-34.95310336,133.47999572753906,2021-04-20 22:43:16+00:00,7.198879018138304,95.08057531705519
-8.0517504,-34.9531136,135.92999267578125,2021-04-20 22:43:19+00:00,7.377354102718627,102.45792941977382
-8.05181312,-34.95312896,137.2899932861328,2021-04-20 22:43:22+00:00,7.140229437207307,109.59815885698113
-8.05187904,-34.9531392,138.75,2021-04-20 22:43:25+00:00,7.3773540932195685,116.9755129502007
-8.05194368,-34.95315456,140.02000427246094,2021-04-20 22:43:28+00:00,7.346690137078581,124.32220308727928
-8.05201344,-34.95315968,141.38999938964844,2021-04-20 22:43:31+00:00,7.735796182741038,132.0579992700203
-8.05207936,-34.95316992,142.66000366210938,2021-04-20 22:43:34+00:00,7.377354078705025,139.43535334872533
-8.05214592,-34.9531776,143.83999633789062,2021-04-20 22:43:37+00:00,7.4097922327981225,146.84514558152344
-8.05221568,-34.9531904,145.02000427246094,2021-04-20 22:43:40+00:00,7.8431346227468195,154.68828020427026
-8.052288,-34.9531904,145.02000427246094,2021-04-20 22:43:43+00:00,7.998307473608733,162.686587677879
-8.05236032,-34.95319296,146.38999938964844,2021-04-20 22:43:46+00:00,8.003283840199597,170.6898715180786
-8.052432,-34.95320064,147.75,2021-04-20 22:43:49+00:00,7.972598886758812,178.66247040483742
-8.05249792,-34.95320832,147.75,2021-04-20 22:43:52+00:00,7.33947871266558,186.001949117503
-8.05256832,-34.95322112,149.02000427246094,2021-04-20 22:43:55+00:00,7.912771532336701,193.9147206498397
-8.05264192,-34.9532288,149.02000427246094,2021-04-20 22:43:58+00:00,8.183773949883864,202.09849459972355
-8.05269248,-34.95323136,150.2899932861328,2021-04-20 22:44:00+00:00,5.598852924663014,207.69734752438657
-8.05277056,-34.95323904,150.2899932861328,2021-04-20 22:44:02+00:00,8.676737695124023,216.3740852195106
-8.05281664,-34.95324672,151.57000732421875,2021-04-20 22:44:04+00:00,5.166100862908511,221.5401860824191
-8.05288512,-34.95325952,151.57000732421875,2021-04-20 22:44:07+00:00,7.703923030096998,229.2441091125161
-8.0529344,-34.95326208,151.57000732421875,2021-04-20 22:44:09+00:00,5.457474593290124,234.70158370580623
-8.05300736,-34.95327488,152.92999267578125,2021-04-20 22:44:12+00:00,8.191515626177774,242.893099331984
-8.0530784,-34.95327744,152.92999267578125,2021-04-20 22:44:15+00:00,7.861810738819814,250.75491007080382
-8.05314944,-34.95328256,154.11000061035156,2021-04-20 22:44:18+00:00,7.876988991332696,258.63189906213654
-8.0532224,-34.95329024,154.11000061035156,2021-04-20 22:44:21+00:00,8.113375591637327,266.7452746537739
-8.053296,-34.95330048,154.11000061035156,2021-04-20 22:44:24+00:00,8.217758867111527,274.9630335208854
-8.05336832,-34.95330304,154.11000061035156,2021-04-20 22:44:27+00:00,8.003284207218895,282.9663177281043
-8.05344,-34.95330816,155.38999938964844,2021-04-20 22:44:30+00:00,7.947590266713654,290.9139079948179
-8.05351168,-34.95331584,155.38999938964844,2021-04-20 22:44:33+00:00,7.972599062803337,298.88650705762126
-8.05358016,-34.95332352,155.38999938964844,2021-04-20 22:44:36+00:00,7.620785089043119,306.5072921466644
-8.05364992,-34.95332352,156.66000366210938,2021-04-20 22:44:39+00:00,7.715182056535912,314.2224742032003
-8.05372032,-34.95332608,96.98999786376953,2021-04-20 22:44:42+00:00,7.791075504420169,322.0135497076205
-8.05379648,-34.95333376,96.98999786376953,2021-04-20 22:44:45+00:00,8.465431894920254,330.4789816025407
-8.05384256,-34.95333888,96.98999786376953,2021-04-20 22:44:47+00:00,5.127421704874947,335.6064033074157
-8.05391296,-34.95334912,98.16999816894531,2021-04-20 22:44:50+00:00,7.867355943182971,343.4737592505987
-8.05395904,-34.9533568,98.16999816894531,2021-04-20 22:44:52+00:00,5.166100753362974,348.63986000396164
-8.05402944,-34.95337216,98.16999816894531,2021-04-20 22:44:55+00:00,7.967927159077326,356.60778716303895
-8.05409984,-34.95339264,98.16999816894531,2021-04-20 22:44:58+00:00,8.106630930948052,364.714418093987
-8.05414784,-34.95340288,98.16999816894531,2021-04-20 22:45:00+00:00,5.427284374920327,370.1417024689073
-8.05421632,-34.95341824,98.16999816894531,2021-04-20 22:45:03+00:00,7.76056307278723,377.90226554169453
-8.05428864,-34.95342592,98.16999816894531,2021-04-20 22:45:06+00:00,8.042984032323838,385.94524957401836
-8.05436352,-34.95344128,98.16999816894531,2021-04-20 22:45:10+00:00,8.4527380788547,394.39798765287304
-8.05441088,-34.95346176,98.16999816894531,2021-04-20 22:45:12+00:00,5.703603371852622,400.1015910247257
-8.05448128,-34.9534976,98.16999816894531,2021-04-20 22:45:15+00:00,8.730888896726418,408.8324799214521
-8.0545472,-34.95354112,98.16999816894531,2021-04-20 22:45:18+00:00,8.727194634319694,417.5596745557718
-8.05461504,-34.95355648,98.16999816894531,2021-04-20 22:45:22+00:00,7.6915019149924415,425.2511764707642
-8.05468544,-34.95356672,98.16999816894531,2021-04-20 22:45:25+00:00,7.867355925954439,433.11853239671865
-8.05475776,-34.9535744,98.16999816894531,2021-04-20 22:45:28+00:00,8.042984111312432,441.16151650803107
-8.05483264,-34.9535872,98.16999816894531,2021-04-20 22:45:31+00:00,8.400765766976143,449.5622822750072
-8.05487936,-34.95359488,99.3499984741211,2021-04-20 22:45:33+00:00,5.235938206467804,454.79822048147497
-8.0549472,-34.95360256,99.3499984741211,2021-04-20 22:45:36+00:00,7.5504459494814995,462.3486664309565
-8.05501376,-34.95361024,99.3499984741211,2021-04-20 22:45:40+00:00,7.409792572314582,469.75845900327107
-8.05506112,-34.95361792,99.3499984741211,2021-04-20 22:45:42+00:00,5.305800751343856,475.0642597546149
-8.055136,-34.95362816,99.3499984741211,2021-04-20 22:45:45+00:00,8.358002765658679,483.4222625202736
-8.0551872,-34.95363584,99.3499984741211,2021-04-20 22:45:47+00:00,5.725450169211129,489.1477126894847
-8.05526272,-34.95364864,99.3499984741211,2021-04-20 22:45:50+00:00,8.470550085107002,497.6182627745917
-8.05531008,-34.9536512,99.3499984741211,2021-04-20 22:45:52+00:00,5.245426194263274,502.86368896885494
-8.05538176,-34.95365888,99.3499984741211,2021-04-20 22:45:56+00:00,7.972599367319323,510.8362883361743
-8.05545344,-34.95368192,99.3499984741211,2021-04-20 22:45:59+00:00,8.324395843780604,519.1606841799548
-8.05551744,-34.95372288,99.3499984741211,2021-04-20 22:46:02+00:00,8.395534056019807,527.5562182359746
-8.05554496,-34.95376128,99.3499984741211,2021-04-20 22:46:04+00:00,5.2134293613819045,532.7696475973565
-8.05556288,-34.9538304,99.3499984741211,2021-04-20 22:46:07+00:00,7.8725296395301525,540.6421772368867
-8.05556608,-34.95387904,99.3499984741211,2021-04-20 22:46:09+00:00,5.373172657995797,546.0153498948825
-8.05556672,-34.95393024,99.3499984741211,2021-04-20 22:46:11+00:00,5.644133100558572,551.6594829954411
-8.05556032,-34.9540096,99.3499984741211,2021-04-20 22:46:14+00:00,8.776307843467583,560.4357908389087
-8.05555456,-34.9540608,99.3499984741211,2021-04-20 22:46:17+00:00,5.679528277418374,566.1153191163271
-8.05554496,-34.95414016,99.3499984741211,2021-04-20 22:46:20+00:00,8.811914492139215,574.9272336084663
-8.05553728,-34.95419392,99.3499984741211,2021-04-20 22:46:22+00:00,5.986436882980703,580.913670491447
-8.05553152,-34.95424768,99.3499984741211,2021-04-20 22:46:24+00:00,5.960016482420391,586.8736869738674
-8.05552704,-34.95429888,99.3499984741211,2021-04-20 22:46:26+00:00,5.665397180764371,592.5390841546317
-8.05552,-34.95435264,99.3499984741211,2021-04-20 22:46:28+00:00,5.976805095036452,598.5158892496681
-8.05551616,-34.9544064,99.3499984741211,2021-04-20 22:46:30+00:00,5.94107300037347,604.4569622500416
-8.0555136,-34.9544576,99.3499984741211,2021-04-20 22:46:32+00:00,5.650787273382075,610.1077495234236
-8.05550272,-34.95452416,99.3499984741211,2021-04-20 22:46:36+00:00,7.434815880387804,617.5425654038114
-8.05549056,-34.95460608,99.3499984741211,2021-04-20 22:46:39+00:00,9.129501073394223,626.6720664772056
-8.0554816,-34.95465728,99.3499984741211,2021-04-20 22:46:41+00:00,5.730026602986151,632.4020930801918
-8.05547264,-34.95470848,99.3499984741211,2021-04-20 22:46:43+00:00,5.730026725666577,638.1321198058583
-8.05546752,-34.95476224,99.3499984741211,2021-04-20 22:46:46+00:00,5.95286798201475,644.084987787873
-8.05546496,-34.954816,32.63999938964844,2021-04-20 22:46:48+00:00,5.932634906427484,650.0176226943005
