latitude,longitude,elevation,timestamp,distance,distance_cumulative
-8.05166336,-34.94912768,,2021-07-27 22:19:10+00:00,0.0,0.0
-8.05166144,-34.94913792,,2021-07-27 22:19:11+00:00,1.1485485212596096,1.1485485212596096
-8.0516608,-34.94914304,,2021-07-27 22:19:12+00:00,0.5687955756985511,1.7173440969581608
-8.0516608,-34.94915072,,2021-07-27 22:19:13+00:00,0.8465614997272647,2.5639055966854256
-8.05165888,-34.9491584,,2021-07-27 22:19:14+00:00,0.8727866516017969,3.4366922482872226
-8.05165888,-34.94916864,,2021-07-27 22:19:15+00:00,1.1287486724018259,4.565440920689048
-8.0516576,-34.94918144,,2021-07-27 22:19:16+00:00,1.4180197526063156,5.9834606732953635
-8.05165696,-34.9491968,,2021-07-27 22:19:17+00:00,1.694601888209392,7.678062561504755
-8.05165568,-34.94921216,,2021-07-27 22:19:18+00:00,1.699030790232854,9.37709335173761
-8.05165376,-34.94922752,,2021-07-27 22:19:19+00:00,1.7063867502096577,11.083480101947268
-8.05165312,-34.94924288,18.65999984741211,2021-07-27 22:19:20+00:00,1.6946019050428476,12.778082006990116
-8.05164736,-34.9492992,18.65999984741211,2021-07-27 22:19:24+00:00,6.240716179372873,19.01879818636299
-8.05164224,-34.94934528,18.65999984741211,2021-07-27 22:19:27+00:00,5.110834826608399,24.12963301297139
-8.05163584,-34.94940672,21.3799991607666,2021-07-27 22:19:31+00:00,6.809379897432479,30.939012910403868
-8.05163456,-34.94945792,22.65999984741211,2021-07-27 22:19:35+00:00,5.645518833594561,36.584531743998426
-8.0516288,-34.9495168,22.65999984741211,2021-07-27 22:19:39+00:00,6.521493257396001,43.10602500139443
-8.05162112,-34.94956544,26.469999313354492,2021-07-27 22:19:43+00:00,5.42841893914877,48.5344439405432
-8.05161216,-34.94962432,28.559999465942383,2021-07-27 22:19:47+00:00,6.565518217481339,55.09996215802454
-8.0516064,-34.94967552,29.84000015258789,2021-07-27 22:19:51+00:00,5.679582584245987,60.779544742270524
-8.05159552,-34.94973696,29.84000015258789,2021-07-27 22:19:56+00:00,6.878557736884069,67.65810247915459
-8.051584,-34.94978816,35.02000045776367,2021-07-27 22:20:00+00:00,5.785766647414276,73.44386912656887
-8.05157824,-34.94984448,38.11000061035156,2021-07-27 22:20:04+00:00,6.240717226476142,79.684586353045
-8.05156928,-34.9499008,39.560001373291016,2021-07-27 22:20:08+00:00,6.28670859321882,85.97129494626382
-8.05156352,-34.94996224,40.75,2021-07-27 22:20:12+00:00,6.8023878599727725,92.7736828062366
-8.05155776,-34.95003392,43.560001373291016,2021-07-27 22:20:17+00:00,7.9268812435132965,100.70056404974989
-8.0515488,-34.9500928,44.93000030517578,2021-07-27 22:20:21+00:00,6.565519215781386,107.26608326553128
-8.05154112,-34.95014912,46.20000076293945,2021-07-27 22:20:25+00:00,6.265954791537773,113.53203805706906
-8.05152896,-34.95021056,47.560001373291016,2021-07-27 22:20:30+00:00,6.904729730364121,120.43676778743318
-8.05151936,-34.95026432,48.75,2021-07-27 22:20:34+00:00,6.020293170716769,126.45706095814995
-8.05150912,-34.95032576,50.11000061035156,2021-07-27 22:20:39+00:00,6.8665308163662315,133.3235917745162
-8.05149952,-34.95038208,51.470001220703125,2021-07-27 22:20:43+00:00,6.29825440744578,139.62184618196196
-8.05148672,-34.95043072,52.65999984741211,2021-07-27 22:20:47+00:00,5.545296684841987,145.16714286680394
-8.05146112,-34.9504896,53.93000030517578,2021-07-27 22:20:52+00:00,7.0809691410844104,152.24811200788835
-8.05142336,-34.95053568,55.11000061035156,2021-07-27 22:20:56+00:00,6.575704457281046,158.8238164651694
-8.05138304,-34.95057408,55.11000061035156,2021-07-27 22:21:00+00:00,6.148287776893663,164.97210424206304
-8.05133824,-34.95059968,56.470001220703125,2021-07-27 22:21:04+00:00,5.701934627763134,170.67403886982618
-8.05128576,-34.95060992,57.65999984741211,2021-07-27 22:21:08+00:00,5.912819551729062,176.58685842155523
-8.05123712,-34.9506176,58.93000030517578,2021-07-27 22:21:12+00:00,5.4455973166528695,182.0324557382081
-8.05117696,-34.95062272,58.93000030517578,2021-07-27 22:21:17+00:00,6.677352427537643,188.70980816574576
-8.05112256,-34.9506304,60.20000076293945,2021-07-27 22:21:21+00:00,6.07569303129186,194.7855011970376
-8.05107328,-34.95063808,61.380001068115234,2021-07-27 22:21:25+00:00,5.515529253270153,200.30103045030776
-8.05101312,-34.95063296,61.380001068115234,2021-07-27 22:21:30+00:00,6.6773523942815896,206.97838284458936
-8.0509568,-34.95062528,62.560001373291016,2021-07-27 22:21:34+00:00,6.286035709425783,213.26441855401515
-8.05089856,-34.9506304,62.560001373291016,2021-07-27 22:21:38+00:00,6.465792676501863,219.730211230517
-8.05084608,-34.95063296,63.84000015258789,2021-07-27 22:21:42+00:00,5.810936911028326,225.54114814154534
-8.0507872,-34.9506304,63.84000015258789,2021-07-27 22:21:46+00:00,6.518007217055155,232.0591553586005
-8.05073728,-34.9506176,65.0199966430664,2021-07-27 22:21:49+00:00,5.698394075001855,237.75754943360235
-8.05067904,-34.95060736,65.0199966430664,2021-07-27 22:21:53+00:00,6.539268615161905,244.29681804876427
-8.0506208,-34.95059968,66.19999694824219,2021-07-27 22:21:57+00:00,6.496508616502985,250.79332666526724
-8.05056256,-34.95058432,66.19999694824219,2021-07-27 22:22:01+00:00,6.65992752026519,257.45325418553244
-8.05050688,-34.95058176,67.37999725341797,2021-07-27 22:22:05+00:00,6.164450623016108,263.6177048085485
-8.05045312,-34.95058176,67.37999725341797,2021-07-27 22:22:09+00:00,5.945643981523621,269.56334879007215
-8.0504,-34.95057664,68.55999755859375,2021-07-27 22:22:13+00:00,5.901908978861746,275.4652577689339
-8.05034048,-34.95057408,68.55999755859375,2021-07-27 22:22:17+00:00,6.588722912095027,282.0539806810289
-8.05028032,-34.95057664,69.75,2021-07-27 22:22:21+00:00,6.659440112334697,288.71342079336364
-8.050224,-34.95057664,69.75,2021-07-27 22:22:25+00:00,6.2287698163749186,294.94219060973853
-8.05017344,-34.95057664,69.75,2021-07-27 22:22:29+00:00,5.5917365249508855,300.5339271346894
-8.0501088,-34.9505664,70.93000030517578,2021-07-27 22:22:34+00:00,7.2374904665815185,307.7714176012709
-8.05005248,-34.95056128,70.93000030517578,2021-07-27 22:22:38+00:00,6.254286020953915,314.02570362222485
-8.04999936,-34.95056128,70.93000030517578,2021-07-27 22:22:42+00:00,5.874862375467993,319.90056599769287
-8.04994304,-34.95056128,72.11000061035156,2021-07-27 22:22:46+00:00,6.228769731203108,326.12933572889597
-8.04988928,-34.95055104,72.11000061035156,2021-07-27 22:22:50+00:00,6.0518397918226,332.18117552071857
-8.04983424,-34.95055104,72.11000061035156,2021-07-27 22:22:54+00:00,6.087206750305391,338.26838227102394
-8.049776,-34.95054336,72.11000061035156,2021-07-27 22:22:58+00:00,6.496508582803549,344.76489085382747
-8.04972096,-34.950528,72.11000061035156,2021-07-27 22:23:02+00:00,6.318289167073757,351.08318002090124
-8.04965952,-34.95050752,72.11000061035156,2021-07-27 22:23:06+00:00,7.160213664911605,358.24339368581286
-8.04960704,-34.95049728,72.11000061035156,2021-07-27 22:23:10+00:00,5.91281997422656,364.15621366003944
-8.04955008,-34.9504896,72.11000061035156,2021-07-27 22:23:14+00:00,6.356179478694923,370.51239313873435
-8.04949376,-34.95048192,72.11000061035156,2021-07-27 22:23:18+00:00,6.286035679157817,376.79842881789216
-8.04943744,-34.95046912,72.11000061035156,2021-07-27 22:23:22+00:00,6.386574341565149,383.1850031594573
-8.04938496,-34.95046656,72.11000061035156,2021-07-27 22:23:26+00:00,5.810936548487509,388.99593970794484
-8.04933184,-34.95046144,72.11000061035156,2021-07-27 22:23:30+00:00,5.901908816549985,394.8978485244948
-8.04926784,-34.95046144,73.29000091552734,2021-07-27 22:23:34+00:00,7.078147190752491,401.9759957152473
-8.04921216,-34.95046144,73.29000091552734,2021-07-27 22:23:38+00:00,6.157988038128434,408.13398375337573
-8.04915904,-34.9504512,73.29000091552734,2021-07-27 22:23:42+00:00,5.982315114858333,414.1162988682341
-8.04910784,-34.95043584,73.29000091552734,2021-07-27 22:23:46+00:00,5.9102290829416955,420.02652795117575
-8.04905024,-34.95042304,73.29000091552734,2021-07-27 22:23:50+00:00,6.524714557790152,426.5512425089659
-8.048992,-34.95042048,73.29000091552734,2021-07-27 22:23:54+00:00,6.447292326240145,432.99853483520604
-8.04893952,-34.95042048,73.29000091552734,2021-07-27 22:23:58+00:00,5.804080602127386,438.80261543733343
-8.04888832,-34.95042048,73.29000091552734,2021-07-27 22:24:02+00:00,5.662517646336528,444.46513308366997
