latitude,longitude,elevation,timestamp,distance,distance_cumulative
-8.05189696,-34.94866944,,2020-12-01 22:52:32+00:00,0.0,0.0
-8.05187776,-34.94867712,,2020-12-01 22:52:33+00:00,2.2859750216429013,2.2859750216429013
-8.051872,-34.94867968,,2020-12-01 22:52:34+00:00,0.6967359422012639,2.9827109638441653
-8.05186752,-34.9486848,,2020-12-01 22:52:35+00:00,0.7510052895055814,3.7337162533497468
-8.0518624,-34.94869248,,2020-12-01 22:52:36+00:00,1.0184826006147818,4.752198853964528
-8.051856,-34.94870272,,2020-12-01 22:52:37+00:00,1.3323190737648622,6.08451792772939
-8.0518496,-34.94871552,,2020-12-01 22:52:38+00:00,1.578524580648309,7.663042508377699
-8.05184384,-34.94872576,,2020-12-01 22:52:39+00:00,1.296103333102873,8.959145841480572
-8.05184256,-34.94873856,,2020-12-01 22:52:40+00:00,1.418019117060311,10.377164958540883
-8.05184448,-34.94875392,,2020-12-01 22:52:41+00:00,1.706385973770931,12.083550932311814
-8.05184768,-34.94876416,40.0,2020-12-01 22:52:42+00:00,1.1829297709269586,13.266480703238773
-8.05185536,-34.94882304,40.0,2020-12-01 22:52:46+00:00,6.545644355058619,19.812125058297394
-8.0518496,-34.94887424,40.0,2020-12-01 22:52:50+00:00,5.679579237200906,25.4917042954983
-8.05184576,-34.94893312,41.18000030517578,2020-12-01 22:52:54+00:00,6.50418164504703,31.99588594054533
-8.05184576,-34.94899456,42.36000061035156,2020-12-01 22:52:58+00:00,6.7724889292936545,38.768374869838986
-8.05184064,-34.94905344,45.27000045776367,2020-12-01 22:53:02+00:00,6.514956661154928,45.28333153099391
-8.05202176,-34.94921984,46.810001373291016,2020-12-01 22:53:08+00:00,27.160300747708504,72.44363227870241
-8.05201216,-34.94921984,46.810001373291016,2020-12-01 22:53:09+00:00,1.0617222189543225,73.50535449765673
-8.05192576,-34.94923008,48.18000030517578,2020-12-01 22:53:13+00:00,9.621935920919052,83.12729041857578
-8.05189056,-34.9492608,51.0,2020-12-01 22:53:16+00:00,5.1596465595812235,88.286936978157
-8.0518464,-34.94930688,52.18000030517578,2020-12-01 22:53:20+00:00,7.046464286813891,95.33340126497089
-8.05179904,-34.94934016,53.45000076293945,2020-12-01 22:53:23+00:00,6.3947048210341775,101.72810608600507
-8.05178624,-34.94938624,53.45000076293945,2020-12-01 22:53:26+00:00,5.2729479380656175,107.00105402407068
-8.05178176,-34.94944256,54.630001068115234,2020-12-01 22:53:30+00:00,6.2278561769866,113.22891020105729
-8.05176832,-34.94948608,55.810001373291016,2020-12-01 22:53:34+00:00,5.022186632469555,118.25109683352684
-8.05176384,-34.94955008,55.810001373291016,2020-12-01 22:53:39+00:00,7.07205510016504,125.32315193369189
-8.05174272,-34.94961152,57.09000015258789,2020-12-01 22:53:44+00:00,7.163974920030587,132.4871268537225
-8.05173504,-34.94967552,57.09000015258789,2020-12-01 22:53:48+00:00,7.105626058457428,139.59275291217992
-8.05174848,-34.9497344,58.36000061035156,2020-12-01 22:53:51+00:00,6.658337482806482,146.2510903949864
-8.05175424,-34.94979072,58.36000061035156,2020-12-01 22:53:54+00:00,6.240714647806755,152.49180504279315
-8.05176896,-34.94985984,59.540000915527344,2020-12-01 22:53:58+00:00,7.7910363272766086,160.28284137006975
-8.05177216,-34.94990592,59.540000915527344,2020-12-01 22:54:01+00:00,5.0916820408573,165.37452341092705
-8.05177216,-34.94997504,59.540000915527344,2020-12-01 22:54:05+00:00,7.619051420397445,172.9935748313245
-8.05176832,-34.95002368,59.540000915527344,2020-12-01 22:54:08+00:00,5.378348237323441,178.37192306864796
-8.05176896,-34.95008,60.720001220703125,2020-12-01 22:54:12+00:00,6.208519518239997,184.58044258688795
-8.0517664,-34.9501312,60.720001220703125,2020-12-01 22:54:15+00:00,5.650839089967684,190.23128167685564
-8.05174656,-34.95019264,60.720001220703125,2020-12-01 22:54:19+00:00,7.119076740530173,197.35035841738582
-8.05173184,-34.95024896,60.720001220703125,2020-12-01 22:54:23+00:00,6.418022255058612,203.76838067244444
-8.05173568,-34.95029504,61.900001525878906,2020-12-01 22:54:26+00:00,5.09709141122544,208.86547208366989
-8.05171968,-34.95035136,61.900001525878906,2020-12-01 22:54:30+00:00,6.45538330011514,215.32085538378502
-8.0517216,-34.9504128,61.900001525878906,2020-12-01 22:54:34+00:00,6.7758191097907865,222.0966744935758
-8.05171968,-34.95047424,61.900001525878906,2020-12-01 22:54:38+00:00,6.775819109261447,228.87249360283724
-8.05170048,-34.95053056,63.09000015258789,2020-12-01 22:54:42+00:00,6.56122944362287,235.4337230464601
-8.05167872,-34.950592,44.08000183105469,2020-12-01 22:54:46+00:00,7.187365453546429,242.62108850000652
-8.0516608,-34.95064832,44.08000183105469,2020-12-01 22:54:50+00:00,6.516791951460128,249.13788045146666
-8.05160704,-34.95068416,44.08000183105469,2020-12-01 22:54:54+00:00,7.138493496791861,256.27637394825854
-8.0515584,-34.95070976,44.08000183105469,2020-12-01 22:54:58+00:00,6.074605008778858,262.3509789570374
-8.05150912,-34.95073024,44.08000183105469,2020-12-01 22:55:02+00:00,5.899211238905731,268.2501901959431
-8.05145664,-34.95072512,44.08000183105469,2020-12-01 22:55:05+00:00,5.831455953999689,274.0816461499428
-8.05139712,-34.95071488,44.08000183105469,2020-12-01 22:55:09+00:00,6.678751304046159,280.76039745398896
-8.0513408,-34.9507072,45.349998474121094,2020-12-01 22:55:14+00:00,6.286035717134466,287.0464331711234
-8.05127552,-34.95070208,45.349998474121094,2020-12-01 22:55:18+00:00,7.241736224073368,294.28816939519675
-8.05121408,-34.95069184,45.349998474121094,2020-12-01 22:55:21+00:00,6.888134681870847,301.1763040770676
-8.05114432,-34.95067904,46.540000915527344,2020-12-01 22:55:25+00:00,7.8431348765631625,309.01943895363075
-8.0511008,-34.95068672,46.540000915527344,2020-12-01 22:55:29+00:00,4.887022600261225,313.906461553892
-8.05104832,-34.9506944,46.540000915527344,2020-12-01 22:55:33+00:00,5.865494606151695,319.77195616004366
-8.05099968,-34.95069952,47.720001220703125,2020-12-01 22:55:40+00:00,5.408916811228663,325.1808729712723
-8.05093888,-34.9506944,47.720001220703125,2020-12-01 22:55:47+00:00,6.747883232386586,331.9287562036589
-8.05087872,-34.95067648,47.720001220703125,2020-12-01 22:55:51+00:00,6.940488434942408,338.8692446386013
-8.05079872,-34.950656,47.720001220703125,2020-12-01 22:55:55+00:00,9.131146610796906,348.0003912493982
-8.05074304,-34.950656,47.720001220703125,2020-12-01 22:55:58+00:00,6.157988496303424,354.1583797457016
-8.05068672,-34.95065344,47.720001220703125,2020-12-01 22:56:01+00:00,6.235158790025042,360.39353853572663
-8.05059072,-34.95062528,47.720001220703125,2020-12-01 22:56:04+00:00,11.061673537037956,371.4552120727646
-8.05050688,-34.95059968,48.900001525878906,2020-12-01 22:56:06+00:00,9.69226038066025,381.1474724534248
-8.0504224,-34.9505664,48.900001525878906,2020-12-01 22:56:08+00:00,10.037530715826334,391.18500316925116
-8.05033856,-34.950528,48.900001525878906,2020-12-01 22:56:10+00:00,10.192824859038009,401.3778280282892
-8.05026432,-34.95049216,48.900001525878906,2020-12-01 22:56:12+00:00,9.111657216938847,410.489485245228
-8.0501984,-34.95046144,48.900001525878906,2020-12-01 22:56:14+00:00,8.038533140913584,418.5280183861416
-8.05014336,-34.95044352,48.900001525878906,2020-12-01 22:56:16+00:00,6.399684828569827,424.9277032147114
-8.05007296,-34.95041536,48.900001525878906,2020-12-01 22:56:19+00:00,8.381912803529065,433.3096160182405
-8.05001088,-34.95039488,48.900001525878906,2020-12-01 22:56:22+00:00,7.227419029527129,440.53703504776763
-8.04993792,-34.95036416,50.08000183105469,2020-12-01 22:56:25+00:00,8.750825045636867,449.2878600934045
-8.04989248,-34.95034368,50.08000183105469,2020-12-01 22:56:27+00:00,5.509249846280502,454.797109939685
-8.049824,-34.9503104,50.08000183105469,2020-12-01 22:56:30+00:00,8.41529595182915,463.21240589151415
-8.0497792,-34.95028736,50.08000183105469,2020-12-01 22:56:32+00:00,5.567687089872795,468.78009298138693
-8.04972928,-34.9502592,50.08000183105469,2020-12-01 22:56:34+00:00,6.333736234914998,475.11382921630195
-8.04968192,-34.9502336,50.08000183105469,2020-12-01 22:56:36+00:00,5.949612505094607,481.06344172139654
-8.0496224,-34.95021824,50.08000183105469,2020-12-01 22:56:39+00:00,6.796935355044354,487.8603770764409
-8.04956416,-34.95020032,50.08000183105469,2020-12-01 22:56:42+00:00,6.737198219000926,494.5975752954418
-8.04951552,-34.95018752,51.2599983215332,2020-12-01 22:56:45+00:00,5.561350388889998,500.1589256843318
-8.04945472,-34.95018496,51.2599983215332,2020-12-01 22:56:49+00:00,6.73015843569004,506.88908412002183
-8.04938816,-34.9501696,51.2599983215332,2020-12-01 22:56:53+00:00,7.5534785997514335,514.4425627197733
-8.04933632,-34.95016192,51.2599983215332,2020-12-01 22:56:56+00:00,5.795463281770837,520.2380260015441
-8.04927936,-34.95015424,51.2599983215332,2020-12-01 22:57:00+00:00,6.356179471813358,526.5942054733574
-8.04923328,-34.95014656,51.2599983215332,2020-12-01 22:57:03+00:00,5.166101201815909,531.7603066751733
-8.04917312,-34.95013888,52.45000076293945,2020-12-01 22:57:07+00:00,6.7070994275871465,538.4674061027605
-8.04911872,-34.95012608,52.45000076293945,2020-12-01 22:57:10+00:00,6.179654931447789,544.6470610342083
-8.04907008,-34.95011584,52.45000076293945,2020-12-01 22:57:13+00:00,5.49653944303685,550.1436004772451
-8.04900864,-34.95010048,52.45000076293945,2020-12-01 22:57:17+00:00,7.002786280742349,557.1463867579874
-8.04895232,-34.95009536,52.45000076293945,2020-12-01 22:57:21+00:00,6.254285826897272,563.4006725848847
-8.04889024,-34.95010304,52.45000076293945,2020-12-01 22:57:26+00:00,6.9177974823875665,570.3184700672722
-8.04883648,-34.9500928,52.45000076293945,2020-12-01 22:57:29+00:00,6.051840036903077,576.3703101041752
