activity_id,sport_type,timestamp,latitude,longitude,cadence,heart_rate
2022-09-13T21:51:27Z,run,2022-09-13T21:51:36Z,-8.04712833,-34.94952,,
2022-09-13T21:51:27Z,run,2022-09-13T21:51:38Z,-8.04719833,-34.94951668,86.0,
2022-09-13T21:51:27Z,run,2022-09-13T21:51:39Z,-8.04720566,-34.94951234,86.0,
2022-09-13T21:51:27Z,run,2022-09-13T21:51:40Z,-8.04721599,-34.94951035,86.0,
2022-09-13T21:51:27Z,run,2022-09-13T21:51:41Z,-8.04723265,-34.94950802,86.0,
2022-09-13T21:51:27Z,run,2022-09-13T21:51:42Z,-8.04725565,-34.94950901,86.0,
2022-09-13T21:51:27Z,run,2022-09-13T21:51:43Z,-8.04728664,-34.949512,86.0,
2022-09-13T21:51:27Z,run,2022-09-13T21:51:44Z,-8.04732097,-34.94951633,87.0,117.0
2022-09-13T21:51:27Z,run,2022-09-13T21:51:45Z,-8.04735363,-34.94952167,88.0,117.0
2022-09-13T21:51:27Z,run,2022-09-13T21:51:46Z,-8.04738563,-34.94952766,88.0,117.0
2022-09-13T21:51:27Z,run,2022-09-13T21:51:47Z,-8.04741595,-34.94953266,87.0,116.0
2022-09-13T21:51:27Z,run,2022-09-13T21:51:48Z,-8.04744462,-34.94953831,87.0,116.0
2022-09-13T21:51:27Z,run,2022-09-13T21:51:49Z,-8.04747294,-34.9495443,86.0,115.0
2022-09-13T21:51:27Z,run,2022-09-13T21:51:50Z,-8.0475026,-34.94955163,86.0,115.0
2022-09-13T21:51:27Z,run,2022-09-13T21:51:51Z,-8.0475306,-34.94955863,86.0,115.0
2022-09-13T21:51:27Z,run,2022-09-13T21:51:52Z,-8.04755392,-34.94956462,86.0,116.0
2022-09-13T21:51:27Z,run,2022-09-13T21:51:53Z,-8.04757559,-34.94956995,86.0,116.0
2022-09-13T21:51:27Z,run,2022-09-13T21:51:54Z,-8.04759858,-34.94957761,86.0,117.0
2022-09-13T21:51:27Z,run,2022-09-13T21:51:55Z,-8.04762324,-34.94958594,86.0,117.0
2022-09-13T21:51:27Z,run,2022-09-13T21:55:42Z,-8.04762324,-34.94958594,,
2022-09-13T21:51:27Z,run,2022-09-13T21:55:42Z,-8.04762324,-34.94958594,,
2022-09-13T21:51:27Z,run,2022-09-13T21:55:42Z,-8.04762324,-34.94958594,,
