activity_id,sport_type,timestamp,latitude,longitude,cadence,heart_rate
2022-12-03T21:21:39Z,walk,2022-12-03T21:21:52Z,-8.05160333,-34.948945,32,
2022-12-03T21:21:39Z,walk,2022-12-03T21:21:53Z,-8.05160366,-34.948945,32,
2022-12-03T21:21:39Z,walk,2022-12-03T21:21:54Z,-8.05160598,-34.948926,32,
2022-12-03T21:21:39Z,walk,2022-12-03T21:21:55Z,-8.05160764,-34.94890467,32,
2022-12-03T21:21:39Z,walk,2022-12-03T21:21:56Z,-8.05160997,-34.948885,32,100.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:21:57Z,-8.05161163,-34.94887667,32,100.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:21:58Z,-8.05161096,-34.94887334,32,100.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:21:59Z,-8.05160896,-34.94887667,32,100.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:00Z,-8.05160764,-34.948883,32,99.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:01Z,-8.05160731,-34.94889232,32,99.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:02Z,-8.05160798,-34.94890465,32,98.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:03Z,-8.05160765,-34.94891665,32,98.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:04Z,-8.05160732,-34.9489293,32,98.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:05Z,-8.051603,-34.9489403,32,98.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:06Z,-8.05159934,-34.9489533,33,101.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:07Z,-8.05159568,-34.94896464,33,102.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:08Z,-8.05159335,-34.9489783,33,102.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:09Z,-8.0515927,-34.94899096,33,102.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:10Z,-8.05159237,-34.94900363,33,102.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:11Z,-8.05159204,-34.94901595,33,102.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:12Z,-8.05159237,-34.94902861,33,102.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:13Z,-8.05159204,-34.94904094,33,102.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:14Z,-8.05159204,-34.94905393,33,102.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:15Z,-8.05159004,-34.94906926,33,101.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:16Z,-8.05158905,-34.94908526,33,101.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:17Z,-8.05158938,-34.94910159,33,101.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:18Z,-8.05158838,-34.94911625,33,103.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:19Z,-8.05158673,-34.94913058,33,103.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:20Z,-8.05158506,-34.9491439,33,104.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:21Z,-8.0515844,-34.94915723,33,105.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:22Z,-8.05158407,-34.94917189,33,105.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:23Z,-8.0515844,-34.94918689,33,105.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:24Z,-8.0515834,-34.94920089,33,105.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:25Z,-8.05158241,-34.94921421,33,100.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:26Z,-8.05158109,-34.94922655,33,98.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:27Z,-8.05157942,-34.94923854,33,97.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:28Z,-8.0515771,-34.94925086,33,97.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:29Z,-8.05157344,-34.94926419,33,97.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:30Z,-8.05156978,-34.94927852,67,96.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:31Z,-8.05156579,-34.94929252,67,98.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:32Z,-8.05156279,-34.94930652,67,104.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:33Z,-8.05156013,-34.94932018,67,108.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:34Z,-8.05155847,-34.94933585,66,110.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:35Z,-8.05155614,-34.94935117,66,110.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:36Z,-8.05155414,-34.94936651,66,109.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:37Z,-8.05155282,-34.94938283,66,109.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:38Z,-8.05155183,-34.94939916,66,107.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:39Z,-8.05155083,-34.94941483,66,106.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:40Z,-8.05154684,-34.9494285,67,105.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:41Z,-8.05153917,-34.94944149,67,105.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:42Z,-8.05153285,-34.94945515,66,106.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:43Z,-8.05152851,-34.94946948,66,106.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:44Z,-8.05152419,-34.94948481,66,106.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:45Z,-8.05151852,-34.94949847,66,106.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:46Z,-8.05151353,-34.94951347,66,106.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:47Z,-8.0515092,-34.94953212,66,106.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:48Z,-8.05150554,-34.94955146,66,105.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:49Z,-8.05150389,-34.94957111,66,105.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:50Z,-8.05150156,-34.94958878,66,103.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:51Z,-8.05150056,-34.94960544,66,101.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:52Z,-8.05150089,-34.94962144,66,100.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:53Z,-8.05150023,-34.94963677,66,100.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:54Z,-8.05149956,-34.94965143,67,99.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:55Z,-8.05149923,-34.94966509,67,97.0
2022-12-03T21:21:39Z,walk,2022-12-03T21:22:56Z,-8.05149824,-34.94967808,67,97.0
