activity_id,sport_type,timestamp,latitude,longitude,altitude,distance,heart_rate,time_diff,distance_diff,calculated_speed,altitude_diff,gradient
2020-04-01T22:05:47Z,Other,2020-04-01 22:05:47+00:00,-8.051871299743652,-34.94861602783203,0.0,0.0,99,,,,,
2020-04-01T22:05:47Z,Other,2020-04-01 22:05:50+00:00,-8.051871299743652,-34.94861602783203,0.0,0.0,99,3.0,0.0,0.0,0.0,
2020-04-01T22:05:47Z,Other,2020-04-01 22:05:51+00:00,-8.051870346069336,-34.94861602783203,0.0,0.0,99,1.0,0.0,0.0,0.0,
2020-04-01T22:05:47Z,Other,2020-04-01 22:05:51+00:00,-8.051870346069336,-34.94861602783203,0.0,0.0,99,0.0,0.0,,0.0,
2020-04-01T22:05:47Z,Other,2020-04-01 22:05:52+00:00,-8.051855087280273,-34.948631286621094,0.0,2.0,100,1.0,2.0,2.0,0.0,0.0
2020-04-01T22:05:47Z,Other,2020-04-01 22:05:52+00:00,-8.051855087280273,-34.948631286621094,0.0,2.0,100,0.0,0.0,,0.0,
2020-04-01T22:05:47Z,Other,2020-04-01 22:05:53+00:00,-8.05184268951416,-34.948646545410156,0.0,4.0,100,1.0,2.0,2.0,0.0,0.0
2020-04-01T22:05:47Z,Other,2020-04-01 22:05:53+00:00,-8.05184268951416,-34.948646545410156,0.0,4.0,100,0.0,0.0,,0.0,
2020-04-01T22:05:47Z,Other,2020-04-01 22:05:54+00:00,-8.051831245422363,-34.94866180419922,0.0,6.0,101,1.0,2.0,2.0,0.0,0.0
2020-04-01T22:05:47Z,Other,2020-04-01 22:05:54+00:00,-8.051831245422363,-34.94866180419922,0.0,6.0,101,0.0,0.0,,0.0,
2020-04-01T22:05:47Z,Other,2020-04-01 22:05:55+00:00,-8.051822662353516,-34.94867706298828,0.0,8.0,101,1.0,2.0,2.0,0.0,0.0
2020-04-01T22:05:47Z,Other,2020-04-01 22:05:55+00:00,-8.051822662353516,-34.94867706298828,0.0,8.0,101,0.0,0.0,,0.0,
2020-04-01T22:05:47Z,Other,2020-04-01 22:05:56+00:00,-8.051814079284668,-34.94868850708008,0.0,10.0,101,1.0,2.0,2.0,0.0,0.0
2020-04-01T22:05:47Z,Other,2020-04-01 22:05:56+00:00,-8.051814079284668,-34.94868850708008,0.0,10.0,101,0.0,0.0,,0.0,
2020-04-01T22:05:47Z,Other,2020-04-01 22:06:00+00:00,-8.05179500579834,-34.94873809814453,42.0,16.0,103,4.0,6.0,1.5,42.0,700.0
2020-04-01T22:05:47Z,Other,2020-04-01 22:06:00+00:00,-8.05179500579834,-34.94873809814453,42.0,16.0,105,0.0,0.0,,0.0,
2020-04-01T22:05:47Z,Other,2020-04-01 22:06:04+00:00,-8.051779747009277,-34.948787689208984,42.0,22.0,106,4.0,6.0,1.5,0.0,0.0
2020-04-01T22:05:47Z,Other,2020-04-01 22:06:04+00:00,-8.051779747009277,-34.948787689208984,42.0,22.0,105,0.0,0.0,,0.0,
2020-04-01T22:05:47Z,Other,2020-04-01 22:06:08+00:00,-8.051765441894531,-34.94884490966797,42.0,29.0,105,4.0,7.0,1.75,0.0,0.0
2020-04-01T22:05:47Z,Other,2020-04-01 22:06:08+00:00,-8.051765441894531,-34.94884490966797,42.0,29.0,105,0.0,0.0,,0.0,
