activity_id,sport_type,timestamp,latitude,longitude,speed,heart_rate
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:34Z,-8.04926791,-34.95454292,3.6700000762939453,102.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:35Z,-8.04923025,-34.95452492,3.6700000762939453,102.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:36Z,-8.0491946,-34.95450993,3.809999942779541,103.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:37Z,-8.04915593,-34.95449626,3.950000047683716,98.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:38Z,-8.04911627,-34.95448559,4.03000020980835,101.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:39Z,-8.04907627,-34.9544766,4.110000133514404,97.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:40Z,-8.04903494,-34.95447127,4.210000038146973,96.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:41Z,-8.04899228,-34.95446594,4.210000038146973,96.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:42Z,-8.04894928,-34.95446027,4.309999942779541,95.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:43Z,-8.04890729,-34.95445428,4.380000114440918,95.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:44Z,-8.04886664,-34.95444696,4.460000038146973,95.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:45Z,-8.04882631,-34.95443929,4.519999980926514,95.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:46Z,-8.04878699,-34.95442963,4.519999980926514,95.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:47Z,-8.04874866,-34.9544183,4.519999980926514,95.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:48Z,-8.04870966,-34.95440698,4.539999961853027,95.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:49Z,-8.04867033,-34.95439665,4.559999942779541,95.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:50Z,-8.04863067,-34.95438565,4.539999961853027,95.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:51Z,-8.04859168,-34.95437499,4.519999980926514,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:52Z,-8.04855268,-34.95436465,4.519999980926514,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:53Z,-8.04851635,-34.95435466,4.519999980926514,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:54Z,-8.04847635,-34.954342,4.519999980926514,94.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:55Z,-8.04843703,-34.954331,4.519999980926514,96.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:56Z,-8.04839971,-34.95432101,4.519999980926514,97.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:57Z,-8.04835872,-34.95431101,4.519999980926514,96.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:58Z,-8.04832105,-34.95430135,4.519999980926514,95.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:32:59Z,-8.04827906,-34.95429068,4.5,95.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:00Z,-8.04823773,-34.95427968,4.5,95.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:01Z,-8.04819639,-34.95426836,4.460000038146973,94.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:02Z,-8.04815439,-34.95425704,4.519999980926514,94.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:03Z,-8.04811307,-34.95424538,4.579999923706055,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:04Z,-8.04807141,-34.95423505,4.619999885559082,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:05Z,-8.04802908,-34.95422405,4.690000057220459,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:06Z,-8.04798609,-34.95421206,4.690000057220459,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:07Z,-8.04794377,-34.95419872,4.710000038146973,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:08Z,-8.04790143,-34.95418573,4.710000038146973,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:09Z,-8.04785943,-34.95417307,4.730000019073486,91.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:10Z,-8.04781744,-34.95416008,4.800000190734863,91.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:11Z,-8.04777511,-34.95414808,4.829999923706055,91.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:13Z,-8.04773245,-34.95413609,4.829999923706055,91.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:13Z,-8.04769079,-34.95412509,4.849999904632568,91.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:14Z,-8.04764845,-34.95411375,4.849999904632568,91.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:15Z,-8.04760579,-34.95410275,4.849999904632568,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:16Z,-8.04756345,-34.95409143,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:17Z,-8.0475208,-34.95408011,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:18Z,-8.0474768,-34.95407078,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:19Z,-8.0474318,-34.95406312,4.849999904632568,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:20Z,-8.04738746,-34.95405446,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:21Z,-8.04734414,-34.95404547,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:22Z,-8.04730214,-34.95403615,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:23Z,-8.04726014,-34.95402648,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:24Z,-8.04721782,-34.95401649,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:25Z,-8.04717483,-34.95400682,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:26Z,-8.04713184,-34.95399683,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:27Z,-8.04708784,-34.95398617,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:28Z,-8.04704485,-34.95397317,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:29Z,-8.04700186,-34.95395917,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:30Z,-8.04695819,-34.95394318,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:31Z,-8.04691387,-34.95392818,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:32Z,-8.04686887,-34.95391352,4.869999885559082,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:33Z,-8.04682387,-34.95389886,4.900000095367432,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:34Z,-8.04677854,-34.95388454,4.900000095367432,91.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:35Z,-8.04673354,-34.95387121,4.900000095367432,90.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:36Z,-8.04668854,-34.95385787,4.900000095367432,90.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:37Z,-8.04664222,-34.95384454,4.900000095367432,91.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:38Z,-8.04659889,-34.95383055,4.920000076293945,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:39Z,-8.04655889,-34.95381122,4.920000076293945,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:40Z,-8.04652355,-34.95378588,4.949999809265137,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:41Z,-8.04649556,-34.95375555,4.949999809265137,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:42Z,-8.0464769,-34.95372123,4.949999809265137,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:43Z,-8.04646491,-34.95368323,4.949999809265137,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:44Z,-8.04645657,-34.9536419,4.949999809265137,91.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:45Z,-8.04645058,-34.95359824,4.949999809265137,91.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:46Z,-8.04644625,-34.95355357,4.949999809265137,92.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:47Z,-8.04644193,-34.9535089,4.949999809265137,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:48Z,-8.04643926,-34.95346457,4.949999809265137,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:49Z,-8.0464366,-34.95342058,4.949999809265137,93.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:50Z,-8.0464346,-34.95337691,4.949999809265137,94.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:51Z,-8.0464346,-34.95333092,4.949999809265137,94.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:52Z,-8.04643593,-34.95328159,4.949999809265137,96.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:53Z,-8.04643793,-34.95323327,4.949999809265137,96.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:54Z,-8.04643793,-34.95318094,4.949999809265137,96.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:55Z,-8.0464366,-34.95312995,4.920000076293945,97.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:56Z,-8.04643594,-34.95308295,4.920000076293945,97.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:57Z,-8.04643627,-34.95303862,4.949999809265137,97.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:59Z,-8.04643528,-34.9529953,4.949999809265137,97.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:33:59Z,-8.04643361,-34.9529513,4.949999809265137,97.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:00Z,-8.04643262,-34.95290564,4.949999809265137,97.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:01Z,-8.04643295,-34.95285897,4.949999809265137,97.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:02Z,-8.04643295,-34.95281365,4.949999809265137,97.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:03Z,-8.04643262,-34.95276766,4.949999809265137,97.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:04Z,-8.04643229,-34.95272234,4.949999809265137,99.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:06Z,-8.04643262,-34.95267734,4.949999809265137,99.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:06Z,-8.04643396,-34.95263201,4.949999809265137,99.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:07Z,-8.04643495,-34.95258601,4.949999809265137,99.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:08Z,-8.04643661,-34.95254069,4.96999979019165,99.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:09Z,-8.0464376,-34.9524947,4.96999979019165,100.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:10Z,-8.04643894,-34.95244904,4.96999979019165,99.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:11Z,-8.04644059,-34.95240404,4.96999979019165,99.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:12Z,-8.04644193,-34.95236038,4.96999979019165,99.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:13Z,-8.04644359,-34.95231672,4.96999979019165,99.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:14Z,-8.04644525,-34.95227272,4.96999979019165,99.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:15Z,-8.04644624,-34.95222706,4.96999979019165,100.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:16Z,-8.04644756,-34.95218073,4.96999979019165,100.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:17Z,-8.0464489,-34.95213306,4.96999979019165,100.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:18Z,-8.04644989,-34.95208474,4.96999979019165,100.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:19Z,-8.04644989,-34.95203474,4.96999979019165,102.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:20Z,-8.04644989,-34.95198308,4.96999979019165,103.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:21Z,-8.0464489,-34.95193042,5.019999980926514,104.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:22Z,-8.04644756,-34.95187742,5.119999885559082,105.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:23Z,-8.04644691,-34.95182476,5.260000228881836,105.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:24Z,-8.04644691,-34.95177276,5.260000228881836,105.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:25Z,-8.04644691,-34.95172077,5.460000038146973,106.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:26Z,-8.04644624,-34.95166877,5.610000133514404,107.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:27Z,-8.04644592,-34.95161678,5.710000038146973,107.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:28Z,-8.04644492,-34.95156511,5.739999771118164,107.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:29Z,-8.04644393,-34.95151346,5.739999771118164,108.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:30Z,-8.04644227,-34.95146113,5.739999771118164,108.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:31Z,-8.04643994,-34.95140913,5.739999771118164,108.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:32Z,-8.04643628,-34.95135714,5.739999771118164,108.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:33Z,-8.04643029,-34.95130514,5.739999771118164,108.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:34Z,-8.04642329,-34.95125281,5.739999771118164,108.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:35Z,-8.04641629,-34.95120082,5.739999771118164,108.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:36Z,-8.04640996,-34.95114883,5.739999771118164,107.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:37Z,-8.04640497,-34.95109683,5.739999771118164,107.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:38Z,-8.04640164,-34.9510475,5.739999771118164,107.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:39Z,-8.04639964,-34.95099817,5.739999771118164,107.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:40Z,-8.04639764,-34.95094817,5.739999771118164,107.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:41Z,-8.04639732,-34.95089817,5.710000038146973,107.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:42Z,-8.04639665,-34.95084918,5.679999828338623,107.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:43Z,-8.046396,-34.95080119,5.679999828338623,107.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:44Z,-8.04639632,-34.9507522,5.639999866485596,107.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:45Z,-8.04639665,-34.95070254,5.579999923706055,108.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:46Z,-8.04639764,-34.95065287,5.550000190734863,109.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:47Z,-8.04639864,-34.95060288,5.519999980926514,109.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:48Z,-8.04640064,-34.95055288,5.519999980926514,109.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:49Z,-8.0464033,-34.95050321,5.519999980926514,109.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:50Z,-8.04640597,-34.95045321,5.489999771118164,110.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:51Z,-8.04640896,-34.95040689,5.460000038146973,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:52Z,-8.04641195,-34.95035689,5.460000038146973,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:53Z,-8.0464146,-34.95031057,5.460000038146973,110.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:54Z,-8.0464176,-34.95026023,5.460000038146973,110.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:55Z,-8.04642059,-34.95021123,5.460000038146973,110.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:56Z,-8.04642259,-34.95016258,5.460000038146973,110.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:57Z,-8.04642326,-34.95011325,5.429999828338623,110.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:58Z,-8.04642392,-34.95006692,5.429999828338623,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:34:59Z,-8.04642425,-34.95001959,5.400000095367432,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:00Z,-8.04642524,-34.94996826,5.400000095367432,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:01Z,-8.04642624,-34.94991694,5.400000095367432,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:02Z,-8.04642624,-34.94986627,5.400000095367432,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:03Z,-8.04642591,-34.94981594,5.400000095367432,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:04Z,-8.04642458,-34.94976927,5.400000095367432,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:05Z,-8.04642326,-34.94972228,5.400000095367432,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:06Z,-8.04642226,-34.94967195,5.400000095367432,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:07Z,-8.04642159,-34.94962195,5.400000095367432,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:08Z,-8.04642094,-34.94957296,5.400000095367432,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:09Z,-8.04641861,-34.94952529,5.400000095367432,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:10Z,-8.04641562,-34.94947896,5.400000095367432,111.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:11Z,-8.04641396,-34.94943297,5.400000095367432,112.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:12Z,-8.04641329,-34.9493863,5.340000152587891,114.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:13Z,-8.0464123,-34.94933931,5.340000152587891,114.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:14Z,-8.04641163,-34.94929231,5.260000228881836,115.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:15Z,-8.04641098,-34.94924531,5.199999809265137,116.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:16Z,-8.04640964,-34.94919831,5.179999828338623,117.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:17Z,-8.04640865,-34.94915166,5.150000095367432,118.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:18Z,-8.046408,-34.94910566,5.150000095367432,118.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:19Z,-8.04640766,-34.94905967,5.150000095367432,118.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:20Z,-8.04640734,-34.94901434,5.150000095367432,117.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:21Z,-8.04640734,-34.94896835,5.150000095367432,116.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:22Z,-8.04640701,-34.94892169,5.119999885559082,116.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:23Z,-8.04640634,-34.94887503,5.099999904632568,116.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:24Z,-8.04640602,-34.9488277,5.099999904632568,116.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:25Z,-8.04640569,-34.9487807,5.099999904632568,116.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:26Z,-8.04640437,-34.94873437,5.099999904632568,116.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:27Z,-8.04640204,-34.94868737,5.099999904632568,116.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:28Z,-8.04639937,-34.94863972,5.099999904632568,115.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:29Z,-8.04639738,-34.94859272,5.119999885559082,115.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:30Z,-8.04639671,-34.94854572,5.119999885559082,115.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:31Z,-8.04639738,-34.94849939,5.119999885559082,115.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:32Z,-8.04639837,-34.94845273,5.150000095367432,115.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:33Z,-8.04639904,-34.94840506,5.150000095367432,115.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:34Z,-8.04639969,-34.94835674,5.179999828338623,115.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:35Z,-8.04640169,-34.94830841,5.179999828338623,117.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:36Z,-8.04640335,-34.94826108,5.199999809265137,117.0
2024-09-22T16:31:38Z,Ride,2024-09-22T16:35:37Z,-8.04640268,-34.94821776,5.199999809265137,117.0
