activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,duration_seconds
2025-05-11T13:23:58Z,Ride,2025-05-11 13:24:56+00:00,-8.04405167,-34.939425,105,0.0,0.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:24:57+00:00,-8.04406833,-34.93936768,106,0.0,1.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:24:59+00:00,-8.043935,-34.93929169,105,0.0,3.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:02+00:00,-8.04439333,-34.93943001,106,0.0,6.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:03+00:00,-8.04438933,-34.93941334,107,0.0,7.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:04+00:00,-8.04438467,-34.93938001,109,0.11999999731779099,8.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:05+00:00,-8.04437968,-34.93934434,109,1.409999966621399,9.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:06+00:00,-8.04438434,-34.93932269,109,1.409999966621399,10.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:07+00:00,-8.04438933,-34.93931002,109,2.7100000381469727,11.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:08+00:00,-8.04439133,-34.93930235,109,2.759999990463257,12.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:09+00:00,-8.044386,-34.9392967,109,2.430000066757202,13.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:11+00:00,-8.04437668,-34.9393017,111,1.9500000476837158,15.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:12+00:00,-8.04437534,-34.93930435,111,1.9500000476837158,16.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:13+00:00,-8.04437369,-34.93929635,111,1.5499999523162842,17.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:14+00:00,-8.04437401,-34.93928503,111,1.2400000095367432,18.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:15+00:00,-8.04437533,-34.93927504,111,1.2100000381469727,19.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:16+00:00,-8.04437401,-34.93927371,111,1.2100000381469727,20.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:17+00:00,-8.04436769,-34.93927837,111,1.149999976158142,21.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:18+00:00,-8.04435869,-34.93928503,111,1.149999976158142,22.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:19+00:00,-8.04434803,-34.93929369,111,1.1299999952316284,23.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:20+00:00,-8.04433904,-34.93930268,111,1.2400000095367432,24.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:21+00:00,-8.04433037,-34.93931434,111,1.309999942779541,25.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:22+00:00,-8.04432305,-34.93932867,112,1.350000023841858,26.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:23+00:00,-8.04431505,-34.93934599,112,1.409999966621399,27.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:24+00:00,-8.04430739,-34.93936298,112,1.409999966621399,28.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:25+00:00,-8.04429739,-34.93938265,113,1.4600000381469727,29.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:26+00:00,-8.04428607,-34.93940264,113,1.5199999809265137,30.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:27+00:00,-8.04427641,-34.93942029,113,1.6100000143051147,31.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:28+00:00,-8.04426775,-34.93943762,114,1.7599999904632568,32.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:29+00:00,-8.04426242,-34.93945295,115,1.9199999570846558,33.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:30+00:00,-8.04426042,-34.93946994,115,1.9199999570846558,34.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:31+00:00,-8.04425876,-34.93948627,115,2.0,35.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:32+00:00,-8.04425909,-34.93950426,115,2.0,36.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:33+00:00,-8.04426041,-34.93952593,115,2.049999952316284,37.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:34+00:00,-8.04426074,-34.9395506,115,2.0999999046325684,38.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:35+00:00,-8.04425841,-34.93957592,115,2.0999999046325684,39.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:36+00:00,-8.04425841,-34.93960558,115,2.0999999046325684,40.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:37+00:00,-8.04425776,-34.93963558,116,2.1500000953674316,41.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:38+00:00,-8.04425509,-34.93966757,116,2.3299999237060547,42.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:39+00:00,-8.0442501,-34.93970257,116,2.700000047683716,43.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:40+00:00,-8.04424144,-34.93973622,117,3.119999885559082,44.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:41+00:00,-8.04422711,-34.93977388,117,3.4800000190734863,45.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:42+00:00,-8.04421212,-34.93981021,117,3.4800000190734863,46.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:43+00:00,-8.04420046,-34.93984987,117,3.809999942779541,47.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:44+00:00,-8.04419013,-34.93989454,119,4.079999923706055,48.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:45+00:00,-8.04418014,-34.93994019,120,4.289999961853027,49.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:46+00:00,-8.04417147,-34.93998519,121,4.440000057220459,50.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:47+00:00,-8.04416314,-34.94002986,122,4.559999942779541,51.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:48+00:00,-8.04415348,-34.94007518,122,4.559999942779541,52.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:49+00:00,-8.04414349,-34.94012152,122,4.730000019073486,53.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:50+00:00,-8.04413416,-34.94016584,122,4.869999885559082,54.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:51+00:00,-8.04412516,-34.94021383,123,4.949999809265137,55.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:52+00:00,-8.04411816,-34.94025916,124,4.949999809265137,56.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:53+00:00,-8.0441105,-34.94030515,124,4.96999979019165,57.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:54+00:00,-8.04410384,-34.94035181,124,4.96999979019165,58.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:55+00:00,-8.04409284,-34.9403998,124,5.050000190734863,59.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:56+00:00,-8.04407884,-34.9404478,125,5.099999904632568,60.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:57+00:00,-8.04406285,-34.94049646,125,5.119999885559082,61.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:25:58+00:00,-8.04404751,-34.94054611,125,5.199999809265137,62.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:26:00+00:00,-8.04403218,-34.94059445,126,5.289999961853027,64.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:26:01+00:00,-8.04401552,-34.94064044,127,5.340000152587891,65.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:26:02+00:00,-8.04399886,-34.94069377,123,5.369999885559082,66.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:26:03+00:00,-8.04398386,-34.94074209,126,5.400000095367432,67.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:26:04+00:00,-8.04396853,-34.94078676,126,5.400000095367432,68.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:26:05+00:00,-8.04395253,-34.94082843,124,5.429999828338623,69.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:26:06+00:00,-8.04393554,-34.94086875,123,5.429999828338623,70.0
2025-05-11T13:23:58Z,Ride,2025-05-11 13:26:07+00:00,-8.04391954,-34.94090742,125,5.309999942779541,71.0
