activity_id,sport_type,timestamp,latitude,longitude,cadence,heart_rate,duration_seconds
2022-11-21T10:55:35Z,walk,2022-11-21 10:55:49+00:00,-8.05195666,-34.95196167,,,0.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:55:50+00:00,-8.05196332,-34.951954,61.0,,1.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:55:51+00:00,-8.051963,-34.95193668,,94.0,2.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:55:52+00:00,-8.05197133,-34.95192568,,94.0,3.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:55:53+00:00,-8.05198099,-34.95191901,,92.0,4.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:55:54+00:00,-8.05199132,-34.95191135,30.0,91.0,5.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:55:55+00:00,-8.05200066,-34.95190102,30.0,91.0,6.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:55:56+00:00,-8.05200799,-34.95188903,30.0,90.0,7.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:55:57+00:00,-8.05201665,-34.95187836,30.0,90.0,8.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:55:58+00:00,-8.05202831,-34.95187003,30.0,90.0,9.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:55:59+00:00,-8.05203697,-34.95186203,30.0,88.0,10.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:00+00:00,-8.05203963,-34.95185304,31.0,88.0,11.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:01+00:00,-8.05204563,-34.95184338,31.0,87.0,12.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:02+00:00,-8.05205562,-34.95183138,31.0,87.0,13.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:03+00:00,-8.05206595,-34.95182038,31.0,87.0,14.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:04+00:00,-8.05205195,-34.95180973,31.0,87.0,15.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:05+00:00,-8.05203363,-34.95180006,31.0,87.0,16.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:06+00:00,-8.05201664,-34.95178807,31.0,87.0,17.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:07+00:00,-8.05200297,-34.95177608,31.0,88.0,18.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:08+00:00,-8.05199365,-34.95176408,31.0,88.0,19.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:09+00:00,-8.05198598,-34.95175308,31.0,88.0,20.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:10+00:00,-8.05197499,-34.95174309,31.0,88.0,21.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:11+00:00,-8.05196799,-34.95173242,31.0,89.0,22.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:12+00:00,-8.05196099,-34.95172176,31.0,89.0,23.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:13+00:00,-8.05195399,-34.9517101,31.0,90.0,24.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:14+00:00,-8.05194866,-34.95169811,31.0,90.0,25.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:15+00:00,-8.05194533,-34.95168444,31.0,91.0,26.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:16+00:00,-8.05194233,-34.95167111,31.0,91.0,27.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:17+00:00,-8.05194001,-34.95165812,31.0,92.0,28.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:18+00:00,-8.05193734,-34.95164445,31.0,92.0,29.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:19+00:00,-8.05193135,-34.95163145,31.0,93.0,30.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:20+00:00,-8.05191769,-34.95161913,31.0,93.0,31.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:21+00:00,-8.05191135,-34.95160414,31.0,94.0,32.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:22+00:00,-8.05190336,-34.95158947,31.0,94.0,33.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:23+00:00,-8.05189503,-34.95157648,31.0,95.0,34.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:24+00:00,-8.05188736,-34.95156282,31.0,95.0,35.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:25+00:00,-8.05188171,-34.95154882,31.0,95.0,36.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:26+00:00,-8.05187271,-34.95153683,61.0,97.0,37.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:27+00:00,-8.05186571,-34.95152416,61.0,99.0,38.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:28+00:00,-8.05186004,-34.95151083,61.0,99.0,39.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:29+00:00,-8.05185572,-34.95149683,61.0,95.0,40.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:30+00:00,-8.05185105,-34.95148217,63.0,94.0,41.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:31+00:00,-8.05184639,-34.95146618,63.0,94.0,42.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:32+00:00,-8.05183973,-34.95144985,63.0,95.0,43.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:33+00:00,-8.05183374,-34.95143418,63.0,95.0,44.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:34+00:00,-8.05182707,-34.95141852,63.0,95.0,45.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:35+00:00,-8.05182308,-34.95140319,63.0,95.0,46.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:36+00:00,-8.05181875,-34.95138919,63.0,97.0,47.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:37+00:00,-8.05181308,-34.95137519,63.0,97.0,48.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:38+00:00,-8.05180608,-34.95136087,63.0,97.0,49.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:39+00:00,-8.05180176,-34.95134654,63.0,96.0,50.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:40+00:00,-8.0517991,-34.95133189,63.0,96.0,51.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:41+00:00,-8.0517971,-34.95131689,62.0,96.0,52.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:42+00:00,-8.0517971,-34.95130156,62.0,96.0,53.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:43+00:00,-8.05179643,-34.9512859,61.0,96.0,54.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:44+00:00,-8.05179144,-34.95127024,62.0,95.0,55.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:45+00:00,-8.05178278,-34.95125424,62.0,94.0,56.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:46+00:00,-8.05177644,-34.95123858,62.0,94.0,57.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:47+00:00,-8.05177145,-34.95122325,62.0,94.0,58.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:48+00:00,-8.05176846,-34.95120925,61.0,94.0,59.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:49+00:00,-8.05176781,-34.95119592,63.0,94.0,60.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:50+00:00,-8.05176781,-34.95118426,63.0,94.0,61.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:51+00:00,-8.05176981,-34.95117227,63.0,94.0,62.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:52+00:00,-8.05178246,-34.95116061,63.0,96.0,63.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:53+00:00,-8.05179846,-34.95114562,63.0,96.0,64.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:54+00:00,-8.05181545,-34.95112962,63.0,99.0,65.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:55+00:00,-8.05183312,-34.95111329,63.0,100.0,66.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:56+00:00,-8.05184912,-34.95109597,63.0,101.0,67.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:57+00:00,-8.05186312,-34.95107997,63.0,102.0,68.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:58+00:00,-8.05187511,-34.95106464,62.0,103.0,69.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:56:59+00:00,-8.0518861,-34.95104999,62.0,103.0,70.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:57:00+00:00,-8.05189777,-34.95103532,62.0,104.0,71.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:57:01+00:00,-8.05191542,-34.95101766,63.0,105.0,72.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:57:02+00:00,-8.05193441,-34.95100067,64.0,105.0,73.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:57:03+00:00,-8.05195041,-34.95098568,64.0,104.0,74.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:57:04+00:00,-8.0519634,-34.95097202,63.0,104.0,75.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:57:05+00:00,-8.05197374,-34.95095935,63.0,104.0,76.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:57:06+00:00,-8.05198173,-34.95094769,63.0,103.0,77.0
2022-11-21T10:55:35Z,walk,2022-11-21 10:57:07+00:00,-8.05198706,-34.95093637,62.0,103.0,78.0
