activity_id,sport_type,timestamp,latitude,longitude,heart_rate
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:17Z,-8.10062811,-35.04698228,93
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:18Z,-8.10057478,-35.04694863,93
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:19Z,-8.10052245,-35.04691464,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:20Z,-8.10047079,-35.04688065,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:21Z,-8.10042046,-35.04684832,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:22Z,-8.10036947,-35.04681699,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:23Z,-8.10032047,-35.046784,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:24Z,-8.10027147,-35.04675333,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:25Z,-8.10022181,-35.046726,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:26Z,-8.10017215,-35.04669668,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:27Z,-8.10012416,-35.04666601,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:28Z,-8.10007949,-35.04663435,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:29Z,-8.10004117,-35.04660135,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:30Z,-8.10000518,-35.04656535,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:31Z,-8.09997651,-35.04652402,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:32Z,-8.09995418,-35.04647669,96
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:33Z,-8.09993552,-35.04642602,97
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:34Z,-8.09991619,-35.04637269,97
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:35Z,-8.09989519,-35.04631803,98
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:36Z,-8.0998702,-35.04626337,98
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:37Z,-8.0998402,-35.04620972,98
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:38Z,-8.09980587,-35.04616272,99
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:39Z,-8.09976621,-35.04611939,99
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:40Z,-8.09972187,-35.04608073,99
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:41Z,-8.09967388,-35.04604706,99
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:42Z,-8.09962089,-35.04601739,99
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:43Z,-8.09956257,-35.04598774,99
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:44Z,-8.0995029,-35.04595774,99
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:45Z,-8.09944358,-35.04592308,100
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:46Z,-8.09938358,-35.04588541,101
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:47Z,-8.09932292,-35.04584409,101
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:48Z,-8.09926327,-35.04580076,101
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:49Z,-8.09920427,-35.0457601,101
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:50Z,-8.09914628,-35.0457211,103
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:51Z,-8.09908929,-35.04568477,105
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:52Z,-8.09903262,-35.0456491,105
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:53Z,-8.0989763,-35.04561277,105
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:54Z,-8.09891931,-35.04558178,105
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:55Z,-8.09885998,-35.04555445,105
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:56Z,-8.09879965,-35.04553045,105
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:57Z,-8.09873799,-35.04550845,106
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:58Z,-8.098676,-35.0454878,107
2023-03-14T00:13:29Z,ride,2023-03-14T00:15:59Z,-8.09861467,-35.04546546,107
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:00Z,-8.09855535,-35.04544514,107
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:01Z,-8.09849802,-35.04542881,106
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:02Z,-8.09843936,-35.04541315,106
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:03Z,-8.09838136,-35.04539848,105
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:04Z,-8.09832537,-35.04538549,106
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:05Z,-8.09827137,-35.04537549,106
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:06Z,-8.09822304,-35.0453665,106
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:07Z,-8.09818239,-35.04536117,106
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:08Z,-8.09815105,-35.0453625,107
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:09Z,-8.0981314,-35.04536983,108
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:10Z,-8.09812174,-35.04538083,108
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:11Z,-8.09812473,-35.04539048,108
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:12Z,-8.09814573,-35.04539848,109
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:13Z,-8.09817639,-35.04540548,109
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:14Z,-8.09821438,-35.04541082,110
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:15Z,-8.09825838,-35.04541647,110
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:16Z,-8.09830603,-35.04542246,110
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:17Z,-8.09835602,-35.04542979,110
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:18Z,-8.09840669,-35.04543979,110
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:19Z,-8.09845768,-35.04545144,110
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:20Z,-8.09850767,-35.0454661,111
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:21Z,-8.09855667,-35.04548309,110
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:22Z,-8.09860399,-35.04550409,108
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:23Z,-8.09864533,-35.04552941,108
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:24Z,-8.09867765,-35.04556241,108
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:25Z,-8.09869732,-35.04560374,108
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:26Z,-8.09870497,-35.04565206,107
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:27Z,-8.09870497,-35.04570539,105
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:28Z,-8.09870131,-35.04576173,104
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:29Z,-8.09869732,-35.04581939,103
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:30Z,-8.09869165,-35.04587705,103
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:31Z,-8.09868799,-35.04593538,103
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:32Z,-8.09868499,-35.04599537,103
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:33Z,-8.09868467,-35.04605537,103
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:34Z,-8.09868699,-35.04611536,103
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:35Z,-8.09869198,-35.04617636,102
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:36Z,-8.09869965,-35.04623702,102
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:37Z,-8.09870932,-35.04629368,102
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:38Z,-8.09871997,-35.04634868,102
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:39Z,-8.09873331,-35.046408,103
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:40Z,-8.09875163,-35.046467,104
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:41Z,-8.09877463,-35.046526,104
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:42Z,-8.09879895,-35.04658133,104
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:43Z,-8.09882462,-35.04663232,104
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:44Z,-8.09885228,-35.04668331,103
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:46Z,-8.09898561,-35.0468833,102
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:47Z,-8.09899527,-35.0468933,101
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:48Z,-8.09901692,-35.04691263,101
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:49Z,-8.09904759,-35.04693896,101
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:50Z,-8.09908291,-35.04696795,101
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:51Z,-8.09912225,-35.04699562,100
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:52Z,-8.09916225,-35.04702595,97
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:53Z,-8.09919757,-35.04706194,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:54Z,-8.09922357,-35.04710126,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:55Z,-8.09924056,-35.0471526,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:56Z,-8.09924389,-35.04721059,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:57Z,-8.09923456,-35.04727325,96
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:58Z,-8.09921457,-35.04733724,97
2023-03-14T00:13:29Z,ride,2023-03-14T00:16:59Z,-8.09918491,-35.04740124,97
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:00Z,-8.09915159,-35.04746024,97
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:01Z,-8.09911892,-35.04751324,96
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:03Z,-8.09905227,-35.04770657,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:04Z,-8.09905492,-35.04771123,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:05Z,-8.09906626,-35.04772289,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:06Z,-8.09908759,-35.04773789,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:07Z,-8.09911891,-35.04775722,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:08Z,-8.09915758,-35.04777955,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:09Z,-8.0991999,-35.04780521,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:10Z,-8.09924924,-35.04782354,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:11Z,-8.09930524,-35.04783987,96
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:12Z,-8.09936089,-35.04785186,97
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:13Z,-8.09941889,-35.04786419,97
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:14Z,-8.09947388,-35.04787485,97
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:15Z,-8.09952754,-35.04788452,97
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:16Z,-8.0995792,-35.04789184,97
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:17Z,-8.09962886,-35.04789817,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:18Z,-8.0996762,-35.0479035,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:19Z,-8.09972185,-35.0479095,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:20Z,-8.09976552,-35.04791449,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:21Z,-8.09980752,-35.04791782,96
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:22Z,-8.09984952,-35.04791881,96
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:23Z,-8.09989184,-35.04791815,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:24Z,-8.09993283,-35.04791749,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:25Z,-8.0999735,-35.04791716,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:26Z,-8.10001416,-35.04791584,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:27Z,-8.10005316,-35.04791485,93
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:28Z,-8.10009381,-35.04791252,93
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:29Z,-8.10013647,-35.04790785,92
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:30Z,-8.10017814,-35.04790252,92
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:31Z,-8.1002208,-35.04789319,93
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:32Z,-8.10026546,-35.04788286,93
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:33Z,-8.10031312,-35.04787253,93
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:34Z,-8.10036178,-35.0478622,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:35Z,-8.10041312,-35.04784987,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:36Z,-8.10046577,-35.04783788,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:37Z,-8.10051876,-35.04782489,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:38Z,-8.10057042,-35.04780956,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:39Z,-8.10062174,-35.04779157,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:40Z,-8.10067208,-35.0477729,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:41Z,-8.10072174,-35.04775291,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:42Z,-8.10077107,-35.04773058,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:43Z,-8.1008194,-35.04770624,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:44Z,-8.10086773,-35.04768059,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:44Z,-8.10091572,-35.04765292,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:45Z,-8.10096206,-35.04762293,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:46Z,-8.10100838,-35.0475906,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:47Z,-8.10105637,-35.04756427,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:48Z,-8.10110569,-35.04754261,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:49Z,-8.10115435,-35.04752894,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:50Z,-8.10119868,-35.04753027,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:51Z,-8.10123901,-35.0475426,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:52Z,-8.101275,-35.04756626,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:53Z,-8.10130632,-35.04760125,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:54Z,-8.10133364,-35.04764458,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:55Z,-8.10135497,-35.04770024,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:56Z,-8.10137297,-35.04776257,95
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:57Z,-8.10139129,-35.0478259,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:58Z,-8.10140996,-35.04788723,94
2023-03-14T00:13:29Z,ride,2023-03-14T00:17:59Z,-8.10142628,-35.04794756,93
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:00Z,-8.1014446,-35.04800455,93
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:01Z,-8.10146827,-35.04805388,93
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:02Z,-8.10149726,-35.04809255,93
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:03Z,-8.10152992,-35.04812055,93
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:04Z,-8.10156591,-35.0481332,93
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:05Z,-8.1016039,-35.04812988,92
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:06Z,-8.10164256,-35.04811355,90
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:07Z,-8.10168289,-35.04808555,90
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:08Z,-8.10172488,-35.04804856,90
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:09Z,-8.10176821,-35.04800956,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:10Z,-8.10181188,-35.04796857,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:11Z,-8.10185521,-35.0479249,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:12Z,-8.1018972,-35.0478809,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:13Z,-8.10193853,-35.04783691,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:14Z,-8.10197953,-35.04779358,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:15Z,-8.10202119,-35.04775025,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:16Z,-8.10206351,-35.04770859,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:17Z,-8.10210617,-35.04766726,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:18Z,-8.10214884,-35.04762893,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:19Z,-8.10219116,-35.04759293,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:20Z,-8.10223415,-35.04755926,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:21Z,-8.10227682,-35.04752761,92
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:22Z,-8.10231882,-35.04749828,93
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:23Z,-8.10235914,-35.04747095,92
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:24Z,-8.1023988,-35.04744362,92
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:25Z,-8.10243679,-35.04741796,92
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:26Z,-8.10247445,-35.04739296,92
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:27Z,-8.10251179,-35.0473693,92
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:28Z,-8.10254778,-35.0473473,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:29Z,-8.10258411,-35.04732664,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:30Z,-8.1026181,-35.04730698,91
2023-03-14T00:13:29Z,ride,2023-03-14T00:18:31Z,-8.1026511,-35.04728865,91
