activity_id,sport_type,timestamp,latitude,longitude,speed,heart_rate,cadence,duration_seconds
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:15+00:00,-8.05184333,-34.948475,0.0,,,0.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:16+00:00,-8.05185399,-34.94847899,0.0,,,1.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:17+00:00,-8.05186898,-34.94848632,0.0,94.0,,2.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:19+00:00,-8.05195497,-34.94853666,0.0,92.0,,4.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:20+00:00,-8.05195863,-34.94853931,0.0,92.0,,5.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:21+00:00,-8.05196229,-34.94854464,0.23000000417232513,91.0,,6.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:22+00:00,-8.05196863,-34.94855564,0.6399999856948853,91.0,,7.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:23+00:00,-8.05197262,-34.94856964,1.059999942779541,92.0,,8.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:24+00:00,-8.05197394,-34.9485853,1.3700000047683716,93.0,,9.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:25+00:00,-8.05197362,-34.94859897,1.4700000286102295,94.0,,10.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:26+00:00,-8.05197195,-34.94861429,1.4700000286102295,94.0,,11.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:27+00:00,-8.05196696,-34.94862763,1.5099999904632568,94.0,31.0,12.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:28+00:00,-8.05196129,-34.94864029,1.5,94.0,31.0,13.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:29+00:00,-8.05195464,-34.94865228,1.4800000190734863,94.0,31.0,14.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:30+00:00,-8.05194764,-34.94866394,1.4700000286102295,95.0,31.0,15.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:31+00:00,-8.05194197,-34.94867694,1.4700000286102295,96.0,31.0,16.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:32+00:00,-8.05193565,-34.94868993,1.4700000286102295,96.0,31.0,17.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:33+00:00,-8.05192998,-34.94870226,1.4600000381469727,95.0,31.0,18.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:34+00:00,-8.05192499,-34.94871525,1.4500000476837158,95.0,31.0,19.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:35+00:00,-8.05192166,-34.94872691,1.4500000476837158,95.0,31.0,20.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:36+00:00,-8.05191899,-34.94873924,1.440000057220459,95.0,31.0,21.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:37+00:00,-8.051916,-34.94875223,1.440000057220459,95.0,31.0,22.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:38+00:00,-8.05191234,-34.94876457,1.4299999475479126,95.0,31.0,23.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:39+00:00,-8.05191034,-34.94877489,1.4299999475479126,95.0,31.0,24.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:40+00:00,-8.05190868,-34.94878522,1.4199999570846558,95.0,31.0,25.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:41+00:00,-8.05190668,-34.94879556,1.399999976158142,95.0,31.0,26.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:42+00:00,-8.05190469,-34.94880555,1.3600000143051147,95.0,31.0,27.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:43+00:00,-8.05190135,-34.94881521,1.2999999523162842,95.0,31.0,28.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:44+00:00,-8.05189636,-34.94882387,1.2400000095367432,95.0,31.0,29.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:45+00:00,-8.05189271,-34.94883119,1.2400000095367432,95.0,31.0,30.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:46+00:00,-8.05188737,-34.94883719,1.1799999475479126,97.0,31.0,31.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:47+00:00,-8.05188438,-34.94884085,1.149999976158142,97.0,31.0,32.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:48+00:00,-8.05188572,-34.94884251,1.0800000429153442,98.0,31.0,33.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:49+00:00,-8.05189038,-34.94884317,0.949999988079071,99.0,31.0,34.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:50+00:00,-8.05189437,-34.94884317,0.8100000023841858,100.0,31.0,35.0
2023-08-30T22:23:59Z,walk,2023-08-30 22:24:51+00:00,-8.05190071,-34.94884483,0.8100000023841858,100.0,31.0,36.0
