activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:23Z,-8.04612709,-34.94225653,127.0,4.380000114440918
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:24Z,-8.04613243,-34.9422952,126.0,4.210000038146973
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:25Z,-8.04613675,-34.94233252,126.0,4.159999847412109
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:26Z,-8.04614208,-34.94237184,127.0,4.159999847412109
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:27Z,-8.04614408,-34.94241551,126.0,4.139999866485596
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:28Z,-8.04614474,-34.94246051,126.0,4.139999866485596
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:29Z,-8.04614641,-34.94250383,126.0,4.199999809265137
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:30Z,-8.0461474,-34.9425505,126.0,4.199999809265137
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:31Z,-8.04614906,-34.9426005,126.0,4.320000171661377
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:32Z,-8.04615139,-34.94264916,126.0,4.5
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:33Z,-8.04615472,-34.94269882,127.0,4.710000038146973
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:34Z,-8.04615805,-34.94274515,127.0,4.869999885559082
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:35Z,-8.04616104,-34.9427928,128.0,5.019999980926514
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:36Z,-8.04616503,-34.94284413,128.0,5.019999980926514
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:37Z,-8.04616937,-34.94289446,129.0,5.179999828338623
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:38Z,-8.0461737,-34.94294413,130.0,5.309999942779541
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:39Z,-8.04617836,-34.94299012,131.0,5.369999885559082
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:40Z,-8.04618302,-34.94303678,131.0,5.369999885559082
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:41Z,-8.04618736,-34.94308677,131.0,5.340000152587891
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:42Z,-8.04619136,-34.94313577,131.0,5.340000152587891
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:43Z,-8.04619568,-34.94318344,132.0,5.400000095367432
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:44Z,-8.04620067,-34.94322844,132.0,5.429999828338623
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:45Z,-8.04620534,-34.94326976,132.0,5.400000095367432
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:46Z,-8.04620866,-34.94331443,132.0,5.340000152587891
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:47Z,-8.04621166,-34.94335876,131.0,5.289999961853027
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:48Z,-8.04621499,-34.94340043,131.0,5.289999961853027
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:49Z,-8.04621865,-34.94344309,131.0,5.199999809265137
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:50Z,-8.04622198,-34.94348608,129.0,5.070000171661377
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:51Z,-8.04622664,-34.94353241,129.0,4.949999809265137
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:52Z,-8.0462313,-34.94357473,128.0,4.900000095367432
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:53Z,-8.0462353,-34.9436194,126.0,4.869999885559082
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:54Z,-8.04623829,-34.94366239,126.0,4.869999885559082
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:55Z,-8.04624095,-34.94370005,123.0,4.849999904632568
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:56Z,-8.04624294,-34.94373871,120.0,4.849999904632568
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:57Z,-8.04624561,-34.9437737,120.0,4.829999923706055
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:58Z,-8.04624961,-34.9438057,120.0,4.690000057220459
2023-11-02T13:25:05Z,ride,2023-11-02T13:30:59Z,-8.04625393,-34.94383404,120.0,4.460000038146973
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:00Z,-8.04625892,-34.94385969,120.0,4.460000038146973
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:01Z,-8.04626558,-34.94388268,121.0,4.139999866485596
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:02Z,-8.04627624,-34.94390168,121.0,3.809999942779541
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:03Z,-8.0462909,-34.94391768,122.0,3.4000000953674316
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:04Z,-8.04631056,-34.94393034,122.0,2.9600000381469727
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:05Z,-8.04633356,-34.94394101,122.0,2.740000009536743
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:06Z,-8.04636023,-34.94394834,122.0,2.740000009536743
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:07Z,-8.04638888,-34.94395433,121.0,2.700000047683716
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:08Z,-8.04642021,-34.94395966,121.0,2.7100000381469727
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:09Z,-8.04645287,-34.94396432,120.0,2.7100000381469727
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:10Z,-8.04648654,-34.94396865,120.0,2.859999895095825
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:11Z,-8.04652153,-34.94397264,120.0,3.1500000953674316
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:12Z,-8.0465572,-34.9439763,120.0,3.1500000953674316
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:13Z,-8.04659419,-34.94397963,119.0,3.4700000286102295
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:14Z,-8.04663185,-34.94398262,119.0,3.7100000381469727
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:15Z,-8.04666984,-34.94398595,117.0,3.8299999237060547
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:16Z,-8.04670783,-34.9439886,115.0,3.9000000953674316
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:17Z,-8.0467465,-34.94399159,114.0,3.9600000381469727
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:18Z,-8.04678517,-34.94399326,112.0,4.03000020980835
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:19Z,-8.04682416,-34.94399458,112.0,4.03000020980835
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:20Z,-8.04686348,-34.94399658,107.0,4.079999923706055
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:21Z,-8.04690315,-34.94399857,106.0,4.090000152587891
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:22Z,-8.0469428,-34.94400091,106.0,4.090000152587891
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:23Z,-8.04698147,-34.94400291,105.0,4.110000133514404
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:24Z,-8.0470198,-34.94400556,105.0,4.110000133514404
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:25Z,-8.04705713,-34.9440079,105.0,4.110000133514404
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:26Z,-8.04709413,-34.94400922,105.0,4.130000114440918
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:27Z,-8.04713078,-34.94401155,105.0,4.139999866485596
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:28Z,-8.04716678,-34.94401389,105.0,4.139999866485596
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:29Z,-8.04720277,-34.94401721,105.0,4.159999847412109
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:30Z,-8.04723811,-34.94401954,105.0,4.159999847412109
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:31Z,-8.0472741,-34.94402221,105.0,4.159999847412109
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:32Z,-8.04731009,-34.94402488,105.0,4.159999847412109
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:33Z,-8.04734374,-34.94402787,107.0,4.159999847412109
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:34Z,-8.04738008,-34.94403052,105.0,4.139999866485596
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:35Z,-8.04741573,-34.94403286,104.0,4.139999866485596
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:36Z,-8.04745139,-34.94403518,104.0,4.139999866485596
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:37Z,-8.04748671,-34.94403751,104.0,4.139999866485596
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:38Z,-8.04751938,-34.94404018,104.0,4.130000114440918
