activity_id,sport_type,timestamp,latitude,longitude,speed,heart_rate,cadence,duration_seconds
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:12+00:00,-8.05182832,-34.94829333,0.0,,,0.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:13+00:00,-8.05183898,-34.94829168,0.0,,,1.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:15+00:00,-8.05203831,-34.94841667,0.0,94.0,30.0,3.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:16+00:00,-8.05204031,-34.94841766,0.0,94.0,30.0,4.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:17+00:00,-8.0520513,-34.94841866,0.0,93.0,,5.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:18+00:00,-8.05206196,-34.94841965,0.0,93.0,60.0,6.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:19+00:00,-8.05207029,-34.94842131,0.7400000095367432,93.0,61.0,7.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:20+00:00,-8.05208363,-34.94841665,2.0299999713897705,93.0,61.0,8.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:21+00:00,-8.05211028,-34.94840766,2.5899999141693115,97.0,61.0,9.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:22+00:00,-8.05213562,-34.94840099,2.5899999141693115,97.0,61.0,10.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:23+00:00,-8.05215995,-34.948394,2.640000104904175,101.0,61.0,11.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:25+00:00,-8.05209828,-34.94841,3.190000057220459,103.0,61.0,13.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:26+00:00,-8.05207462,-34.94841799,3.700000047683716,104.0,61.0,14.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:27+00:00,-8.05204063,-34.94843166,3.609999895095825,105.0,61.0,15.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:28+00:00,-8.05199964,-34.94845066,3.630000114440918,106.0,63.0,16.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:29+00:00,-8.0519533,-34.94847532,3.630000114440918,106.0,63.0,17.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:30+00:00,-8.0519063,-34.94850532,3.809999942779541,106.0,63.0,18.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:31+00:00,-8.0518613,-34.94853798,3.7300000190734863,108.0,63.0,19.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:32+00:00,-8.05182198,-34.94856798,3.549999952316284,111.0,62.0,20.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:33+00:00,-8.05179066,-34.94859298,3.740000009536743,112.0,62.0,21.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:34+00:00,-8.05176532,-34.94861497,3.930000066757202,110.0,62.0,22.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:35+00:00,-8.05174599,-34.94863464,3.930000066757202,110.0,62.0,23.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:36+00:00,-8.051731,-34.9486523,3.9600000381469727,110.0,62.0,24.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:37+00:00,-8.05171901,-34.94866996,3.9600000381469727,110.0,62.0,25.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:38+00:00,-8.05170902,-34.94868629,3.619999885559082,110.0,62.0,26.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:39+00:00,-8.05170335,-34.94870428,3.0199999809265137,111.0,63.0,27.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:40+00:00,-8.05169935,-34.94872161,2.5399999618530273,111.0,63.0,28.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:41+00:00,-8.05169469,-34.94873627,2.5399999618530273,111.0,63.0,29.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:42+00:00,-8.05168803,-34.94875226,2.2200000286102295,111.0,63.0,30.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:43+00:00,-8.05168036,-34.94876925,2.0899999141693115,111.0,63.0,31.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:44+00:00,-8.05167437,-34.94878658,2.0399999618530273,111.0,63.0,32.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:45+00:00,-8.05166904,-34.94880158,1.9600000381469727,108.0,63.0,33.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:46+00:00,-8.05166504,-34.9488159,1.8899999856948853,108.0,63.0,34.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:47+00:00,-8.05166005,-34.94882923,1.8899999856948853,108.0,63.0,35.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:48+00:00,-8.05165238,-34.94884023,1.840000033378601,105.0,62.0,36.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:49+00:00,-8.05164506,-34.94884922,1.7999999523162842,103.0,63.0,37.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:50+00:00,-8.05163773,-34.94885821,1.75,103.0,63.0,38.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:51+00:00,-8.05163206,-34.94886588,1.659999966621399,103.0,64.0,39.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:52+00:00,-8.05162574,-34.94887654,1.5700000524520874,103.0,63.0,40.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:53+00:00,-8.05162075,-34.9488862,1.5700000524520874,103.0,63.0,41.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:54+00:00,-8.05161608,-34.94889486,1.4700000286102295,103.0,63.0,42.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:55+00:00,-8.05161142,-34.94890586,1.3899999856948853,103.0,63.0,43.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:56+00:00,-8.05160976,-34.94891752,1.3600000143051147,104.0,63.0,44.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:57+00:00,-8.05160976,-34.94892951,1.3600000143051147,104.0,63.0,45.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:58+00:00,-8.05161209,-34.94894116,1.3600000143051147,107.0,63.0,46.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:53:59+00:00,-8.05161475,-34.94895316,1.3600000143051147,107.0,63.0,47.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:00+00:00,-8.05161641,-34.94896582,1.3700000047683716,108.0,63.0,48.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:01+00:00,-8.05161874,-34.94897615,1.3700000047683716,109.0,63.0,49.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:02+00:00,-8.05162074,-34.94898715,1.3700000047683716,108.0,63.0,50.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:03+00:00,-8.05162206,-34.94899948,1.3700000047683716,107.0,63.0,51.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:04+00:00,-8.05162173,-34.94901281,1.3700000047683716,108.0,63.0,52.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:05+00:00,-8.05162007,-34.94902648,1.3700000047683716,108.0,63.0,53.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:06+00:00,-8.05161841,-34.94904113,1.3700000047683716,108.0,63.0,54.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:07+00:00,-8.05161741,-34.94905546,1.3799999952316284,108.0,63.0,55.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:08+00:00,-8.05161442,-34.94906711,1.3799999952316284,108.0,63.0,56.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:09+00:00,-8.05161277,-34.94908045,1.3899999856948853,108.0,63.0,57.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:10+00:00,-8.05161509,-34.94909445,1.3899999856948853,108.0,32.0,58.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:11+00:00,-8.05161576,-34.94910811,1.3899999856948853,108.0,32.0,59.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:12+00:00,-8.05161543,-34.94912244,1.399999976158142,108.0,32.0,60.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:13+00:00,-8.05161243,-34.94913344,1.409999966621399,108.0,31.0,61.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:14+00:00,-8.05160944,-34.94914543,1.4199999570846558,108.0,32.0,62.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:15+00:00,-8.05160645,-34.94915876,1.4299999475479126,110.0,32.0,63.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:16+00:00,-8.0516038,-34.94917209,1.4299999475479126,109.0,32.0,64.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:17+00:00,-8.05160313,-34.94918609,1.4299999475479126,109.0,32.0,65.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:18+00:00,-8.0516038,-34.94919908,1.4299999475479126,108.0,32.0,66.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:19+00:00,-8.05160412,-34.94921141,1.440000057220459,108.0,32.0,67.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:20+00:00,-8.05160313,-34.94922107,1.440000057220459,108.0,33.0,68.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:21+00:00,-8.05160113,-34.94922941,1.440000057220459,108.0,33.0,69.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:22+00:00,-8.05159647,-34.94924106,1.4500000476837158,109.0,31.0,70.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:23+00:00,-8.05159114,-34.9492524,1.4500000476837158,109.0,31.0,71.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:24+00:00,-8.05158581,-34.94926405,1.4500000476837158,109.0,32.0,72.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:25+00:00,-8.05158014,-34.94927571,1.4500000476837158,110.0,31.0,73.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:26+00:00,-8.05157447,-34.94928471,1.4500000476837158,110.0,31.0,74.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:27+00:00,-8.05157048,-34.94929437,1.4500000476837158,110.0,31.0,75.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:28+00:00,-8.05156682,-34.94930369,1.440000057220459,110.0,31.0,76.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:29+00:00,-8.05156416,-34.94931369,1.440000057220459,110.0,31.0,77.0
2024-02-13T14:52:59Z,walk,2024-02-13 14:54:30+00:00,-8.05156049,-34.94932501,1.440000057220459,111.0,31.0,78.0
