time,latitude,longitude,altitude
2022-08-16T11:14:27Z,-8.053175,-34.94973,
2022-08-16T11:14:29Z,-8.053382,-34.949783,
2022-08-16T11:14:30Z,-8.053381,-34.949795,
2022-08-16T11:14:31Z,-8.053378,-34.949806,
2022-08-16T11:14:32Z,-8.05337,-34.949802,
2022-08-16T11:14:33Z,-8.053362,-34.94979,
2022-08-16T11:14:34Z,-8.053352,-34.94977,
2022-08-16T11:14:35Z,-8.053343,-34.949753,
2022-08-16T11:14:36Z,-8.053334,-34.94973,
2022-08-16T11:14:37Z,-8.053328,-34.949703,
2022-08-16T11:14:38Z,-8.053324,-34.949677,
2022-08-16T11:14:39Z,-8.05332,-34.94965,
2022-08-16T11:14:40Z,-8.053319,-34.949623,
2022-08-16T11:14:41Z,-8.053318,-34.9496,
2022-08-16T11:14:42Z,-8.05332,-34.949574,
2022-08-16T11:14:43Z,-8.053321,-34.94955,
2022-08-16T11:14:44Z,-8.053322,-34.949528,
2022-08-16T11:14:45Z,-8.053324,-34.949505,
2022-08-16T11:14:46Z,-8.053326,-34.949482,
2022-08-16T11:14:47Z,-8.053328,-34.949463,
2022-08-16T11:14:48Z,-8.05333,-34.94944,
2022-08-16T11:14:49Z,-8.053333,-34.94942,
2022-08-16T11:14:50Z,-8.053336,-34.949398,
2022-08-16T11:14:51Z,-8.053338,-34.949375,
2022-08-16T11:14:52Z,-8.05334,-34.949356,
2022-08-16T11:14:53Z,-8.053344,-34.949333,
2022-08-16T11:14:54Z,-8.053348,-34.94931,
2022-08-16T11:14:55Z,-8.053352,-34.949287,
2022-08-16T11:14:56Z,-8.053354,-34.949265,
2022-08-16T11:14:57Z,-8.053358,-34.94924,
2022-08-16T11:14:58Z,-8.053363,-34.94922,
2022-08-16T11:14:59Z,-8.053367,-34.9492,
2022-08-16T11:15:00Z,-8.0533695,-34.949177,
2022-08-16T11:15:01Z,-8.053373,-34.949154,
2022-08-16T11:15:02Z,-8.053377,-34.949135,
2022-08-16T11:15:03Z,-8.053383,-34.949116,
2022-08-16T11:15:04Z,-8.053392,-34.9491,
2022-08-16T11:15:05Z,-8.053404,-34.94909,
2022-08-16T11:15:06Z,-8.053418,-34.94908,
2022-08-16T11:15:07Z,-8.053435,-34.94908,
2022-08-16T11:15:08Z,-8.0534525,-34.949085,
2022-08-16T11:15:09Z,-8.053471,-34.94909,
2022-08-16T11:15:10Z,-8.053488,-34.949093,
2022-08-16T11:15:11Z,-8.053506,-34.949093,
2022-08-16T11:15:12Z,-8.053524,-34.949093,
2022-08-16T11:15:13Z,-8.053543,-34.949093,
2022-08-16T11:15:14Z,-8.053561,-34.94909,
