activity_id,sport_type,timestamp,latitude,longitude,altitude,distance,heart_rate,time_diff,distance_diff,calculated_speed,altitude_diff,gradient
2020-04-14T22:26:58Z,Running,2020-04-14 22:26:58+00:00,-8.051708221435547,-34.94873809814453,0.0,0.0,104,,,,,
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:02+00:00,-8.051705360412598,-34.94874572753906,0.0,1.0,104,4.0,1.0,0.25,0.0,0.0
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:03+00:00,-8.051703453063965,-34.94874954223633,0.0,1.0,104,1.0,0.0,0.0,0.0,
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:04+00:00,-8.051703453063965,-34.94875717163086,0.0,2.0,104,1.0,1.0,1.0,0.0,0.0
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:05+00:00,-8.051702499389648,-34.948768615722656,0.0,3.0,105,1.0,1.0,1.0,0.0,0.0
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:06+00:00,-8.051700592041016,-34.94878387451172,0.0,5.0,106,1.0,2.0,2.0,0.0,0.0
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:07+00:00,-8.051698684692383,-34.948795318603516,0.0,6.0,106,1.0,1.0,1.0,0.0,0.0
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:08+00:00,-8.05169677734375,-34.94881057739258,0.0,8.0,106,1.0,2.0,2.0,0.0,0.0
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:09+00:00,-8.051694869995117,-34.948822021484375,0.0,9.0,105,1.0,1.0,1.0,0.0,0.0
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:10+00:00,-8.051692008972168,-34.94883728027344,0.0,11.0,105,1.0,2.0,2.0,0.0,0.0
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:14+00:00,-8.051680564880371,-34.94889831542969,20.0,18.0,104,4.0,7.0,1.75,20.0,285.7142857142857
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:18+00:00,-8.05167007446289,-34.94895553588867,20.0,24.0,104,4.0,6.0,1.5,0.0,0.0
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:21+00:00,-8.051665306091309,-34.949005126953125,20.0,29.0,104,3.0,5.0,1.6666666666666667,0.0,0.0
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:25+00:00,-8.051655769348145,-34.949066162109375,20.0,36.0,106,4.0,7.0,1.75,0.0,0.0
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:28+00:00,-8.051651000976562,-34.9491081237793,21.0,41.0,106,3.0,5.0,1.6666666666666667,1.0,20.0
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:32+00:00,-8.051641464233398,-34.949161529541016,22.0,47.0,108,4.0,6.0,1.5,1.0,16.666666666666664
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:36+00:00,-8.051641464233398,-34.94921875,24.0,53.0,109,4.0,6.0,1.5,2.0,33.33333333333333
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:40+00:00,-8.051639556884766,-34.94927215576172,25.0,59.0,107,4.0,6.0,1.5,1.0,16.666666666666664
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:44+00:00,-8.051628112792969,-34.94932556152344,25.0,65.0,108,4.0,6.0,1.5,0.0,0.0
2020-04-14T22:26:58Z,Running,2020-04-14 22:27:48+00:00,-8.051618576049805,-34.94938659667969,26.0,72.0,109,4.0,7.0,1.75,1.0,14.285714285714285
