activity_id,sport_type,timestamp,latitude,longitude,speed,cadence,heart_rate,duration_seconds
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:01+00:00,-8.051435,-34.94855333,0.0,,,0.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:03+00:00,-8.05170833,-34.94866499,0.0,,,2.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:04+00:00,-8.05170334,-34.94867398,0.0,,,3.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:05+00:00,-8.05169801,-34.94869065,0.0,88.0,,4.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:06+00:00,-8.05169169,-34.94871597,0.0,88.0,117.0,5.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:07+00:00,-8.05168369,-34.94874564,0.0,88.0,117.0,6.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:08+00:00,-8.0516787,-34.94877396,0.0,88.0,117.0,7.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:09+00:00,-8.05167537,-34.94879863,0.0,88.0,117.0,8.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:10+00:00,-8.05167472,-34.94882695,0.0,88.0,117.0,9.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:11+00:00,-8.05167637,-34.94885495,0.0,88.0,117.0,10.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:12+00:00,-8.05167904,-34.94888228,1.4299999475479126,88.0,117.0,11.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:13+00:00,-8.05168104,-34.94890894,2.859999895095825,88.0,117.0,12.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:14+00:00,-8.0516827,-34.9489316,2.8499999046325684,88.0,118.0,13.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:15+00:00,-8.05168335,-34.94895293,2.859999895095825,88.0,119.0,14.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:16+00:00,-8.05168402,-34.94897359,2.8399999141693115,88.0,119.0,15.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:17+00:00,-8.05168303,-34.94899491,2.8399999141693115,88.0,119.0,16.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:18+00:00,-8.05168036,-34.94901758,2.799999952316284,88.0,119.0,17.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:19+00:00,-8.05167604,-34.9490409,2.7100000381469727,88.0,119.0,18.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:20+00:00,-8.05167238,-34.94906389,2.640000104904175,88.0,119.0,19.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:21+00:00,-8.05166973,-34.94908721,2.5999999046325684,88.0,119.0,20.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:22+00:00,-8.05166773,-34.94911155,2.5899999141693115,88.0,119.0,21.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:23+00:00,-8.05166607,-34.94913655,2.5899999141693115,88.0,119.0,22.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:24+00:00,-8.0516654,-34.94916054,2.609999895095825,88.0,119.0,23.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:25+00:00,-8.0516634,-34.94918387,2.630000114440918,88.0,119.0,24.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:26+00:00,-8.05166007,-34.94920653,2.6500000953674316,87.0,118.0,25.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:27+00:00,-8.05165607,-34.94922886,2.6700000762939453,87.0,118.0,26.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:28+00:00,-8.05165241,-34.94925052,2.6500000953674316,88.0,119.0,27.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:29+00:00,-8.05164775,-34.94927218,2.6500000953674316,88.0,119.0,28.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:30+00:00,-8.05164309,-34.94929318,2.6500000953674316,88.0,118.0,29.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:31+00:00,-8.05163877,-34.94931451,2.640000104904175,87.0,118.0,30.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:32+00:00,-8.05163543,-34.94933516,2.609999895095825,87.0,119.0,31.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:33+00:00,-8.05163311,-34.94935583,2.569999933242798,87.0,118.0,32.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:34+00:00,-8.05163078,-34.94937682,2.559999942779541,88.0,118.0,33.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:35+00:00,-8.05162779,-34.94939849,2.559999942779541,88.0,118.0,34.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:36+00:00,-8.05162512,-34.94942082,2.5299999713897705,88.0,118.0,35.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:37+00:00,-8.05162312,-34.94944381,2.5,88.0,118.0,36.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:38+00:00,-8.0516208,-34.94946647,2.5,87.0,119.0,37.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:39+00:00,-8.05161847,-34.9494888,2.4800000190734863,87.0,119.0,38.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:40+00:00,-8.05161582,-34.94951113,2.4600000381469727,88.0,120.0,39.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:41+00:00,-8.05161315,-34.94953247,2.4600000381469727,88.0,120.0,40.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:42+00:00,-8.05161115,-34.94955446,2.4600000381469727,88.0,120.0,41.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:43+00:00,-8.05160849,-34.94957745,2.4800000190734863,87.0,120.0,42.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:45+00:00,-8.05160584,-34.94960045,2.4800000190734863,87.0,120.0,44.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:46+00:00,-8.05160218,-34.94964477,2.5,88.0,120.0,45.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:47+00:00,-8.0516025,-34.9496671,2.5,88.0,120.0,46.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:48+00:00,-8.05160218,-34.94968976,2.509999990463257,88.0,120.0,47.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:49+00:00,-8.05160051,-34.94971309,2.5199999809265137,88.0,121.0,48.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:50+00:00,-8.05159718,-34.94973675,2.5299999713897705,88.0,121.0,49.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:52+00:00,-8.05159319,-34.94976175,2.5299999713897705,87.0,122.0,51.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:53+00:00,-8.0515852,-34.9498074,2.5399999618530273,87.0,123.0,52.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:54+00:00,-8.05158121,-34.94983106,2.5399999618530273,87.0,123.0,53.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:55+00:00,-8.05157721,-34.9498564,2.549999952316284,87.0,122.0,54.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:56+00:00,-8.05157255,-34.94987972,2.549999952316284,87.0,122.0,55.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:57+00:00,-8.05156789,-34.94990205,2.559999942779541,87.0,121.0,56.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:08:59+00:00,-8.05156355,-34.94992271,2.569999933242798,87.0,121.0,58.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:09:00+00:00,-8.05155456,-34.9499677,2.5799999237060547,87.0,121.0,59.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:09:01+00:00,-8.05155024,-34.9499917,2.5799999237060547,87.0,121.0,60.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:09:02+00:00,-8.05154525,-34.95001502,2.5899999141693115,87.0,122.0,61.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:09:03+00:00,-8.05154192,-34.95003669,2.5899999141693115,88.0,122.0,62.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:09:04+00:00,-8.05153858,-34.95005801,2.5899999141693115,88.0,122.0,63.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:09:05+00:00,-8.05153525,-34.95008067,2.5899999141693115,88.0,122.0,64.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:09:06+00:00,-8.05153293,-34.95010333,2.5899999141693115,88.0,122.0,65.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:09:08+00:00,-8.0515306,-34.95012599,2.5999999046325684,88.0,120.0,67.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:09:09+00:00,-8.05152361,-34.95016964,2.5999999046325684,88.0,120.0,68.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:09:10+00:00,-8.05152028,-34.95019296,2.5999999046325684,88.0,120.0,69.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:09:11+00:00,-8.05151695,-34.95021663,2.5999999046325684,88.0,120.0,70.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:09:12+00:00,-8.05151261,-34.95023863,2.5999999046325684,88.0,120.0,71.0
2026-01-18T22:07:50Z,Run,2026-01-18 22:09:13+00:00,-8.05150795,-34.95026095,2.5999999046325684,88.0,120.0,72.0
