activity_id,sport_type,timestamp,latitude,longitude,speed,heart_rate,cadence,duration_seconds
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:40+00:00,-10.11812832,-36.16915,0.0,,,0.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:42+00:00,-10.11786667,-36.16936999,0.0,,,2.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:43+00:00,-10.11787067,-36.16935999,0.0,,,3.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:44+00:00,-10.11787566,-36.169343,0.0,,,4.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:45+00:00,-10.11788065,-36.16932301,0.0,,,5.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:46+00:00,-10.11788364,-36.16930334,0.0,,,6.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:47+00:00,-10.11788231,-36.16928369,0.0,93.0,,7.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:48+00:00,-10.11787865,-36.16926503,0.0,93.0,,8.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:49+00:00,-10.11787431,-36.1692477,0.0,93.0,,9.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:50+00:00,-10.11786499,-36.16923636,0.0,93.0,,10.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:51+00:00,-10.11785732,-36.16922537,0.8100000023841858,93.0,30.0,11.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:52+00:00,-10.11785,-36.16921537,1.6200000047683716,93.0,,12.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:53+00:00,-10.11784233,-36.16920605,1.6200000047683716,93.0,,13.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:54+00:00,-10.117835,-36.16919739,1.600000023841858,94.0,29.0,14.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:55+00:00,-10.11782568,-36.16918906,1.5299999713897705,94.0,29.0,15.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:56+00:00,-10.11781601,-36.16918106,1.440000057220459,95.0,29.0,16.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:57+00:00,-10.11780735,-36.16917473,1.3799999952316284,95.0,29.0,17.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:59+00:00,-10.11780003,-36.16916707,1.3600000143051147,97.0,29.0,19.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:44:59+00:00,-10.11779236,-36.1691564,1.3600000143051147,97.0,29.0,19.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:00+00:00,-10.11778271,-36.16914675,1.340000033378601,99.0,29.0,20.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:01+00:00,-10.11777205,-36.16913575,1.340000033378601,98.0,29.0,21.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:02+00:00,-10.11776305,-36.16912575,1.350000023841858,98.0,30.0,22.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:03+00:00,-10.11775605,-36.16911541,1.3700000047683716,98.0,30.0,23.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:04+00:00,-10.11775072,-36.16910509,1.399999976158142,99.0,30.0,24.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:05+00:00,-10.11774406,-36.16909509,1.399999976158142,99.0,30.0,25.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:06+00:00,-10.11773873,-36.16908676,1.3899999856948853,99.0,30.0,26.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:07+00:00,-10.11773474,-36.1690781,1.3799999952316284,99.0,30.0,27.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:08+00:00,-10.11773274,-36.16907043,1.3899999856948853,99.0,30.0,28.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:09+00:00,-10.11773074,-36.1690621,1.350000023841858,100.0,30.0,29.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:10+00:00,-10.11772807,-36.16905544,1.190000057220459,101.0,30.0,30.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:11+00:00,-10.11772175,-36.16905078,1.190000057220459,101.0,30.0,31.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:12+00:00,-10.11771509,-36.16904745,0.9700000286102295,102.0,30.0,32.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:13+00:00,-10.11770742,-36.1690448,0.7699999809265137,102.0,30.0,33.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:14+00:00,-10.11770009,-36.16904381,0.7099999785423279,102.0,30.0,34.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:15+00:00,-10.11769277,-36.16904147,0.7799999713897705,103.0,30.0,35.0
2024-07-25T21:44:29Z,walk,2024-07-25 21:45:16+00:00,-10.11768544,-36.16903647,0.8100000023841858,104.0,30.0,36.0
