activity_id,sport_type,timestamp,latitude,longitude,altitude,distance,heart_rate,time_diff,distance_diff,calculated_speed,altitude_diff,gradient
2020-08-16T15:43:10Z,Other,2020-08-16 15:43:10+00:00,-8.051772117614746,-34.948486328125,0.0,0.0,110,,,,,
2020-08-16T15:43:10Z,Other,2020-08-16 15:43:13+00:00,-8.051772117614746,-34.948486328125,0.0,0.0,110,3.0,0.0,0.0,0.0,
2020-08-16T15:43:10Z,Other,2020-08-16 15:43:14+00:00,-8.05176830291748,-34.94849395751953,0.0,1.0,110,1.0,1.0,1.0,0.0,0.0
2020-08-16T15:43:10Z,Other,2020-08-16 15:43:15+00:00,-8.051766395568848,-34.948509216308594,0.0,3.0,110,1.0,2.0,2.0,0.0,0.0
2020-08-16T15:43:10Z,Other,2020-08-16 15:43:16+00:00,-8.051763534545898,-34.948524475097656,0.0,5.0,110,1.0,2.0,2.0,0.0,0.0
2020-08-16T15:43:10Z,Other,2020-08-16 15:43:17+00:00,-8.051762580871582,-34.94853210449219,0.0,6.0,110,1.0,1.0,1.0,0.0,0.0
2020-08-16T15:43:10Z,Other,2020-08-16 15:43:18+00:00,-8.05176067352295,-34.94853973388672,0.0,7.0,110,1.0,1.0,1.0,0.0,0.0
2020-08-16T15:43:10Z,Other,2020-08-16 15:43:19+00:00,-8.05176067352295,-34.948543548583984,0.0,7.0,110,1.0,0.0,0.0,0.0,
2020-08-16T15:43:10Z,Other,2020-08-16 15:43:20+00:00,-8.051759719848633,-34.94853973388672,0.0,7.0,110,1.0,0.0,0.0,0.0,
2020-08-16T15:43:10Z,Other,2020-08-16 15:43:21+00:00,-8.051759719848633,-34.94853591918945,0.0,7.0,110,1.0,0.0,0.0,0.0,
2020-08-16T15:43:10Z,Other,2020-08-16 15:43:22+00:00,-8.051759719848633,-34.94852828979492,9.0,8.0,110,1.0,1.0,1.0,9.0,900.0
2020-08-16T15:43:10Z,Other,2020-08-16 15:43:23+00:00,-8.051758766174316,-34.948524475097656,9.0,8.0,110,1.0,0.0,0.0,0.0,
2020-08-16T15:43:10Z,Other,2020-08-16 15:43:24+00:00,-8.0517578125,-34.948516845703125,9.0,9.1,110,1.0,1.0999999999999996,1.0999999999999996,0.0,0.0
2020-08-16T15:43:10Z,Other,2020-08-16 15:43:25+00:00,-8.051756858825684,-34.948509216308594,9.0,10.1,110,1.0,1.0,1.0,0.0,0.0
