activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence,speed
2024-04-13T21:59:43Z,run,2024-04-13T22:00:02Z,-8.04992333,-34.95312,104,88.0,0.30000001192092896
2024-04-13T21:59:43Z,run,2024-04-13T22:00:03Z,-8.04992799,-34.95312567,104,88.0,0.30000001192092896
2024-04-13T21:59:43Z,run,2024-04-13T22:00:04Z,-8.04991833,-34.95312501,108,88.0,0.5899999737739563
2024-04-13T21:59:43Z,run,2024-04-13T22:00:05Z,-8.04990134,-34.95312234,111,88.0,0.8199999928474426
2024-04-13T21:59:43Z,run,2024-04-13T22:00:06Z,-8.04988534,-34.95311734,113,88.0,1.2599999904632568
2024-04-13T21:59:43Z,run,2024-04-13T22:00:07Z,-8.04986835,-34.95311201,115,88.0,1.4600000381469727
2024-04-13T21:59:43Z,run,2024-04-13T22:00:08Z,-8.04984769,-34.95310634,116,88.0,1.4700000286102295
2024-04-13T21:59:43Z,run,2024-04-13T22:00:09Z,-8.04982602,-34.95309835,115,88.0,1.7599999904632568
2024-04-13T21:59:43Z,run,2024-04-13T22:00:10Z,-8.04980502,-34.95309135,115,88.0,1.7599999904632568
2024-04-13T21:59:43Z,run,2024-04-13T22:00:11Z,-8.0497797,-34.95308803,115,88.0,2.0999999046325684
2024-04-13T21:59:43Z,run,2024-04-13T22:00:12Z,-8.04975204,-34.95308636,114,89.0,2.200000047683716
2024-04-13T21:59:43Z,run,2024-04-13T22:00:13Z,-8.04972338,-34.95308437,113,88.0,2.319999933242798
2024-04-13T21:59:43Z,run,2024-04-13T22:00:14Z,-8.04969372,-34.95307971,110,89.0,2.450000047683716
2024-04-13T21:59:43Z,run,2024-04-13T22:00:15Z,-8.04966473,-34.95307704,110,88.0,2.559999942779541
2024-04-13T21:59:43Z,run,2024-04-13T22:00:16Z,-8.04963673,-34.95307237,110,88.0,2.559999942779541
2024-04-13T21:59:43Z,run,2024-04-13T22:00:17Z,-8.04961107,-34.95306838,110,88.0,2.690000057220459
2024-04-13T21:59:43Z,run,2024-04-13T22:00:18Z,-8.0495854,-34.95306672,111,88.0,2.7799999713897705
2024-04-13T21:59:43Z,run,2024-04-13T22:00:19Z,-8.04955908,-34.95306405,111,88.0,2.7899999618530273
2024-04-13T21:59:43Z,run,2024-04-13T22:00:20Z,-8.04953408,-34.95305939,113,88.0,2.799999952316284
2024-04-13T21:59:43Z,run,2024-04-13T22:00:21Z,-8.04950976,-34.95305406,113,88.0,2.7899999618530273
2024-04-13T21:59:43Z,run,2024-04-13T22:00:22Z,-8.04948742,-34.95305173,113,88.0,2.7899999618530273
2024-04-13T21:59:43Z,run,2024-04-13T22:00:23Z,-8.04946543,-34.95305006,113,88.0,2.740000009536743
2024-04-13T21:59:43Z,run,2024-04-13T22:00:24Z,-8.04944011,-34.95304707,113,88.0,2.7100000381469727
2024-04-13T21:59:43Z,run,2024-04-13T22:00:25Z,-8.04941311,-34.95304907,113,88.0,2.690000057220459
2024-04-13T21:59:43Z,run,2024-04-13T22:00:26Z,-8.04938645,-34.95305107,113,87.0,2.680000066757202
2024-04-13T21:59:43Z,run,2024-04-13T22:00:27Z,-8.04936079,-34.95305107,114,87.0,2.690000057220459
2024-04-13T21:59:43Z,run,2024-04-13T22:00:28Z,-8.04933545,-34.95304874,114,87.0,2.690000057220459
2024-04-13T21:59:43Z,run,2024-04-13T22:00:29Z,-8.04930945,-34.95304474,113,87.0,2.690000057220459
2024-04-13T21:59:43Z,run,2024-04-13T22:00:30Z,-8.0492828,-34.95304041,113,87.0,2.700000047683716
2024-04-13T21:59:43Z,run,2024-04-13T22:00:31Z,-8.04925613,-34.95303575,112,87.0,2.7200000286102295
2024-04-13T21:59:43Z,run,2024-04-13T22:00:33Z,-8.04923013,-34.95303341,112,87.0,2.75
2024-04-13T21:59:43Z,run,2024-04-13T22:00:33Z,-8.04920447,-34.95303076,112,87.0,2.7699999809265137
2024-04-13T21:59:43Z,run,2024-04-13T22:00:35Z,-8.04910847,-34.95302177,112,88.0,2.759999990463257
2024-04-13T21:59:43Z,run,2024-04-13T22:00:36Z,-8.04910248,-34.95302111,112,88.0,2.759999990463257
2024-04-13T21:59:43Z,run,2024-04-13T22:00:37Z,-8.04909182,-34.95301979,112,88.0,2.7699999809265137
2024-04-13T21:59:43Z,run,2024-04-13T22:00:38Z,-8.04907783,-34.95301845,111,88.0,2.7699999809265137
2024-04-13T21:59:43Z,run,2024-04-13T22:00:39Z,-8.04906049,-34.9530158,111,88.0,2.759999990463257
2024-04-13T21:59:43Z,run,2024-04-13T22:00:40Z,-8.04903984,-34.95301113,111,88.0,2.759999990463257
2024-04-13T21:59:43Z,run,2024-04-13T22:00:41Z,-8.04901917,-34.95300747,112,88.0,2.7300000190734863
2024-04-13T21:59:43Z,run,2024-04-13T22:00:42Z,-8.04899885,-34.95300348,113,88.0,2.7100000381469727
2024-04-13T21:59:43Z,run,2024-04-13T22:00:43Z,-8.04897719,-34.95299749,113,88.0,2.680000066757202
2024-04-13T21:59:43Z,run,2024-04-13T22:00:44Z,-8.04895419,-34.95298849,113,88.0,2.6600000858306885
2024-04-13T21:59:43Z,run,2024-04-13T22:00:45Z,-8.04892919,-34.9529785,113,88.0,2.6500000953674316
