activity_id,sport_type,timestamp,latitude,longitude,altitude,distance,heart_rate,time_diff,distance_diff,calculated_speed,altitude_diff,gradient
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:41+00:00,-8.051766395568848,-34.94847869873047,0.0,0.0,139,,,,,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:41+00:00,-8.051766395568848,-34.94847869873047,0.0,0.0,139,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:42+00:00,-8.051766395568848,-34.94847869873047,0.0,0.0,139,1.0,0.0,0.0,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:43+00:00,-8.051766395568848,-34.94847869873047,0.0,0.0,138,1.0,0.0,0.0,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:44+00:00,-8.051766395568848,-34.94847869873047,0.0,0.0,138,1.0,0.0,0.0,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:44+00:00,-8.051766395568848,-34.94847869873047,0.0,0.0,138,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:44+00:00,-8.051766395568848,-34.94847869873047,0.0,0.0,138,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:44+00:00,-8.051766395568848,-34.94847869873047,0.0,0.0,138,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:45+00:00,-8.051766395568848,-34.948482513427734,0.0,0.0,138,1.0,0.0,0.0,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:45+00:00,-8.051766395568848,-34.948482513427734,0.0,0.0,138,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:45+00:00,-8.051766395568848,-34.948482513427734,0.0,0.0,138,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:45+00:00,-8.051766395568848,-34.948482513427734,0.0,0.0,138,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:46+00:00,-8.051765441894531,-34.948486328125,0.0,0.0,138,1.0,0.0,0.0,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:46+00:00,-8.051765441894531,-34.948486328125,0.0,0.0,138,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:46+00:00,-8.051765441894531,-34.948486328125,0.0,0.0,138,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:46+00:00,-8.051765441894531,-34.948486328125,0.0,0.0,138,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:47+00:00,-8.051762580871582,-34.948490142822266,0.0,1.0,138,1.0,1.0,1.0,0.0,0.0
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:47+00:00,-8.051762580871582,-34.948490142822266,0.0,1.0,138,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:47+00:00,-8.051762580871582,-34.948490142822266,0.0,1.0,138,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:47+00:00,-8.051762580871582,-34.948490142822266,0.0,1.0,138,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:48+00:00,-8.051759719848633,-34.9484977722168,0.0,2.0,138,1.0,1.0,1.0,0.0,0.0
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:48+00:00,-8.051759719848633,-34.9484977722168,0.0,2.0,138,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:48+00:00,-8.051759719848633,-34.9484977722168,0.0,2.0,138,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:48+00:00,-8.051759719848633,-34.9484977722168,0.0,2.0,137,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:49+00:00,-8.051756858825684,-34.94850540161133,0.0,3.0,137,1.0,1.0,1.0,0.0,0.0
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:49+00:00,-8.051756858825684,-34.94850540161133,0.0,3.0,137,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:49+00:00,-8.051756858825684,-34.94850540161133,0.0,3.0,137,0.0,0.0,,0.0,
2020-05-04T21:35:41Z,Running,2020-05-04 21:35:49+00:00,-8.051756858825684,-34.94850540161133,0.0,3.0,134,0.0,0.0,,0.0,
