activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,duration_seconds
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:34+00:00,-8.04444333,-34.93882666,84,0.0,0.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:35+00:00,-8.04444799,-34.93882732,84,0.0,1.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:36+00:00,-8.04445532,-34.93883231,85,0.0,2.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:37+00:00,-8.04446499,-34.93883765,85,0.0,3.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:38+00:00,-8.04447465,-34.93884097,85,0.0,4.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:39+00:00,-8.04448331,-34.93884065,85,0.0,5.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:40+00:00,-8.04448765,-34.93884798,85,0.0,6.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:41+00:00,-8.04449164,-34.93884798,85,0.0,7.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:42+00:00,-8.0444953,-34.93884766,86,0.0,8.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:43+00:00,-8.0444973,-34.93884766,85,0.0,9.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:44+00:00,-8.04449963,-34.93884798,84,0.0,10.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:45+00:00,-8.04450296,-34.93884732,84,0.0,11.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:46+00:00,-8.04450695,-34.938847,83,0.0,12.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:47+00:00,-8.04450827,-34.93884732,83,0.0,13.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:48+00:00,-8.04450894,-34.93884831,83,0.0,14.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:49+00:00,-8.04450862,-34.93884766,83,0.0,15.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:50+00:00,-8.04450795,-34.93884666,84,0.0,16.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:52+00:00,-8.04450595,-34.93884732,82,0.0,18.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:52+00:00,-8.04450395,-34.93884865,82,0.0,18.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:53+00:00,-8.04450128,-34.93885065,80,0.0,19.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:54+00:00,-8.04449829,-34.9388563,79,0.0,20.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:55+00:00,-8.04449663,-34.93886063,78,0.0,21.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:56+00:00,-8.0444953,-34.93886496,78,0.0,22.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:57+00:00,-8.04449265,-34.93887095,78,0.0,23.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:58+00:00,-8.04448931,-34.93887427,79,0.0,24.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:30:59+00:00,-8.04448799,-34.9388746,79,0.0,25.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:00+00:00,-8.04448866,-34.93887127,79,0.0,26.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:01+00:00,-8.04449566,-34.93887561,78,0.0,27.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:02+00:00,-8.04450198,-34.93888293,78,0.0,28.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:03+00:00,-8.04450931,-34.9388906,78,0.0,29.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:05+00:00,-8.04451564,-34.93889793,78,0.36000001430511475,31.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:05+00:00,-8.04452297,-34.93890559,78,0.8100000023841858,31.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:06+00:00,-8.04453229,-34.93891092,79,1.0199999809265137,32.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:07+00:00,-8.04454229,-34.93891525,78,1.2200000286102295,33.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:08+00:00,-8.04455195,-34.93891958,78,1.3200000524520874,34.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:09+00:00,-8.04456061,-34.93892558,78,1.3200000524520874,35.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:10+00:00,-8.04456561,-34.93893023,79,1.309999942779541,36.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:11+00:00,-8.04457261,-34.93893557,80,1.2799999713897705,37.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:12+00:00,-8.04458193,-34.9389429,80,1.2899999618530273,38.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:13+00:00,-8.0445916,-34.93895123,81,1.2999999523162842,39.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:14+00:00,-8.04460259,-34.93896257,82,1.3200000524520874,40.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:15+00:00,-8.04461359,-34.93897422,82,1.3200000524520874,41.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:16+00:00,-8.04462392,-34.93898855,84,1.3200000524520874,42.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:17+00:00,-8.04463624,-34.93900421,84,1.309999942779541,43.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:18+00:00,-8.04464891,-34.93901987,84,1.3799999952316284,44.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:19+00:00,-8.04466223,-34.93903287,84,1.559999942779541,45.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:20+00:00,-8.04467523,-34.93904453,84,1.7000000476837158,46.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:21+00:00,-8.04468856,-34.93905385,84,1.7000000476837158,47.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:23+00:00,-8.04474156,-34.93908652,85,1.7599999904632568,49.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:24+00:00,-8.04474188,-34.93909017,86,1.7599999904632568,50.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:25+00:00,-8.04474122,-34.93909616,87,1.7799999713897705,51.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:26+00:00,-8.04473956,-34.9391045,87,1.7799999713897705,52.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:27+00:00,-8.04473923,-34.93911349,87,1.7799999713897705,53.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:29+00:00,-8.0447299,-34.93914315,87,1.7599999904632568,55.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:30+00:00,-8.04472858,-34.93915115,86,0.8700000047683716,56.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:31+00:00,-8.04472325,-34.93916314,86,0.0,57.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:32+00:00,-8.04471859,-34.93917914,86,0.0,58.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:33+00:00,-8.04471292,-34.93919147,86,0.0,59.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:34+00:00,-8.04470592,-34.93920113,86,0.0,60.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:35+00:00,-8.04470126,-34.93921212,86,0.0,61.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:36+00:00,-8.0446996,-34.93922546,86,0.0,62.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:37+00:00,-8.0446976,-34.93923879,86,0.0,63.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:38+00:00,-8.04469294,-34.93925179,87,0.0,64.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:39+00:00,-8.04468861,-34.93926012,88,0.8600000143051147,65.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:40+00:00,-8.04468395,-34.93926445,88,0.8600000143051147,66.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:41+00:00,-8.04468494,-34.93926678,88,1.7100000381469727,67.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:42+00:00,-8.04468661,-34.93926878,88,1.6799999475479126,68.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:43+00:00,-8.04469026,-34.93926944,90,1.649999976158142,69.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:44+00:00,-8.04468993,-34.9392651,91,1.6200000047683716,70.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:45+00:00,-8.04468394,-34.93925611,93,1.2999999523162842,71.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:46+00:00,-8.04467595,-34.93924412,93,1.2999999523162842,72.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:47+00:00,-8.04466128,-34.93922947,93,0.9900000095367432,73.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:48+00:00,-8.04465428,-34.93921813,94,0.9900000095367432,74.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:49+00:00,-8.04464962,-34.93920813,96,1.0800000429153442,75.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:50+00:00,-8.04464729,-34.93919881,98,1.2100000381469727,76.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:52+00:00,-8.04464729,-34.93919048,99,1.309999942779541,78.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:53+00:00,-8.04464729,-34.93918149,97,1.3600000143051147,79.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:53+00:00,-8.04464762,-34.93917115,97,1.3600000143051147,79.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:54+00:00,-8.04464562,-34.93916015,91,1.3600000143051147,80.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:55+00:00,-8.04464163,-34.93914949,94,1.350000023841858,81.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:56+00:00,-8.04463596,-34.93914182,92,1.3300000429153442,82.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:58+00:00,-8.04463063,-34.93913916,92,1.3200000524520874,84.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:58+00:00,-8.04462496,-34.93914082,92,1.3200000524520874,84.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:31:59+00:00,-8.04461897,-34.93914815,94,1.2799999713897705,85.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:00+00:00,-8.0446103,-34.93915681,94,1.2400000095367432,86.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:01+00:00,-8.04460031,-34.93916481,93,1.25,87.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:02+00:00,-8.04459198,-34.9391718,92,1.2999999523162842,88.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:03+00:00,-8.04458599,-34.93917812,92,1.2000000476837158,89.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:04+00:00,-8.04457966,-34.93918479,92,1.2000000476837158,90.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:05+00:00,-8.04457567,-34.93919411,92,1.0499999523162842,91.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:06+00:00,-8.04457401,-34.93920445,94,0.8999999761581421,92.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:07+00:00,-8.04457201,-34.93921278,95,0.4000000059604645,93.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:08+00:00,-8.04456901,-34.9392171,95,0.0,94.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:09+00:00,-8.04456502,-34.93921645,95,0.0,95.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:10+00:00,-8.04455935,-34.93921312,95,0.0,96.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:11+00:00,-8.0445537,-34.93921079,96,0.0,97.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:12+00:00,-8.04454736,-34.93920879,96,0.0,98.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:14+00:00,-8.04454104,-34.93920813,96,0.0,100.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:15+00:00,-8.04453404,-34.93920748,97,0.0,101.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:16+00:00,-8.04452737,-34.93920715,97,0.0,102.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:16+00:00,-8.04452172,-34.93920615,97,0.0,102.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:17+00:00,-8.04451605,-34.93920516,98,0.0,103.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:18+00:00,-8.04451205,-34.93920549,100,0.0,104.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:19+00:00,-8.04450839,-34.93920483,102,0.0,105.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:20+00:00,-8.04450506,-34.9392025,103,0.0,106.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:21+00:00,-8.04450174,-34.93919951,104,0.0,107.0
2025-05-15T21:30:03Z,Ride,2025-05-15 21:32:23+00:00,-8.0444984,-34.93919517,104,0.0,109.0
