activity_id,sport_type,timestamp,latitude,longitude,cadence,heart_rate
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:16Z,-8.05175667,-34.948925,69.0,
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:17Z,-8.05176866,-34.94892866,69.0,94.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:18Z,-8.05179132,-34.94892132,69.0,93.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:19Z,-8.05181599,-34.94891667,69.0,93.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:20Z,-8.05181631,-34.94892566,69.0,93.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:21Z,-8.05180432,-34.94894331,69.0,93.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:22Z,-8.051791,-34.94896397,69.0,92.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:23Z,-8.05176867,-34.94898663,69.0,91.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:24Z,-8.05175501,-34.94900629,69.0,91.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:25Z,-8.05174002,-34.94903028,69.0,91.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:26Z,-8.05172735,-34.94905094,69.0,91.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:27Z,-8.05171902,-34.94907061,69.0,91.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:28Z,-8.05171435,-34.94908394,69.0,92.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:29Z,-8.05170636,-34.94910194,69.0,92.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:30Z,-8.05170903,-34.94912093,69.0,95.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:31Z,-8.05171269,-34.94915393,69.0,99.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:32Z,-8.05171568,-34.94919125,69.0,100.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:33Z,-8.05171469,-34.94922792,69.0,100.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:34Z,-8.05172134,-34.94925592,69.0,101.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:35Z,-8.05172734,-34.94928325,67.0,101.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:36Z,-8.05172435,-34.94930458,67.0,101.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:37Z,-8.05172135,-34.94932091,66.0,108.0
2023-02-21T22:17:59Z,walk,2023-02-21T22:18:38Z,-8.05172036,-34.94933424,66.0,106.0
