activity_id,sport_type,timestamp,latitude,longitude,altitude,distance,heart_rate,time_diff,distance_diff,calculated_speed,altitude_diff,gradient
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:20+00:00,-8.051786422729492,-34.9488525390625,0.0,0.0,86,,,,,
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:25+00:00,-8.051725387573242,-34.94886016845703,0.0,7.0,86,5.0,7.0,1.4,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:26+00:00,-8.051728248596191,-34.94886016845703,0.0,7.0,86,1.0,0.0,0.0,0.0,
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:27+00:00,-8.051732063293457,-34.94886779785156,0.0,8.0,86,1.0,1.0,1.0,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:28+00:00,-8.05173397064209,-34.94887924194336,0.0,9.0,86,1.0,1.0,1.0,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:29+00:00,-8.051735877990723,-34.94889450073242,0.0,11.0,86,1.0,2.0,2.0,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:30+00:00,-8.051738739013672,-34.94890594482422,0.0,12.0,86,1.0,1.0,1.0,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:31+00:00,-8.051740646362305,-34.94891357421875,0.0,13.0,86,1.0,1.0,1.0,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:32+00:00,-8.051739692687988,-34.94892883300781,0.0,15.0,86,1.0,2.0,2.0,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:33+00:00,-8.051736831665039,-34.94894027709961,0.0,16.0,86,1.0,1.0,1.0,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:34+00:00,-8.05173110961914,-34.94894790649414,8.0,17.0,86,1.0,1.0,1.0,8.0,800.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:39+00:00,-8.051695823669434,-34.94900131225586,8.0,24.0,86,5.0,7.0,1.4,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:43+00:00,-8.051678657531738,-34.94905090332031,8.0,30.0,86,4.0,6.0,1.5,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:48+00:00,-8.051682472229004,-34.94911193847656,8.0,37.0,86,5.0,7.0,1.4,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:52+00:00,-8.051682472229004,-34.94916534423828,9.0,43.0,84,4.0,6.0,1.5,1.0,16.666666666666664
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:56+00:00,-8.05167007446289,-34.9492301940918,13.0,50.0,86,4.0,7.0,1.75,4.0,57.14285714285714
2020-05-11T22:21:20Z,Running,2020-05-11 22:21:59+00:00,-8.051660537719727,-34.949275970458984,14.0,55.0,91,3.0,5.0,1.6666666666666667,1.0,20.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:03+00:00,-8.051653861999512,-34.9493408203125,17.0,62.0,90,4.0,7.0,1.75,3.0,42.857142857142854
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:07+00:00,-8.051651954650879,-34.94940185546875,20.0,69.0,90,4.0,7.0,1.75,3.0,42.857142857142854
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:11+00:00,-8.051643371582031,-34.949462890625,22.0,75.9,92,4.0,6.900000000000006,1.7250000000000014,2.0,28.98550724637679
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:14+00:00,-8.051629066467285,-34.94950866699219,23.0,80.9,92,3.0,5.0,1.6666666666666667,1.0,20.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:18+00:00,-8.051608085632324,-34.9495735168457,24.0,88.9,94,4.0,8.0,2.0,1.0,12.5
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:21+00:00,-8.051595687866211,-34.949623107910156,26.0,94.9,98,3.0,6.0,2.0,2.0,33.33333333333333
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:25+00:00,-8.051581382751465,-34.949676513671875,27.0,100.9,95,4.0,6.0,1.5,1.0,16.666666666666664
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:29+00:00,-8.051567077636719,-34.94973373413086,27.0,107.9,96,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:33+00:00,-8.051562309265137,-34.94977951049805,27.0,112.9,98,4.0,5.0,1.25,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:37+00:00,-8.05155086517334,-34.94983673095703,28.0,118.9,98,4.0,6.0,1.5,1.0,16.666666666666664
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:41+00:00,-8.051536560058594,-34.949893951416016,28.0,125.9,98,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:44+00:00,-8.051530838012695,-34.9499397277832,29.0,130.9,97,3.0,5.0,1.6666666666666667,1.0,20.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:49+00:00,-8.051517486572266,-34.95000457763672,29.0,137.9,96,5.0,7.0,1.4,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:52+00:00,-8.051502227783203,-34.95005798339844,29.0,143.9,96,3.0,6.0,2.0,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:22:56+00:00,-8.051483154296875,-34.95011520385742,33.0,150.9,96,4.0,7.0,1.75,4.0,57.14285714285714
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:00+00:00,-8.051467895507812,-34.95017623901367,37.0,157.9,99,4.0,7.0,1.75,4.0,57.14285714285714
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:04+00:00,-8.051459312438965,-34.95023727416992,38.0,164.9,99,4.0,7.0,1.75,1.0,14.285714285714285
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:08+00:00,-8.051445960998535,-34.95030212402344,41.0,171.9,100,4.0,7.0,1.75,3.0,42.857142857142854
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:12+00:00,-8.051437377929688,-34.950355529785156,42.0,177.9,102,4.0,6.0,1.5,1.0,16.666666666666664
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:16+00:00,-8.05142879486084,-34.950416564941406,44.0,184.9,103,4.0,7.0,1.75,2.0,28.57142857142857
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:20+00:00,-8.051410675048828,-34.950469970703125,45.0,190.9,105,4.0,6.0,1.5,1.0,16.666666666666664
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:24+00:00,-8.051389694213867,-34.950523376464844,45.0,196.9,106,4.0,6.0,1.5,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:28+00:00,-8.051353454589844,-34.95057678222656,46.0,203.9,106,4.0,7.0,1.75,1.0,14.285714285714285
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:31+00:00,-8.051316261291504,-34.95060348510742,47.0,208.8,109,3.0,4.900000000000006,1.6333333333333353,1.0,20.408163265306097
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:35+00:00,-8.051262855529785,-34.95062255859375,31.0,214.8,109,4.0,6.0,1.5,-16.0,-266.66666666666663
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:39+00:00,-8.051206588745117,-34.950626373291016,31.0,220.8,109,4.0,6.0,1.5,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:46+00:00,-8.051176071166992,-34.950653076171875,32.0,224.8,108,7.0,4.0,0.5714285714285714,1.0,25.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:51+00:00,-8.05111312866211,-34.950645446777344,32.0,231.8,109,5.0,7.0,1.4,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:55+00:00,-8.051054000854492,-34.95063781738281,32.0,238.8,113,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:23:58+00:00,-8.051005363464355,-34.95063400268555,32.0,243.8,113,3.0,5.0,1.6666666666666667,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:02+00:00,-8.050944328308105,-34.95062255859375,32.0,250.8,115,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:06+00:00,-8.050873756408691,-34.950618743896484,32.0,258.8,117,4.0,8.0,2.0,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:09+00:00,-8.050827026367188,-34.950618743896484,32.0,263.8,116,3.0,5.0,1.6666666666666667,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:13+00:00,-8.050758361816406,-34.950618743896484,32.0,271.8,116,4.0,8.0,2.0,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:16+00:00,-8.050712585449219,-34.95061492919922,32.0,276.8,115,3.0,5.0,1.6666666666666667,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:20+00:00,-8.050643920898438,-34.95061111450195,34.0,284.8,113,4.0,8.0,2.0,2.0,25.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:24+00:00,-8.050580024719238,-34.95061111450195,34.0,291.8,109,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:28+00:00,-8.050521850585938,-34.95060348510742,34.0,297.8,107,4.0,6.0,1.5,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:32+00:00,-8.05046558380127,-34.95059585571289,34.0,303.8,108,4.0,6.0,1.5,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:36+00:00,-8.050406455993652,-34.95058822631836,34.0,310.8,110,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:41+00:00,-8.050329208374023,-34.95057678222656,35.0,319.8,109,5.0,9.0,1.8,1.0,11.11111111111111
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:45+00:00,-8.050268173217773,-34.950565338134766,35.0,326.8,109,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:49+00:00,-8.05020809173584,-34.95055389404297,35.0,333.8,109,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:53+00:00,-8.050150871276855,-34.95054626464844,35.0,339.8,108,4.0,6.0,1.5,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:24:57+00:00,-8.050097465515137,-34.95053482055664,35.0,345.8,109,4.0,6.0,1.5,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:01+00:00,-8.050040245056152,-34.95052719116211,35.0,351.7,109,4.0,5.899999999999977,1.4749999999999943,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:05+00:00,-8.049985885620117,-34.950523376464844,35.0,357.7,108,4.0,6.0,1.5,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:09+00:00,-8.049924850463867,-34.950523376464844,35.0,364.7,107,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:13+00:00,-8.0498628616333,-34.95051956176758,36.0,371.7,107,4.0,7.0,1.75,1.0,14.285714285714285
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:17+00:00,-8.049803733825684,-34.95051574707031,36.0,378.7,108,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:21+00:00,-8.049744606018066,-34.95050811767578,36.0,385.7,109,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:25+00:00,-8.049688339233398,-34.95050811767578,36.0,391.7,110,4.0,6.0,1.5,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:29+00:00,-8.04963207244873,-34.950496673583984,36.0,397.7,110,4.0,6.0,1.5,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:33+00:00,-8.049572944641113,-34.95049285888672,36.0,404.7,110,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:37+00:00,-8.049513816833496,-34.95048522949219,36.0,411.7,111,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:41+00:00,-8.049461364746094,-34.950477600097656,36.0,417.7,114,4.0,6.0,1.5,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:45+00:00,-8.049405097961426,-34.95045852661133,36.0,424.7,113,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:49+00:00,-8.04935359954834,-34.95045471191406,36.0,430.7,113,4.0,6.0,1.5,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:53+00:00,-8.049293518066406,-34.95046615600586,36.0,437.7,115,4.0,7.0,1.75,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:25:57+00:00,-8.04924201965332,-34.950469970703125,36.0,443.7,117,4.0,6.0,1.5,0.0,0.0
2020-05-11T22:21:20Z,Running,2020-05-11 22:26:02+00:00,-8.049174308776855,-34.950477600097656,37.0,451.7,116,5.0,8.0,1.6,1.0,12.5
2020-05-11T22:21:20Z,Running,2020-05-11 22:26:06+00:00,-8.049124717712402,-34.950469970703125,37.0,457.7,116,4.0,6.0,1.5,0.0,0.0
