activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed,duration_seconds
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:04+00:00,-8.04494833,-34.93987167,96,0.0,0.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:05+00:00,-8.04494966,-34.939864,96,0.0,1.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:10+00:00,-8.04430167,-34.93961667,98,0.0,6.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:11+00:00,-8.044333,-34.93960367,98,0.0,7.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:12+00:00,-8.04433168,-34.939618,98,0.0,8.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:13+00:00,-8.04432701,-34.93963299,98,0.0,9.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:14+00:00,-8.04432535,-34.93964531,98,0.1899999976158142,10.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:15+00:00,-8.04432503,-34.93965331,98,0.5699999928474426,11.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:16+00:00,-8.04432669,-34.93965798,97,0.8999999761581421,12.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:17+00:00,-8.04433101,-34.9396613,98,1.0399999618530273,13.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:18+00:00,-8.04434167,-34.93966263,98,1.0399999618530273,14.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:19+00:00,-8.04435632,-34.93966263,98,1.059999942779541,15.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:20+00:00,-8.04436999,-34.93966396,98,1.1100000143051147,16.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:21+00:00,-8.04438198,-34.93966863,98,1.159999966621399,17.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:22+00:00,-8.0443943,-34.93967328,97,1.159999966621399,18.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:23+00:00,-8.04440597,-34.93967927,97,1.190000057220459,19.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:24+00:00,-8.0444143,-34.93968827,97,1.190000057220459,20.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:25+00:00,-8.04442163,-34.93969893,98,1.309999942779541,21.0
2024-08-18T14:07:13Z,ride,2024-08-18 14:08:26+00:00,-8.04442762,-34.93971193,98,1.3799999952316284,22.0
