activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence
2023-02-20T22:50:40Z,run,2023-02-20T22:50:51Z,-8.05149499,-34.95134667,142.0,
2023-02-20T22:50:40Z,run,2023-02-20T22:50:53Z,-8.051455,-34.951455,146.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:50:54Z,-8.05145866,-34.95145899,147.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:50:55Z,-8.05146332,-34.95146531,149.0,87.0
2023-02-20T22:50:40Z,run,2023-02-20T22:50:56Z,-8.05146565,-34.95147697,149.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:50:57Z,-8.05146531,-34.9514913,148.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:50:58Z,-8.05146432,-34.9515053,148.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:50:59Z,-8.05146399,-34.9515193,147.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:00Z,-8.051463,-34.95153463,147.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:01Z,-8.05146033,-34.95155329,148.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:02Z,-8.051457,-34.95157362,148.0,89.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:03Z,-8.05145234,-34.95159461,148.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:04Z,-8.05144901,-34.9516176,148.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:05Z,-8.05144802,-34.9516406,148.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:06Z,-8.05144602,-34.95166459,147.0,87.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:07Z,-8.05144236,-34.95168959,146.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:08Z,-8.05143703,-34.95171491,146.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:09Z,-8.05143037,-34.95174157,147.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:10Z,-8.05142437,-34.9517649,147.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:11Z,-8.05141838,-34.95178723,147.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:12Z,-8.05141305,-34.95180957,148.0,89.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:13Z,-8.05140705,-34.9518319,149.0,89.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:14Z,-8.05140239,-34.95185423,149.0,89.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:15Z,-8.05139839,-34.95187689,149.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:16Z,-8.05139506,-34.95190055,149.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:17Z,-8.05139173,-34.95192488,149.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:18Z,-8.05139007,-34.9519482,148.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:19Z,-8.05138775,-34.95197186,148.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:20Z,-8.05138675,-34.95199519,149.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:21Z,-8.05138509,-34.95201852,149.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:22Z,-8.05138242,-34.95204184,149.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:23Z,-8.05137877,-34.9520645,150.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:24Z,-8.05137578,-34.95208816,151.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:25Z,-8.05137278,-34.95211149,153.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:26Z,-8.05137012,-34.95213649,155.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:27Z,-8.05136646,-34.95216115,155.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:28Z,-8.05136046,-34.95218581,155.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:29Z,-8.05135247,-34.95221147,156.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:30Z,-8.05134414,-34.9522388,156.0,89.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:31Z,-8.05133614,-34.95226479,157.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:32Z,-8.05132648,-34.95228979,161.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:33Z,-8.05131849,-34.95231479,161.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:34Z,-8.05131383,-34.95234011,161.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:35Z,-8.05131116,-34.95236511,161.0,87.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:36Z,-8.0513075,-34.95238711,162.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:37Z,-8.05130618,-34.9524081,163.0,89.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:38Z,-8.05130518,-34.95242844,163.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:39Z,-8.05130252,-34.95244743,164.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:40Z,-8.05129552,-34.95246708,164.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:41Z,-8.05128652,-34.95249042,165.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:42Z,-8.05127786,-34.95251741,165.0,89.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:43Z,-8.05127253,-34.9525434,165.0,89.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:44Z,-8.05126754,-34.9525694,164.0,89.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:45Z,-8.05126221,-34.95259572,164.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:46Z,-8.05125654,-34.95262204,165.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:47Z,-8.05125222,-34.95264704,165.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:48Z,-8.05124822,-34.95267171,165.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:49Z,-8.0512449,-34.95269671,164.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:50Z,-8.0512419,-34.95272171,164.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:51Z,-8.05123724,-34.95274503,164.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:52Z,-8.05123391,-34.95276937,164.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:53Z,-8.05122991,-34.95279469,164.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:54Z,-8.05122625,-34.95282035,164.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:55Z,-8.05122459,-34.95284567,163.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:56Z,-8.05122426,-34.95287,163.0,89.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:57Z,-8.05122294,-34.95289499,163.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:58Z,-8.05122094,-34.95291866,163.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:51:59Z,-8.05121961,-34.95294265,163.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:52:00Z,-8.05121761,-34.95296565,163.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:52:01Z,-8.05121728,-34.95298964,163.0,88.0
2023-02-20T22:50:40Z,run,2023-02-20T22:52:02Z,-8.05121562,-34.95301431,163.0,89.0
2023-02-20T22:50:40Z,run,2023-02-20T22:52:03Z,-8.05121162,-34.95303897,163.0,88.0
