activity_id,sport_type,timestamp,latitude,longitude,altitude,distance,heart_rate,time_diff,distance_diff,calculated_speed,altitude_diff,gradient
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:39+00:00,-8.044065475463867,-34.93954849243164,0.0,0.0,81,,,,,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:44+00:00,-8.044065475463867,-34.93954849243164,0.0,0.0,81,5.0,0.0,0.0,0.0,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:49+00:00,-8.044065475463867,-34.93954849243164,0.0,0.0,81,5.0,0.0,0.0,0.0,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:55+00:00,-8.044065475463867,-34.93954849243164,0.0,0.0,81,6.0,0.0,0.0,0.0,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:56+00:00,-8.044133186340332,-34.93952941894531,0.0,8.4,81,1.0,8.4,8.4,0.0,0.0
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:56+00:00,-8.044133186340332,-34.93952941894531,0.0,8.4,81,0.0,0.0,,0.0,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:56+00:00,-8.044133186340332,-34.93952941894531,0.0,8.4,81,0.0,0.0,,0.0,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:56+00:00,-8.044133186340332,-34.93952941894531,0.0,8.4,81,0.0,0.0,,0.0,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:57+00:00,-8.044132232666016,-34.93952560424805,0.0,8.4,81,1.0,0.0,0.0,0.0,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:57+00:00,-8.044132232666016,-34.93952560424805,0.0,8.4,81,0.0,0.0,,0.0,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:57+00:00,-8.044132232666016,-34.93952560424805,0.0,8.4,81,0.0,0.0,,0.0,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:57+00:00,-8.044132232666016,-34.93952560424805,0.0,8.4,81,0.0,0.0,,0.0,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:58+00:00,-8.044132232666016,-34.93953323364258,0.0,9.5,82,1.0,1.0999999999999996,1.0999999999999996,0.0,0.0
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:58+00:00,-8.044132232666016,-34.93953323364258,0.0,9.5,82,0.0,0.0,,0.0,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:58+00:00,-8.044132232666016,-34.93953323364258,0.0,9.5,82,0.0,0.0,,0.0,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:58+00:00,-8.044132232666016,-34.93953323364258,0.0,9.5,82,0.0,0.0,,0.0,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:59+00:00,-8.044137954711914,-34.93954849243164,0.0,11.6,82,1.0,2.0999999999999996,2.0999999999999996,0.0,0.0
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:59+00:00,-8.044137954711914,-34.93954849243164,0.0,11.6,82,0.0,0.0,,0.0,
2020-05-26T21:28:39Z,Running,2020-05-26 21:28:59+00:00,-8.044137954711914,-34.93954849243164,0.0,11.6,82,0.0,0.0,,0.0,
