activity_id,sport_type,timestamp,latitude,longitude,cadence,heart_rate,duration_seconds
2022-09-15T22:22:39Z,walk,2022-09-15 22:22:50+00:00,-8.049625,-34.95012833,,,0.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:22:51+00:00,-8.04962732,-34.95012401,,,1.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:22:52+00:00,-8.04962332,-34.95013667,62.0,,2.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:22:53+00:00,-8.04962,-34.95014767,62.0,,3.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:22:54+00:00,-8.04961833,-34.95016167,,,4.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:22:55+00:00,-8.04961034,-34.95017833,,,5.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:22:56+00:00,-8.04959702,-34.95019066,62.0,94.0,6.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:22:57+00:00,-8.04958269,-34.95019931,62.0,93.0,7.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:22:58+00:00,-8.04956635,-34.95020631,62.0,92.0,8.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:22:59+00:00,-8.0495467,-34.95021364,62.0,92.0,9.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:00+00:00,-8.04952604,-34.9502223,62.0,91.0,10.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:01+00:00,-8.04950804,-34.95022797,62.0,91.0,11.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:02+00:00,-8.04949271,-34.95023064,62.0,91.0,12.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:03+00:00,-8.04947938,-34.95023163,62.0,91.0,13.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:04+00:00,-8.04946705,-34.95023163,62.0,92.0,14.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:05+00:00,-8.04945373,-34.95023163,,93.0,15.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:06+00:00,-8.0494394,-34.95023195,62.0,93.0,16.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:07+00:00,-8.04942407,-34.95023227,62.0,93.0,17.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:08+00:00,-8.04940874,-34.95023162,62.0,95.0,18.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:09+00:00,-8.04939207,-34.95023096,62.0,96.0,19.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:10+00:00,-8.04937541,-34.95022996,62.0,97.0,20.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:11+00:00,-8.04935775,-34.9502293,63.0,98.0,21.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:12+00:00,-8.04933942,-34.95022996,63.0,98.0,22.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:13+00:00,-8.04932276,-34.95023096,63.0,98.0,23.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:14+00:00,-8.04930742,-34.95023128,62.0,100.0,24.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:15+00:00,-8.04929477,-34.95023063,62.0,101.0,25.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:16+00:00,-8.04928278,-34.95022829,62.0,101.0,26.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:17+00:00,-8.04927144,-34.95022564,62.0,100.0,27.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:18+00:00,-8.04926012,-34.95022297,62.0,101.0,28.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:19+00:00,-8.0492468,-34.95022097,62.0,101.0,29.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:20+00:00,-8.04923247,-34.95021897,64.0,101.0,30.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:21+00:00,-8.04921747,-34.95021765,65.0,101.0,31.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:22+00:00,-8.04920347,-34.95021666,64.0,101.0,32.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:23+00:00,-8.04918982,-34.95021566,63.0,100.0,33.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:24+00:00,-8.04917715,-34.95021598,63.0,100.0,34.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:25+00:00,-8.04916682,-34.95021665,63.0,100.0,35.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:26+00:00,-8.04915848,-34.9502193,63.0,96.0,36.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:27+00:00,-8.04915149,-34.95022263,63.0,98.0,37.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:28+00:00,-8.04914316,-34.95022728,63.0,97.0,38.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:29+00:00,-8.04913283,-34.95023195,63.0,97.0,39.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:30+00:00,-8.04912217,-34.95023728,63.0,97.0,40.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:31+00:00,-8.04911117,-34.95024361,63.0,97.0,41.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:32+00:00,-8.04909818,-34.95025226,61.0,97.0,42.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:33+00:00,-8.04908385,-34.95025993,61.0,97.0,43.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:34+00:00,-8.04906952,-34.9502676,63.0,98.0,44.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:35+00:00,-8.04904852,-34.9502786,62.0,99.0,45.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:36+00:00,-8.04903186,-34.95028292,62.0,100.0,46.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:37+00:00,-8.04901453,-34.95028559,62.0,101.0,47.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:38+00:00,-8.0489982,-34.95028526,62.0,101.0,48.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:39+00:00,-8.04898454,-34.9502836,62.0,101.0,49.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:40+00:00,-8.04897322,-34.95028127,62.0,102.0,50.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:41+00:00,-8.04896355,-34.95027961,62.0,103.0,51.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:42+00:00,-8.04895356,-34.95027961,62.0,102.0,52.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:43+00:00,-8.04894323,-34.95028127,62.0,102.0,53.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:44+00:00,-8.04893124,-34.95028293,62.0,102.0,54.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:45+00:00,-8.04892058,-34.9502846,62.0,102.0,55.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:46+00:00,-8.04890926,-34.95028625,62.0,101.0,56.0
2022-09-15T22:22:39Z,walk,2022-09-15 22:23:47+00:00,-8.04889826,-34.95028924,61.0,101.0,57.0
