activity_id,sport_type,timestamp,latitude,longitude,cadence,heart_rate
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:11Z,-8.051925,-34.94846333,,
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:12Z,-8.05192233,-34.94846233,62.0,
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:13Z,-8.051922,-34.94846068,,
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:14Z,-8.05191001,-34.948464,,
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:15Z,-8.05190369,-34.94847233,31.0,
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:16Z,-8.05190501,-34.94848166,31.0,
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:17Z,-8.05190768,-34.94849432,31.0,
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:18Z,-8.05190934,-34.94850965,31.0,94.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:19Z,-8.05190401,-34.94852565,31.0,92.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:20Z,-8.05189568,-34.94854231,31.0,92.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:21Z,-8.05188268,-34.94855797,31.0,92.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:22Z,-8.05187102,-34.94857197,31.0,91.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:23Z,-8.05186069,-34.94858663,31.0,91.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:24Z,-8.05185336,-34.94860029,31.0,91.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:25Z,-8.0518467,-34.94861263,31.0,92.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:26Z,-8.05184004,-34.94862495,31.0,92.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:27Z,-8.05183471,-34.94863627,31.0,93.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:28Z,-8.05182771,-34.94864727,31.0,93.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:29Z,-8.05181837,-34.94865693,31.0,93.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:30Z,-8.05180705,-34.94867026,31.0,93.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:31Z,-8.05179639,-34.94868426,31.0,94.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:32Z,-8.0517884,-34.94870026,31.0,94.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:33Z,-8.05178374,-34.94871825,31.0,94.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:34Z,-8.0517794,-34.94873459,62.0,94.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:35Z,-8.05177474,-34.94874991,62.0,95.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:36Z,-8.0517704,-34.94876391,62.0,96.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:37Z,-8.05176741,-34.94877791,62.0,98.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:38Z,-8.05176541,-34.94878991,62.0,98.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:39Z,-8.05176409,-34.94880123,62.0,98.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:40Z,-8.05176277,-34.94881122,62.0,99.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:41Z,-8.05176143,-34.94882156,62.0,99.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:42Z,-8.05175977,-34.94883256,64.0,99.0
2023-01-12T22:07:01Z,walk,2023-01-12T22:07:43Z,-8.05175778,-34.94884421,64.0,99.0
