activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:35Z,-8.05178167,-34.94901667,103,29
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:37Z,-8.05189499,-34.94902333,107,29
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:38Z,-8.05188633,-34.94903232,104,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:39Z,-8.05189699,-34.94905365,103,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:40Z,-8.05189299,-34.94907865,103,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:41Z,-8.05188633,-34.94910964,104,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:42Z,-8.051877,-34.94913697,104,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:43Z,-8.05186867,-34.9491673,106,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:44Z,-8.05186034,-34.94919829,107,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:45Z,-8.05185101,-34.94922228,104,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:46Z,-8.05184169,-34.94923995,104,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:47Z,-8.05183402,-34.94925395,104,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:48Z,-8.05183003,-34.94926527,104,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:49Z,-8.05182836,-34.9492776,105,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:50Z,-8.05182503,-34.9492916,105,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:51Z,-8.05182071,-34.9493056,108,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:52Z,-8.05181371,-34.94931859,108,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:53Z,-8.05180471,-34.94933192,109,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:54Z,-8.05179405,-34.94934425,109,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:55Z,-8.05178239,-34.94935691,109,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:56Z,-8.05177339,-34.94937058,108,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:57Z,-8.05176673,-34.94938324,107,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:58Z,-8.0517624,-34.9493949,107,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:52:59Z,-8.0517604,-34.94940222,106,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:00Z,-8.05175707,-34.94941022,106,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:01Z,-8.0517474,-34.94940457,105,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:02Z,-8.05173641,-34.94939491,105,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:03Z,-8.05172508,-34.94939424,105,29
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:04Z,-8.05171342,-34.94939824,105,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:05Z,-8.05170077,-34.94940257,106,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:06Z,-8.05168977,-34.9494039,106,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:07Z,-8.05167877,-34.9494019,107,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:08Z,-8.05166544,-34.94939024,108,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:09Z,-8.05165044,-34.94937758,109,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:10Z,-8.05163679,-34.94936859,109,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:11Z,-8.05162512,-34.94937559,109,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:12Z,-8.05161745,-34.94938791,109,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:13Z,-8.05161346,-34.94940324,110,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:14Z,-8.05160946,-34.94942157,110,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:15Z,-8.05160814,-34.94944357,110,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:16Z,-8.05160715,-34.94946889,110,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:17Z,-8.05160648,-34.94950055,110,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:18Z,-8.05160548,-34.94953088,110,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:19Z,-8.05160483,-34.94955821,110,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:20Z,-8.05160384,-34.94958321,110,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:21Z,-8.05160416,-34.94960554,111,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:22Z,-8.05160449,-34.94962787,113,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:23Z,-8.05160449,-34.94964754,113,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:24Z,-8.05160249,-34.94966587,113,30
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:25Z,-8.05159884,-34.94968454,114,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:26Z,-8.05159617,-34.94970253,115,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:27Z,-8.0515935,-34.94971919,118,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:28Z,-8.05159185,-34.94973519,119,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:29Z,-8.05159018,-34.94975018,119,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:30Z,-8.05158852,-34.94976584,119,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:31Z,-8.05158852,-34.94978017,119,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:32Z,-8.0515872,-34.9497955,119,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:33Z,-8.05158454,-34.94981082,120,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:34Z,-8.05157688,-34.94982649,120,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:35Z,-8.05156689,-34.94984114,120,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:36Z,-8.05155755,-34.94985547,120,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:37Z,-8.05155123,-34.94986947,120,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:38Z,-8.0515439,-34.94988079,121,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:39Z,-8.05153324,-34.94989245,120,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:40Z,-8.05152358,-34.94990478,120,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:41Z,-8.05151593,-34.9499171,120,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:42Z,-8.05151126,-34.94992844,120,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:43Z,-8.0515076,-34.9499391,120,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:44Z,-8.05150461,-34.94995177,119,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:45Z,-8.05150095,-34.94996409,119,32
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:46Z,-8.05149629,-34.94997642,119,32
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:47Z,-8.05149429,-34.94998842,119,32
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:48Z,-8.05149362,-34.95000141,118,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:49Z,-8.05149362,-34.95001541,118,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:50Z,-8.0514923,-34.95003006,118,31
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:51Z,-8.0514933,-34.95004573,119,32
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:52Z,-8.05149562,-34.95006105,119,32
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:53Z,-8.05149696,-34.95007639,120,32
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:54Z,-8.05149795,-34.95008771,122,32
2022-12-09T22:51:57Z,walk,2022-12-09T22:53:55Z,-8.05150161,-34.95010138,122,32
