time,latitude,longitude,altitude
2021-04-02T15:30:53Z,-8.05266688,-34.97483008,
2021-04-02T15:30:54Z,-8.05265024,-34.9748224,
2021-04-02T15:30:55Z,-8.05264832,-34.97481984,
2021-04-02T15:30:56Z,-8.05264576,-34.97481472,
2021-04-02T15:30:57Z,-8.05263872,-34.97480704,
2021-04-02T15:30:58Z,-8.05262976,-34.9747968,
2021-04-02T15:30:59Z,-8.05261888,-34.974784,
2021-04-02T15:31:00Z,-8.0526048,-34.97477632,
2021-04-02T15:31:01Z,-8.05258816,-34.97476608,
2021-04-02T15:31:02Z,-8.05257408,-34.97475328,
2021-04-02T15:31:05Z,-8.0525216,-34.97472,23.780000686645508
2021-04-02T15:31:08Z,-8.0524672,-34.97468928,23.780000686645508
2021-04-02T15:31:11Z,-8.05241024,-34.974656,23.780000686645508
2021-04-02T15:31:14Z,-8.05235392,-34.97462016,22.229999542236328
2021-04-02T15:31:17Z,-8.05230016,-34.97458688,20.959999084472656
2021-04-02T15:31:20Z,-8.0522464,-34.97455616,20.959999084472656
2021-04-02T15:31:23Z,-8.05219392,-34.97452288,20.959999084472656
2021-04-02T15:31:26Z,-8.05214784,-34.97448448,22.780000686645508
2021-04-02T15:31:29Z,-8.0520992,-34.97444864,25.229999542236328
2021-04-02T15:31:32Z,-8.05204672,-34.97441536,29.780000686645508
2021-04-02T15:31:35Z,-8.05199744,-34.97437952,31.959999084472656
2021-04-02T15:31:38Z,-8.0519552,-34.97435648,36.22999954223633
2021-04-02T15:31:42Z,-8.05189888,-34.97431296,39.959999084472656
2021-04-02T15:31:45Z,-8.05185216,-34.97426944,44.40999984741211
2021-04-02T15:31:48Z,-8.0518016,-34.97423104,46.31999969482422
2021-04-02T15:31:51Z,-8.05175424,-34.97419264,50.22999954223633
2021-04-02T15:31:54Z,-8.0517056,-34.97415424,52.04999923706055
2021-04-02T15:31:57Z,-8.05165312,-34.9741184,54.959999084472656
2021-04-02T15:32:00Z,-8.05160128,-34.97408,54.959999084472656
2021-04-02T15:32:03Z,-8.05154496,-34.9740416,56.13999938964844
2021-04-02T15:32:06Z,-8.05148992,-34.97400576,56.13999938964844
2021-04-02T15:32:08Z,-8.05145344,-34.97398016,56.13999938964844
2021-04-02T15:32:11Z,-8.05140608,-34.97393408,57.779998779296875
2021-04-02T15:32:14Z,-8.05137088,-34.973888,58.959999084472656
2021-04-02T15:32:17Z,-8.0513344,-34.97383424,58.959999084472656
2021-04-02T15:32:20Z,-8.05131264,-34.97378048,60.40999984741211
2021-04-02T15:32:23Z,-8.05128768,-34.97371648,61.959999084472656
2021-04-02T15:32:26Z,-8.05126784,-34.97365504,63.22999954223633
2021-04-02T15:32:29Z,-8.05125312,-34.97359104,64.87000274658203
2021-04-02T15:32:32Z,-8.05124544,-34.97352192,66.05000305175781
